date,session_key,driver_number,meeting_key,interval,gap_to_leader
2026-08-22T10:06:30.359000+00:00,11348,43,1292,0.807,10.807
2026-08-22T10:06:30.392000+00:00,11348,10,1292,2.282,7.645
2026-08-22T10:06:30.813000+00:00,11348,5,1292,0.394,8.039
2026-08-22T10:06:30.827000+00:00,11348,1,1292,1.007,1.007
2026-08-22T10:06:31.092000+00:00,11348,22,1292,0.744,11.551
2026-08-22T10:06:31.626000+00:00,11348,16,1292,0.808,1.815
2026-08-22T10:06:31.644000+00:00,11348,77,1292,1.928,16.144
2026-08-22T10:06:32.077000+00:00,11348,3,1292,1.787,4.927
2026-08-22T10:06:32.077000+00:00,11348,31,1292,0.904,12.455
2026-08-22T10:06:32.077000+00:00,11348,41,1292,1.241,9.28
2026-08-22T10:06:32.296000+00:00,11348,12,1292,0.681,2.496
2026-08-22T10:06:32.359000+00:00,11348,87,1292,0.354,12.809
2026-08-22T10:06:32.577000+00:00,11348,44,1292,0.588,5.515
2026-08-22T10:06:32.843000+00:00,11348,14,1292,1.197,17.341
2026-08-22T10:06:32.906000+00:00,11348,30,1292,0.864,10.144
2026-08-22T10:06:32.968000+00:00,11348,81,1292,0.682,3.178
2026-08-22T10:06:33.327000+00:00,11348,27,1292,0.475,17.816
2026-08-22T10:06:33.494000+00:00,11348,23,1292,1.112,13.921
2026-08-22T10:06:33.686000+00:00,11348,43,1292,0.78,10.924
2026-08-22T10:06:33.728000+00:00,11348,1,1292,1.115,1.115
2026-08-22T10:06:33.769000+00:00,11348,55,1292,0.45,18.266
2026-08-22T10:06:33.777000+00:00,11348,18,1292,0.284,14.205
2026-08-22T10:06:34.447000+00:00,11348,22,1292,0.762,11.686
2026-08-22T10:06:34.526000+00:00,11348,16,1292,0.802,1.917
2026-08-22T10:06:34.754000+00:00,11348,3,1292,1.78,4.958
2026-08-22T10:06:34.972000+00:00,11348,10,1292,2.371,7.886
2026-08-22T10:06:35.296000+00:00,11348,12,1292,0.748,2.665
2026-08-22T10:06:35.345000+00:00,11348,5,1292,0.399,8.285
2026-08-22T10:06:35.357000+00:00,11348,31,1292,0.919,12.605
2026-08-22T10:06:35.427000+00:00,11348,44,1292,0.664,5.622
2026-08-22T10:06:35.697000+00:00,11348,77,1292,1.932,16.137
2026-08-22T10:06:35.796000+00:00,11348,87,1292,0.43,13.035
2026-08-22T10:06:35.974000+00:00,11348,81,1292,0.693,3.358
2026-08-22T10:06:36.528000+00:00,11348,41,1292,1.162,9.447
2026-08-22T10:06:36.758000+00:00,11348,14,1292,1.062,17.199
2026-08-22T10:06:36.908000+00:00,11348,23,1292,1.105,14.14
2026-08-22T10:06:37.250000+00:00,11348,18,1292,0.355,14.495
2026-08-22T10:06:37.481000+00:00,11348,27,1292,0.656,17.855
2026-08-22T10:06:37.513000+00:00,11348,30,1292,0.998,10.445
2026-08-22T10:06:37.688000+00:00,11348,3,1292,1.7,5.058
2026-08-22T10:06:37.844000+00:00,11348,10,1292,2.422,8.044
2026-08-22T10:06:37.906000+00:00,11348,55,1292,0.499,18.354
2026-08-22T10:06:38.203000+00:00,11348,5,1292,0.341,8.385
2026-08-22T10:06:38.344000+00:00,11348,44,1292,,5.722
2026-08-22T10:06:38.375000+00:00,11348,43,1292,0.874,11.319
2026-08-22T10:06:38.781000+00:00,11348,1,1292,1.119,1.119
2026-08-22T10:06:39.074000+00:00,11348,77,1292,1.826,16.321
2026-08-22T10:06:39.079000+00:00,11348,22,1292,0.684,12.003
2026-08-22T10:06:39.325000+00:00,11348,41,1292,1.132,9.517
2026-08-22T10:06:39.629000+00:00,11348,16,1292,0.865,1.984
2026-08-22T10:06:40.009000+00:00,11348,31,1292,,12.922
2026-08-22T10:06:40.137000+00:00,11348,14,1292,1.032,17.353
2026-08-22T10:06:40.344000+00:00,11348,12,1292,0.685,2.669
2026-08-22T10:06:40.348000+00:00,11348,30,1292,1.011,10.528
2026-08-22T10:06:40.426000+00:00,11348,87,1292,0.428,13.35
2026-08-22T10:06:40.818000+00:00,11348,27,1292,0.695,18.048
2026-08-22T10:06:40.870000+00:00,11348,10,1292,2.538,8.26
2026-08-22T10:06:41.042000+00:00,11348,81,1292,0.745,3.414
2026-08-22T10:06:41.295000+00:00,11348,43,1292,0.975,11.503
2026-08-22T10:06:41.363000+00:00,11348,55,1292,0.517,18.565
2026-08-22T10:06:41.376000+00:00,11348,5,1292,0.457,8.717
2026-08-22T10:06:41.513000+00:00,11348,23,1292,1.086,14.436
2026-08-22T10:06:41.529000+00:00,11348,1,1292,1.016,1.016
2026-08-22T10:06:41.886000+00:00,11348,18,1292,0.375,14.811
2026-08-22T10:06:41.952000+00:00,11348,11,1292,+2 LAPS,+2 LAPS
2026-08-22T10:06:42.011000+00:00,11348,22,1292,0.679,12.182
2026-08-22T10:06:42.404000+00:00,11348,16,1292,0.91,1.926
2026-08-22T10:06:42.477000+00:00,11348,41,1292,1.145,9.862
2026-08-22T10:06:42.735000+00:00,11348,3,1292,1.679,5.093
2026-08-22T10:06:42.992000+00:00,11348,31,1292,1.014,13.196
2026-08-22T10:06:43.134000+00:00,11348,12,1292,0.727,2.653
2026-08-22T10:06:43.377000+00:00,11348,30,1292,0.881,10.743
2026-08-22T10:06:43.428000+00:00,11348,44,1292,0.69,5.783
2026-08-22T10:06:43.480000+00:00,11348,87,1292,0.465,13.661
2026-08-22T10:06:43.623000+00:00,11348,77,1292,1.75,16.561
2026-08-22T10:06:43.852000+00:00,11348,81,1292,0.74,3.393
2026-08-22T10:06:44.341000+00:00,11348,43,1292,0.999,11.742
2026-08-22T10:06:44.509000+00:00,11348,23,1292,1.021,14.682
2026-08-22T10:06:44.644000+00:00,11348,14,1292,1.002,17.563
2026-08-22T10:06:44.812000+00:00,11348,18,1292,0.315,14.997
2026-08-22T10:06:45.012000+00:00,11348,22,1292,0.651,12.393
2026-08-22T10:06:45.326000+00:00,11348,27,1292,0.686,18.249
2026-08-22T10:06:45.624000+00:00,11348,3,1292,1.757,5.15
2026-08-22T10:06:45.914000+00:00,11348,10,1292,2.496,8.279
2026-08-22T10:06:45.958000+00:00,11348,55,1292,0.633,18.882
2026-08-22T10:06:46.029000+00:00,11348,31,1292,1.022,13.415
2026-08-22T10:06:46.251000+00:00,11348,44,1292,0.637,5.787
2026-08-22T10:06:46.523000+00:00,11348,87,1292,0.505,13.92
2026-08-22T10:06:46.570000+00:00,11348,5,1292,0.62,8.899
2026-08-22T10:06:46.595000+00:00,11348,77,1292,1.759,16.756
2026-08-22T10:06:46.628000+00:00,11348,1,1292,1.166,1.166
2026-08-22T10:06:47.527000+00:00,11348,41,1292,0.978,9.877
2026-08-22T10:06:47.541000+00:00,11348,16,1292,0.869,2.035
2026-08-22T10:06:47.543000+00:00,11348,14,1292,0.957,17.713
2026-08-22T10:06:47.615000+00:00,11348,23,1292,1.08,15.0
2026-08-22T10:06:47.992000+00:00,11348,18,1292,0.37,15.37
2026-08-22T10:06:48.195000+00:00,11348,12,1292,0.686,2.721
2026-08-22T10:06:48.370000+00:00,11348,30,1292,0.852,10.729
2026-08-22T10:06:48.392000+00:00,11348,27,1292,0.882,18.595
2026-08-22T10:06:48.892000+00:00,11348,10,1292,2.541,8.328
2026-08-22T10:06:48.981000+00:00,11348,55,1292,0.571,19.166
2026-08-22T10:06:49.116000+00:00,11348,81,1292,0.895,3.616
2026-08-22T10:06:49.470000+00:00,11348,43,1292,1.037,11.766
2026-08-22T10:06:49.496000+00:00,11348,5,1292,0.669,8.997
2026-08-22T10:06:49.670000+00:00,11348,77,1292,1.654,17.024
2026-08-22T10:06:50.170000+00:00,11348,22,1292,0.712,12.478
2026-08-22T10:06:50.443000+00:00,11348,41,1292,0.98,9.977
2026-08-22T10:06:50.527000+00:00,11348,1,1292,1.113,1.113
2026-08-22T10:06:50.570000+00:00,11348,14,1292,0.909,17.933
2026-08-22T10:06:50.714000+00:00,11348,3,1292,1.631,5.247
2026-08-22T10:06:51.170000+00:00,11348,31,1292,1.037,13.515
2026-08-22T10:06:51.370000+00:00,11348,44,1292,0.612,5.859
2026-08-22T10:06:51.392000+00:00,11348,27,1292,0.845,18.778
2026-08-22T10:06:51.412000+00:00,11348,30,1292,0.949,10.926
2026-08-22T10:06:51.443000+00:00,11348,16,1292,0.936,2.049
2026-08-22T10:06:51.589000+00:00,11348,87,1292,0.428,13.943
2026-08-22T10:06:52.068000+00:00,11348,55,1292,0.672,19.45
2026-08-22T10:06:52.111000+00:00,11348,12,1292,0.669,2.718
2026-08-22T10:06:52.376000+00:00,11348,43,1292,0.986,11.912
2026-08-22T10:06:52.736000+00:00,11348,23,1292,1.137,15.08
2026-08-22T10:06:52.970000+00:00,11348,81,1292,0.847,3.565
2026-08-22T10:06:53.111000+00:00,11348,22,1292,0.733,12.645
2026-08-22T10:06:53.157000+00:00,11348,18,1292,0.448,15.528
2026-08-22T10:06:53.992000+00:00,11348,10,1292,2.668,8.527
2026-08-22T10:06:54.092000+00:00,11348,31,1292,0.985,13.63
2026-08-22T10:06:54.610000+00:00,11348,1,1292,1.096,1.096
2026-08-22T10:06:54.688000+00:00,11348,3,1292,1.63,5.195
2026-08-22T10:06:54.688000+00:00,11348,87,1292,0.504,14.134
2026-08-22T10:06:54.688000+00:00,11348,5,1292,0.614,9.141
2026-08-22T10:06:54.766000+00:00,11348,77,1292,1.607,17.135
2026-08-22T10:06:55.266000+00:00,11348,44,1292,0.662,5.857
2026-08-22T10:06:55.485000+00:00,11348,16,1292,0.951,2.047
2026-08-22T10:06:55.625000+00:00,11348,41,1292,1.027,10.168
2026-08-22T10:06:55.672000+00:00,11348,23,1292,1.052,15.186
2026-08-22T10:06:55.766000+00:00,11348,14,1292,0.952,18.087
2026-08-22T10:06:56.141000+00:00,11348,18,1292,0.421,15.607
2026-08-22T10:06:56.231000+00:00,11348,12,1292,0.736,2.783
2026-08-22T10:06:56.553000+00:00,11348,30,1292,0.906,11.074
2026-08-22T10:06:56.695000+00:00,11348,27,1292,0.957,19.044
2026-08-22T10:06:57.113000+00:00,11348,81,1292,0.898,3.681
2026-08-22T10:06:57.324000+00:00,11348,55,1292,0.628,19.672
2026-08-22T10:06:57.628000+00:00,11348,43,1292,1.047,12.121
2026-08-22T10:06:57.777000+00:00,11348,77,1292,1.669,17.276
2026-08-22T10:06:57.811000+00:00,11348,1,1292,1.088,1.088
2026-08-22T10:06:57.928000+00:00,11348,10,1292,2.683,8.54
2026-08-22T10:06:58.311000+00:00,11348,22,1292,0.721,12.842
2026-08-22T10:06:58.570000+00:00,11348,5,1292,0.63,9.17
2026-08-22T10:06:58.627000+00:00,11348,14,1292,0.849,18.125
2026-08-22T10:06:58.748000+00:00,11348,3,1292,1.552,5.233
2026-08-22T10:06:58.774000+00:00,11348,16,1292,0.937,2.025
2026-08-22T10:06:59.258000+00:00,11348,31,1292,0.946,13.788
2026-08-22T10:06:59.386000+00:00,11348,44,1292,0.688,5.921
2026-08-22T10:06:59.487000+00:00,11348,12,1292,0.744,2.769
2026-08-22T10:06:59.628000+00:00,11348,41,1292,1.067,10.237
2026-08-22T10:06:59.756000+00:00,11348,27,1292,1.118,19.243
2026-08-22T10:06:59.881000+00:00,11348,87,1292,0.622,14.41
2026-08-22T10:07:00.068000+00:00,11348,1,1292,1.077,1.077
2026-08-22T10:07:00.302000+00:00,11348,55,1292,0.586,19.829
2026-08-22T10:07:00.396000+00:00,11348,81,1292,0.911,3.68
2026-08-22T10:07:00.474000+00:00,11348,30,1292,0.863,11.1
2026-08-22T10:07:00.677000+00:00,11348,63,1292,0.0,0.0
2026-08-22T10:07:00.896000+00:00,11348,23,1292,1.035,15.445
2026-08-22T10:07:00.959000+00:00,11348,16,1292,0.92,1.997
2026-08-22T10:07:01.063000+00:00,11348,1,1292,1.071,1.071
2026-08-22T10:07:01.394000+00:00,11348,18,1292,0.471,15.916
2026-08-22T10:07:01.587000+00:00,11348,43,1292,1.098,12.198
2026-08-22T10:07:01.796000+00:00,11348,12,1292,0.731,2.728
2026-08-22T10:07:01.846000+00:00,11348,1,1292,1.065,1.065
2026-08-22T10:07:01.964000+00:00,11348,3,1292,,5.232
2026-08-22T10:07:02.004000+00:00,11348,16,1292,0.896,1.967
2026-08-22T10:07:02.170000+00:00,11348,10,1292,2.797,8.718
2026-08-22T10:07:02.342000+00:00,11348,22,1292,0.725,12.923
2026-08-22T10:07:02.570000+00:00,11348,16,1292,0.871,1.936
2026-08-22T10:07:02.626000+00:00,11348,81,1292,0.916,3.644
2026-08-22T10:07:02.656000+00:00,11348,44,1292,0.686,5.918
2026-08-22T10:07:02.710000+00:00,11348,12,1292,0.732,2.699
2026-08-22T10:07:02.777000+00:00,11348,5,1292,0.612,9.33
2026-08-22T10:07:02.880000+00:00,11348,77,1292,1.494,17.41
2026-08-22T10:07:03.247000+00:00,11348,31,1292,0.956,13.879
2026-08-22T10:07:03.294000+00:00,11348,12,1292,0.739,2.675
2026-08-22T10:07:03.604000+00:00,11348,81,1292,0.918,3.617
2026-08-22T10:07:03.864000+00:00,11348,14,1292,0.961,18.371
2026-08-22T10:07:03.923000+00:00,11348,87,1292,0.627,14.506
2026-08-22T10:07:03.943000+00:00,11348,41,1292,1.178,10.508
2026-08-22T10:07:03.994000+00:00,11348,1,1292,1.038,1.038
2026-08-22T10:07:04.189000+00:00,11348,3,1292,1.58,5.224
2026-08-22T10:07:04.228000+00:00,11348,81,1292,0.919,3.594
2026-08-22T10:07:04.764000+00:00,11348,16,1292,0.78,1.818
2026-08-22T10:07:04.777000+00:00,11348,30,1292,0.8,11.308
2026-08-22T10:07:04.870000+00:00,11348,44,1292,0.667,5.891
2026-08-22T10:07:04.908000+00:00,11348,27,1292,1.063,19.434
2026-08-22T10:07:04.928000+00:00,11348,23,1292,1.025,15.531
2026-08-22T10:07:05.215000+00:00,11348,3,1292,1.6,5.217
2026-08-22T10:07:05.448000+00:00,11348,10,1292,2.813,8.731
2026-08-22T10:07:05.448000+00:00,11348,18,1292,0.529,16.06
2026-08-22T10:07:05.529000+00:00,11348,12,1292,0.754,2.572
2026-08-22T10:07:05.614000+00:00,11348,55,1292,0.699,20.133
2026-08-22T10:07:05.842000+00:00,11348,3,1292,1.615,5.209
2026-08-22T10:07:05.859000+00:00,11348,44,1292,0.631,5.848
2026-08-22T10:07:05.871000+00:00,11348,43,1292,1.123,12.431
2026-08-22T10:07:05.945000+00:00,11348,1,1292,0.993,0.993
2026-08-22T10:07:06.053000+00:00,11348,5,1292,0.597,9.328
2026-08-22T10:07:06.426000+00:00,11348,44,1292,0.593,5.802
2026-08-22T10:07:06.459000+00:00,11348,81,1292,0.938,3.51
2026-08-22T10:07:06.683000+00:00,11348,22,1292,0.659,13.09
2026-08-22T10:07:06.860000+00:00,11348,16,1292,0.837,1.83
2026-08-22T10:07:06.893000+00:00,11348,77,1292,1.437,17.497
2026-08-22T10:07:07.258000+00:00,11348,41,1292,1.189,10.517
2026-08-22T10:07:07.492000+00:00,11348,31,1292,0.95,14.04
2026-08-22T10:07:07.517000+00:00,11348,12,1292,0.721,2.551
2026-08-22T10:07:07.695000+00:00,11348,10,1292,2.828,8.719
2026-08-22T10:07:07.870000+00:00,11348,14,1292,0.984,18.481
2026-08-22T10:07:08.042000+00:00,11348,30,1292,0.805,11.322
2026-08-22T10:07:08.113000+00:00,11348,3,1292,1.658,5.168
2026-08-22T10:07:08.148000+00:00,11348,87,1292,0.656,14.696
2026-08-22T10:07:08.313000+00:00,11348,5,1292,,9.316
2026-08-22T10:07:08.413000+00:00,11348,81,1292,0.922,3.473
2026-08-22T10:07:08.544000+00:00,11348,44,1292,0.433,5.601
2026-08-22T10:07:08.688000+00:00,11348,10,1292,2.855,8.703
2026-08-22T10:07:08.993000+00:00,11348,27,1292,1.13,19.611
2026-08-22T10:07:09.171000+00:00,11348,43,1292,1.117,12.439
2026-08-22T10:07:09.243000+00:00,11348,23,1292,1.08,15.776
2026-08-22T10:07:09.304000+00:00,11348,5,1292,0.614,9.317
2026-08-22T10:07:09.326000+00:00,11348,10,1292,2.878,8.68
2026-08-22T10:07:09.492000+00:00,11348,41,1292,1.18,10.496
2026-08-22T10:07:09.641000+00:00,11348,55,1292,0.648,20.259
2026-08-22T10:07:09.735000+00:00,11348,18,1292,0.469,16.245
2026-08-22T10:07:09.811000+00:00,11348,22,1292,0.649,13.088
2026-08-22T10:07:09.929000+00:00,11348,5,1292,0.637,
2026-08-22T10:07:10.132000+00:00,11348,3,1292,1.705,5.178
2026-08-22T10:07:10.260000+00:00,11348,30,1292,0.802,11.298
2026-08-22T10:07:10.445000+00:00,11348,41,1292,1.156,10.473
2026-08-22T10:07:10.537000+00:00,11348,44,1292,0.415,5.593
2026-08-22T10:07:10.778000+00:00,11348,31,1292,0.984,14.072
2026-08-22T10:07:11.058000+00:00,11348,1,1292,1.03,1.03
2026-08-22T10:07:11.093000+00:00,11348,41,1292,1.131,10.448
2026-08-22T10:07:11.142000+00:00,11348,77,1292,1.438,17.683
2026-08-22T10:07:11.270000+00:00,11348,30,1292,0.805,11.278
2026-08-22T10:07:11.370000+00:00,11348,43,1292,1.102,12.4
2026-08-22T10:07:11.444000+00:00,11348,87,1292,0.655,14.727
2026-08-22T10:07:11.498000+00:00,11348,10,1292,2.949,8.55
2026-08-22T10:07:11.873000+00:00,11348,16,1292,0.802,1.832
2026-08-22T10:07:11.970000+00:00,11348,30,1292,0.813,11.261
2026-08-22T10:07:12.044000+00:00,11348,22,1292,0.643,13.043
2026-08-22T10:07:12.227000+00:00,11348,5,1292,0.737,9.287
2026-08-22T10:07:12.227000+00:00,11348,14,1292,1.095,18.778
2026-08-22T10:07:12.364000+00:00,11348,43,1292,1.093,12.371
2026-08-22T10:07:12.427000+00:00,11348,12,1292,0.572,2.404
2026-08-22T10:07:12.513000+00:00,11348,23,1292,1.059,15.786
2026-08-22T10:07:12.988000+00:00,11348,22,1292,0.63,13.001
2026-08-22T10:07:12.999000+00:00,11348,43,1292,1.079,12.34
2026-08-22T10:07:13.026000+00:00,11348,18,1292,0.514,16.3
2026-08-22T10:07:13.051000+00:00,11348,31,1292,1.023,14.066
2026-08-22T10:07:13.284000+00:00,11348,41,1292,1.06,10.347
2026-08-22T10:07:13.326000+00:00,11348,27,1292,1.111,19.889
2026-08-22T10:07:13.443000+00:00,11348,81,1292,1.02,3.424
2026-08-22T10:07:13.587000+00:00,11348,10,1292,3.034,8.627
2026-08-22T10:07:13.593000+00:00,11348,22,1292,0.623,12.963
2026-08-22T10:07:13.614000+00:00,11348,1,1292,1.038,1.038
2026-08-22T10:07:13.693000+00:00,11348,87,1292,0.647,14.713
2026-08-22T10:07:14.025000+00:00,11348,31,1292,1.033,14.034
2026-08-22T10:07:14.027000+00:00,11348,55,1292,0.703,20.592
2026-08-22T10:07:14.292000+00:00,11348,5,1292,0.72,9.347
2026-08-22T10:07:14.392000+00:00,11348,30,1292,0.84,11.187
2026-08-22T10:07:14.424000+00:00,11348,16,1292,0.8,1.838
2026-08-22T10:07:14.428000+00:00,11348,77,1292,1.416,17.716
2026-08-22T10:07:14.673000+00:00,11348,31,1292,1.035,13.998
2026-08-22T10:07:14.716000+00:00,11348,87,1292,0.64,14.674
2026-08-22T10:07:14.749000+00:00,11348,23,1292,1.039,15.752
2026-08-22T10:07:14.932000+00:00,11348,12,1292,0.525,2.363
2026-08-22T10:07:15.080000+00:00,11348,3,1292,1.646,5.07
2026-08-22T10:07:15.114000+00:00,11348,43,1292,0.992,12.179
2026-08-22T10:07:15.249000+00:00,11348,18,1292,0.535,16.287
2026-08-22T10:07:15.270000+00:00,11348,87,1292,0.635,14.633
2026-08-22T10:07:15.287000+00:00,11348,41,1292,0.966,10.313
2026-08-22T10:07:15.570000+00:00,11348,14,1292,1.13,18.846
2026-08-22T10:07:15.615000+00:00,11348,44,1292,0.5,5.57
2026-08-22T10:07:15.727000+00:00,11348,23,1292,1.05,15.724
2026-08-22T10:07:15.759000+00:00,11348,22,1292,0.639,12.818
2026-08-22T10:07:16+00:00,11348,81,1292,1.051,3.414
2026-08-22T10:07:16.153000+00:00,11348,30,1292,0.878,11.191
2026-08-22T10:07:16.244000+00:00,11348,18,1292,0.526,16.25
2026-08-22T10:07:16.313000+00:00,11348,23,1292,1.06,15.693
2026-08-22T10:07:16.524000+00:00,11348,1,1292,1.018,1.018
2026-08-22T10:07:16.686000+00:00,11348,77,1292,1.421,17.708
2026-08-22T10:07:16.734000+00:00,11348,27,1292,1.142,19.988
2026-08-22T10:07:16.777000+00:00,11348,31,1292,1.018,13.836
2026-08-22T10:07:16.826000+00:00,11348,18,1292,0.519,16.212
2026-08-22T10:07:17.228000+00:00,11348,43,1292,1.082,12.273
2026-08-22T10:07:17.254000+00:00,11348,16,1292,0.741,1.759
2026-08-22T10:07:17.317000+00:00,11348,55,1292,0.618,20.606
2026-08-22T10:07:17.411000+00:00,11348,87,1292,0.639,14.475
2026-08-22T10:07:17.661000+00:00,11348,3,1292,1.672,5.086
2026-08-22T10:07:17.676000+00:00,11348,77,1292,1.445,17.695
2026-08-22T10:07:17.817000+00:00,11348,12,1292,0.533,2.292
2026-08-22T10:07:17.848000+00:00,11348,14,1292,1.146,18.854
2026-08-22T10:07:17.864000+00:00,11348,22,1292,0.654,12.927
2026-08-22T10:07:18.161000+00:00,11348,44,1292,0.49,5.576
2026-08-22T10:07:18.338000+00:00,11348,77,1292,1.468,17.68
2026-08-22T10:07:18.511000+00:00,11348,23,1292,1.076,15.551
2026-08-22T10:07:18.638000+00:00,11348,10,1292,3.044,8.614
2026-08-22T10:07:18.826000+00:00,11348,14,1292,1.149,18.844
2026-08-22T10:07:18.854000+00:00,11348,81,1292,1.049,3.341
2026-08-22T10:07:18.927000+00:00,11348,31,1292,1.011,13.938
2026-08-22T10:07:19.013000+00:00,11348,18,1292,0.504,16.055
2026-08-22T10:07:19.062000+00:00,11348,27,1292,1.228,20.082
2026-08-22T10:07:19.296000+00:00,11348,5,1292,0.668,9.282
2026-08-22T10:07:19.570000+00:00,11348,14,1292,1.151,18.831
2026-08-22T10:07:19.574000+00:00,11348,55,1292,0.468,20.55
2026-08-22T10:07:19.655000+00:00,11348,87,1292,0.773,14.711
2026-08-22T10:07:20.146000+00:00,11348,27,1292,1.312,20.156
2026-08-22T10:07:20.357000+00:00,11348,41,1292,1.065,10.347
2026-08-22T10:07:20.475000+00:00,11348,55,1292,0.335,20.491
2026-08-22T10:07:20.551000+00:00,11348,1,1292,0.991,0.991
2026-08-22T10:07:20.564000+00:00,11348,77,1292,1.569,17.624
2026-08-22T10:07:20.585000+00:00,11348,3,1292,1.736,5.077
2026-08-22T10:07:20.641000+00:00,11348,23,1292,0.962,15.673
2026-08-22T10:07:20.827000+00:00,11348,27,1292,1.377,20.208
2026-08-22T10:07:21.078000+00:00,11348,55,1292,0.224,20.432
2026-08-22T10:07:21.115000+00:00,11348,18,1292,0.471,16.144
2026-08-22T10:07:21.181000+00:00,11348,44,1292,0.587,5.664
2026-08-22T10:07:21.244000+00:00,11348,30,1292,,11.225
2026-08-22T10:07:21.244000+00:00,11348,10,1292,3.089,8.665
2026-08-22T10:07:21.381000+00:00,11348,16,1292,0.832,1.823
2026-08-22T10:07:21.716000+00:00,11348,14,1292,1.154,18.778
2026-08-22T10:07:21.892000+00:00,11348,5,1292,0.663,9.328
2026-08-22T10:07:21.897000+00:00,11348,12,1292,0.516,2.339
2026-08-22T10:07:22.314000+00:00,11348,43,1292,1.071,12.296
2026-08-22T10:07:22.913000+00:00,11348,77,1292,1.72,17.864
2026-08-22T10:07:22.941000+00:00,11348,81,1292,0.991,3.33
2026-08-22T10:07:22.975000+00:00,11348,22,1292,0.611,12.907
2026-08-22T10:07:22.975000+00:00,11348,41,1292,1.069,10.397
2026-08-22T10:07:23.144000+00:00,11348,55,1292,1.413,20.191
2026-08-22T10:07:23.270000+00:00,11348,27,1292,0.149,20.34
2026-08-22T10:07:23.789000+00:00,11348,30,1292,0.824,11.221
2026-08-22T10:07:23.908000+00:00,11348,14,1292,1.08,18.944
2026-08-22T10:07:23.941000+00:00,11348,31,1292,1.007,13.914
2026-08-22T10:07:24.270000+00:00,11348,10,1292,3.085,8.749
2026-08-22T10:07:24.663000+00:00,11348,87,1292,0.715,14.629
2026-08-22T10:07:24.704000+00:00,11348,3,1292,1.822,5.152
2026-08-22T10:07:24.924000+00:00,11348,43,1292,1.122,12.343
2026-08-22T10:07:24.936000+00:00,11348,16,1292,0.874,1.865
2026-08-22T10:07:24.944000+00:00,11348,5,1292,0.688,9.437
2026-08-22T10:07:25.214000+00:00,11348,55,1292,1.338,20.282
2026-08-22T10:07:25.359000+00:00,11348,44,1292,0.644,5.796
2026-08-22T10:07:25.437000+00:00,11348,12,1292,0.482,2.347
2026-08-22T10:07:25.513000+00:00,11348,27,1292,0.293,20.575
2026-08-22T10:07:25.608000+00:00,11348,22,1292,0.622,12.965
2026-08-22T10:07:25.809000+00:00,11348,23,1292,1.148,15.777
2026-08-22T10:07:26.087000+00:00,11348,41,1292,1.137,10.574
2026-08-22T10:07:26.146000+00:00,11348,18,1292,0.337,16.114
2026-08-22T10:07:26.428000+00:00,11348,81,1292,1.005,3.352
2026-08-22T10:07:26.543000+00:00,11348,31,1292,1.001,13.966
2026-08-22T10:07:26.843000+00:00,11348,30,1292,0.719,11.293
2026-08-22T10:07:27.226000+00:00,11348,1,1292,1.017,1.017
2026-08-22T10:07:27.313000+00:00,11348,87,1292,0.728,14.694
2026-08-22T10:07:27.842000+00:00,11348,43,1292,1.04,12.333
2026-08-22T10:07:27.864000+00:00,11348,77,1292,1.725,17.839
2026-08-22T10:07:28.053000+00:00,11348,16,1292,0.86,1.877
2026-08-22T10:07:28.247000+00:00,11348,3,1292,1.801,5.153
2026-08-22T10:07:28.409000+00:00,11348,23,1292,1.15,15.844
2026-08-22T10:07:28.426000+00:00,11348,1,1292,1.033,1.033
