date,session_key,meeting_key,driver_number,gap_to_leader,interval,source_closure_retrieved_utc
2026-07-04T11:08:04.385000+00:00,11321,1289,12,1.003,1.003,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:04.390000+00:00,11321,1289,81,6.031,0.776,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:04.469000+00:00,11321,1289,27,13.716,1.752,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:04.606000+00:00,11321,1289,63,6.231,0.2,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:04.770000+00:00,11321,1289,16,6.417,0.186,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:05.305000+00:00,11321,1289,31,14.554,0.838,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:05.489000+00:00,11321,1289,43,10.923,1.367,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:05.723000+00:00,11321,1289,1,4.844,3.814,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:05.739000+00:00,11321,1289,5,14.945,0.391,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:05.739000+00:00,11321,1289,18,20.314,1.373,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:06.067000+00:00,11321,1289,6,11.484,0.561,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:06.083000+00:00,11321,1289,3,5.241,0.397,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:06.255000+00:00,11321,1289,55,15.501,0.556,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:06.520000+00:00,11321,1289,87,11.967,0.483,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:06.880000+00:00,11321,1289,81,6.065,0.824,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:07.020000+00:00,11321,1289,10,8.661,2.244,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:07.130000+00:00,11321,1289,63,6.265,,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:07.239000+00:00,11321,1289,16,6.409,0.144,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:07.739000+00:00,11321,1289,30,9.37,0.709,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:07.864000+00:00,11321,1289,14,22.467,2.153,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:07.895000+00:00,11321,1289,12,0.948,0.948,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:08.208000+00:00,11321,1289,1,4.83,3.827,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:08.270000+00:00,11321,1289,41,9.919,0.549,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:08.426000+00:00,11321,1289,27,13.874,1.907,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:08.614000+00:00,11321,1289,3,5.215,0.385,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:09.067000+00:00,11321,1289,31,14.536,0.662,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:09.474000+00:00,11321,1289,81,6.063,0.848,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:09.489000+00:00,11321,1289,23,18.737,3.236,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:09.536000+00:00,11321,1289,43,11.186,1.267,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:09.551000+00:00,11321,1289,10,8.688,2.279,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:09.567000+00:00,11321,1289,5,15.025,0.489,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:09.661000+00:00,11321,1289,77,18.917,0.18,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:09.676000+00:00,11321,1289,63,6.279,0.216,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:09.801000+00:00,11321,1289,16,6.425,0.146,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:10.051000+00:00,11321,1289,6,11.704,0.518,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:10.067000+00:00,11321,1289,55,15.533,0.508,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:10.239000+00:00,11321,1289,30,9.399,0.711,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:10.645000+00:00,11321,1289,87,12.301,0.597,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:10.801000+00:00,11321,1289,41,9.958,0.559,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:11.239000+00:00,11321,1289,18,20.496,1.579,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:11.801000+00:00,11321,1289,1,4.859,3.911,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:12.036000+00:00,11321,1289,43,11.213,1.255,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:12.068000+00:00,11321,1289,10,8.676,2.251,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:12.223000+00:00,11321,1289,12,0.923,0.923,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:12.223000+00:00,11321,1289,3,5.263,0.404,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:12.270000+00:00,11321,1289,11,59.604,38.423,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:12.426000+00:00,11321,1289,27,14.08,1.779,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:12.567000+00:00,11321,1289,6,11.736,0.523,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:12.786000+00:00,11321,1289,30,9.395,0.719,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:13.130000+00:00,11321,1289,81,6.166,0.903,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:13.208000+00:00,11321,1289,31,14.861,0.781,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:13.239000+00:00,11321,1289,87,12.369,0.633,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:13.364000+00:00,11321,1289,41,9.981,0.586,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:13.380000+00:00,11321,1289,23,18.821,3.288,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:13.442000+00:00,11321,1289,14,22.697,2.201,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:13.490000+00:00,11321,1289,63,6.527,0.361,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:13.551000+00:00,11321,1289,77,19.017,0.196,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:13.583000+00:00,11321,1289,5,15.238,0.377,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:13.739000+00:00,11321,1289,16,6.785,0.258,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:14.261000+00:00,11321,1289,55,15.894,0.656,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:14.589000+00:00,11321,1289,43,11.189,1.208,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:14.685000+00:00,11321,1289,12,0.916,0.916,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:15.056000+00:00,11321,1289,27,14.195,1.826,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:15.173000+00:00,11321,1289,6,11.761,0.572,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:15.290000+00:00,11321,1289,18,20.725,1.708,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:15.789000+00:00,11321,1289,31,14.929,0.734,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:15.824000+00:00,11321,1289,10,8.837,2.052,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:15.824000+00:00,11321,1289,87,12.419,0.658,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:16.172000+00:00,11321,1289,5,15.304,0.375,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:16.179000+00:00,11321,1289,1,4.911,3.988,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:16.487000+00:00,11321,1289,30,9.54,0.703,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:16.625000+00:00,11321,1289,11,60.606,39.196,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:16.778000+00:00,11321,1289,55,15.947,0.643,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:16.827000+00:00,11321,1289,3,5.501,0.59,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:17.046000+00:00,11321,1289,12,0.915,0.915,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:17.132000+00:00,11321,1289,41,10.174,0.634,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:17.439000+00:00,11321,1289,23,19.104,3.21,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:17.501000+00:00,11321,1289,14,22.956,2.231,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:17.564000+00:00,11321,1289,81,6.277,0.776,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:17.674000+00:00,11321,1289,27,14.272,1.853,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:17.908000+00:00,11321,1289,63,6.602,0.325,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:18.064000+00:00,11321,1289,77,19.712,0.608,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:18.220000+00:00,11321,1289,43,11.235,1.061,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:18.361000+00:00,11321,1289,31,14.962,0.69,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:18.361000+00:00,11321,1289,16,7.101,0.499,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:18.673000+00:00,11321,1289,1,4.936,4.02,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:18.705000+00:00,11321,1289,5,15.328,0.366,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:18.830000+00:00,11321,1289,6,11.888,0.653,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:19.095000+00:00,11321,1289,12,0.902,0.902,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:19.251000+00:00,11321,1289,3,5.525,0.589,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:19.361000+00:00,11321,1289,55,15.967,0.639,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:19.455000+00:00,11321,1289,18,21.1,1.388,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:19.705000+00:00,11321,1289,87,12.755,0.867,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:19.986000+00:00,11321,1289,23,19.15,3.203,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:20.001000+00:00,11321,1289,81,6.261,0.736,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:20.267000+00:00,11321,1289,63,6.524,0.263,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:20.439000+00:00,11321,1289,10,9.13,2.029,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:20.705000+00:00,11321,1289,77,19.862,0.712,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:20.845000+00:00,11321,1289,16,7.097,0.573,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:20.986000+00:00,11321,1289,11,60.9,39.48,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:21.080000+00:00,11321,1289,30,9.75,0.62,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:21.126000+00:00,11321,1289,1,4.997,4.082,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:21.314000+00:00,11321,1289,27,14.375,1.62,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:21.595000+00:00,11321,1289,14,23.243,2.143,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:21.642000+00:00,11321,1289,3,5.54,0.543,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:21.720000+00:00,11321,1289,41,10.406,0.656,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:22.033000+00:00,11321,1289,12,0.9,0.9,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:22.126000+00:00,11321,1289,18,21.259,1.397,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:22.173000+00:00,11321,1289,31,15.21,0.835,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:22.314000+00:00,11321,1289,81,6.181,0.641,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:22.470000+00:00,11321,1289,5,15.519,0.309,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:22.470000+00:00,11321,1289,63,6.336,0.155,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:22.564000+00:00,11321,1289,23,19.171,3.204,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:22.783000+00:00,11321,1289,43,11.471,1.065,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:22.923000+00:00,11321,1289,10,9.194,2.097,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:23.205000+00:00,11321,1289,1,5.039,4.137,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:23.205000+00:00,11321,1289,55,16.244,0.725,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:23.205000+00:00,11321,1289,16,7.063,0.727,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:23.361000+00:00,11321,1289,77,19.962,0.791,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:23.376000+00:00,11321,1289,6,12.069,0.598,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:23.486000+00:00,11321,1289,30,9.746,0.552,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:23.674000+00:00,11321,1289,3,5.518,0.479,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:24.126000+00:00,11321,1289,41,10.389,0.643,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:24.236000+00:00,11321,1289,14,23.385,2.126,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:24.251000+00:00,11321,1289,81,6.096,0.578,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:24.267000+00:00,11321,1289,63,6.111,0.015,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:24.330000+00:00,11321,1289,87,13.027,0.958,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:24.783000+00:00,11321,1289,18,21.405,1.443,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:25.173000+00:00,11321,1289,16,7.009,0.898,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:25.251000+00:00,11321,1289,43,11.509,1.12,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:25.392000+00:00,11321,1289,10,9.252,2.189,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:25.814000+00:00,11321,1289,6,12.071,0.562,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:25.845000+00:00,11321,1289,30,9.722,0.47,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:25.970000+00:00,11321,1289,27,14.637,1.61,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:26.236000+00:00,11321,1289,1,5.094,4.194,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:26.423000+00:00,11321,1289,23,19.464,3.22,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:26.455000+00:00,11321,1289,41,10.349,0.627,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:26.720000+00:00,11321,1289,3,5.58,0.486,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:26.767000+00:00,11321,1289,87,13.031,0.96,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:26.783000+00:00,11321,1289,31,15.455,0.818,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:26.877000+00:00,11321,1289,14,23.51,2.105,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:26.892000+00:00,11321,1289,11,60.95,39.441,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:26.955000+00:00,11321,1289,12,0.859,0.859,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:27.064000+00:00,11321,1289,5,15.742,0.287,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:27.251000+00:00,11321,1289,63,6.088,0.508,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:27.283000+00:00,11321,1289,77,20.337,0.873,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:27.376000+00:00,11321,1289,81,6.248,0.16,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:27.408000+00:00,11321,1289,10,9.277,2.268,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:27.673000+00:00,11321,1289,43,11.525,1.176,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:27.789000+00:00,11321,1289,55,16.516,0.774,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:27.832000+00:00,11321,1289,30,9.667,0.39,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:28.170000+00:00,11321,1289,6,12.056,0.531,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:28.206000+00:00,11321,1289,16,7.075,0.827,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:28.305000+00:00,11321,1289,12,0.869,0.869,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:28.428000+00:00,11321,1289,27,14.698,1.667,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:28.483000+00:00,11321,1289,41,10.29,0.623,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:28.726000+00:00,11321,1289,18,21.793,1.456,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:29.101000+00:00,11321,1289,87,13.018,0.962,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:29.164000+00:00,11321,1289,31,15.438,0.74,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:29.463000+00:00,11321,1289,5,15.736,0.298,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:29.695000+00:00,11321,1289,43,11.52,1.23,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:30.164000+00:00,11321,1289,6,12.01,0.49,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:30.242000+00:00,11321,1289,55,16.513,0.777,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:30.513000+00:00,11321,1289,10,9.37,2.295,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:30.647000+00:00,11321,1289,14,23.683,1.89,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:30.845000+00:00,11321,1289,11,60.954,39.407,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:30.908000+00:00,11321,1289,27,14.771,1.753,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:31.090000+00:00,11321,1289,23,19.725,3.209,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:31.090000+00:00,11321,1289,30,9.901,0.531,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:31.174000+00:00,11321,1289,87,12.989,0.979,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:31.212000+00:00,11321,1289,1,5.107,4.248,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:31.528000+00:00,11321,1289,31,15.384,0.613,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:31.557000+00:00,11321,1289,41,10.392,0.491,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:31.623000+00:00,11321,1289,3,5.516,0.409,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:31.807000+00:00,11321,1289,5,15.674,0.29,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:32.073000+00:00,11321,1289,77,20.738,1.013,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:32.370000+00:00,11321,1289,63,6.246,0.73,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:32.479000+00:00,11321,1289,81,6.358,0.112,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:32.510000+00:00,11321,1289,1,5.12,4.251,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:32.588000+00:00,11321,1289,55,16.471,0.797,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:32.729000+00:00,11321,1289,43,11.575,1.183,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:32.885000+00:00,11321,1289,3,5.481,0.361,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:32.963000+00:00,11321,1289,27,14.809,1.82,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:33.245000+00:00,11321,1289,6,12.091,0.516,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:33.370000+00:00,11321,1289,16,7.244,0.886,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:33.463000+00:00,11321,1289,23,19.737,3.224,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:33.479000+00:00,11321,1289,31,15.323,0.514,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:33.541000+00:00,11321,1289,18,22.22,1.482,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:33.651000+00:00,11321,1289,63,6.265,0.784,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:33.729000+00:00,11321,1289,5,15.58,0.257,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:33.745000+00:00,11321,1289,81,6.352,0.087,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:33.854000+00:00,11321,1289,12,1.047,1.047,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:34.291000+00:00,11321,1289,87,13.114,1.023,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:34.557000+00:00,11321,1289,77,20.772,1.035,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:34.620000+00:00,11321,1289,55,16.403,0.823,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:34.682000+00:00,11321,1289,16,7.262,0.91,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:35.245000+00:00,11321,1289,11,61.036,39.368,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:35.245000+00:00,11321,1289,12,1.123,1.123,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:35.323000+00:00,11321,1289,14,24.035,1.815,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:35.588000+00:00,11321,1289,10,9.466,2.222,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:35.885000+00:00,11321,1289,23,19.745,3.274,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:35.995000+00:00,11321,1289,18,22.256,1.484,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:36.011000+00:00,11321,1289,30,9.858,0.392,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:36.166000+00:00,11321,1289,27,14.998,1.884,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:36.651000+00:00,11321,1289,41,10.51,0.652,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:36.683000+00:00,11321,1289,31,15.467,0.469,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:36.683000+00:00,11321,1289,11,61.149,39.393,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:36.823000+00:00,11321,1289,5,15.683,0.216,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:36.886000+00:00,11321,1289,10,9.469,2.207,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:36.917000+00:00,11321,1289,77,20.786,1.041,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:36.964000+00:00,11321,1289,44,0.0,0.0,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:37.198000+00:00,11321,1289,12,1.135,1.135,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:37.230000+00:00,11321,1289,30,9.842,0.373,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:37.730000+00:00,11321,1289,55,16.582,0.899,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:37.776000+00:00,11321,1289,43,11.663,1.153,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:37.823000+00:00,11321,1289,14,24.074,1.818,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:37.901000+00:00,11321,1289,41,10.492,0.65,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:37.917000+00:00,11321,1289,23,19.742,3.339,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:38.073000+00:00,11321,1289,12,1.123,1.123,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:38.151000+00:00,11321,1289,1,5.328,4.281,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:38.198000+00:00,11321,1289,6,12.094,0.431,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:38.339000+00:00,11321,1289,18,22.228,1.442,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:38.605000+00:00,11321,1289,3,5.803,0.475,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:38.948000+00:00,11321,1289,77,20.788,1.046,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:39.089000+00:00,11321,1289,43,11.688,1.196,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:39.433000+00:00,11321,1289,1,5.32,4.197,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:39.449000+00:00,11321,1289,6,12.064,0.376,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:39.464000+00:00,11321,1289,63,6.648,0.845,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:39.542000+00:00,11321,1289,87,13.423,1.329,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:39.886000+00:00,11321,1289,81,7.073,0.425,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:40.011000+00:00,11321,1289,3,5.877,0.557,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:40.217000+00:00,11321,1289,14,24.073,1.845,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:40.342000+00:00,11321,1289,18,22.172,1.384,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:40.361000+00:00,11321,1289,16,7.549,0.476,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:40.833000+00:00,11321,1289,63,6.725,0.848,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:40.880000+00:00,11321,1289,87,13.471,1.407,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:41.098000+00:00,11321,1289,23,19.955,3.373,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:41.286000+00:00,11321,1289,27,15.171,1.748,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:41.301000+00:00,11321,1289,81,7.165,0.44,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:41.348000+00:00,11321,1289,1,5.296,4.161,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:41.786000+00:00,11321,1289,16,7.666,0.501,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:41.880000+00:00,11321,1289,11,61.658,39.466,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:41.895000+00:00,11321,1289,31,15.781,0.61,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:42.020000+00:00,11321,1289,3,5.923,0.627,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:42.130000+00:00,11321,1289,77,20.987,1.032,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:42.176000+00:00,11321,1289,5,16.067,0.286,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:42.208000+00:00,11321,1289,1,5.278,4.155,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:42.239000+00:00,11321,1289,14,24.067,1.895,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:42.551000+00:00,11321,1289,10,9.756,,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:42.614000+00:00,11321,1289,27,15.227,1.756,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:42.786000+00:00,11321,1289,12,0.946,0.946,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:42.880000+00:00,11321,1289,63,6.82,0.897,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:43.257000+00:00,11321,1289,3,5.91,0.632,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:43.286000+00:00,11321,1289,55,16.79,0.723,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:43.286000+00:00,11321,1289,30,10.337,0.581,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:43.286000+00:00,11321,1289,31,15.816,0.589,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:43.317000+00:00,11321,1289,81,7.256,0.436,2026-07-18T20:34:06.132515Z
2026-07-04T11:08:43.489000+00:00,11321,1289,18,22.331,1.344,2026-07-18T20:34:06.132515Z
