date,session_key,meeting_key,interval,driver_number,gap_to_leader
2026-06-14T13:30:39.229000+00:00,11307,1287,7.175,30,48.402
2026-06-14T13:30:39.447000+00:00,11307,1287,0.816,43,51.917
2026-06-14T13:30:39.697000+00:00,11307,1287,1.986,81,23.394
2026-06-14T13:30:39.729000+00:00,11307,1287,4.924,12,6.896
2026-06-14T13:30:39.778000+00:00,11307,1287,1.294,14,71.31700000000001
2026-06-14T13:30:39.963000+00:00,11307,1287,2.696,6,41.208
2026-06-14T13:30:39.994000+00:00,11307,1287,0.77,27,49.172
2026-06-14T13:30:40.307000+00:00,11307,1287,3.809,5,66.345
2026-06-14T13:30:40.400000+00:00,11307,1287,1.89,44,1.89
2026-06-14T13:30:40.432000+00:00,11307,1287,0.66,11,71.977
2026-06-14T13:30:40.666000+00:00,11307,1287,2.683,6,41.215
2026-06-14T13:30:40.854000+00:00,11307,1287,4.608,3,13.93
2026-06-14T13:30:41.447000+00:00,11307,1287,7.45,16,21.317
2026-06-14T13:30:41.541000+00:00,11307,1287,15.332,41,38.574
2026-06-14T13:30:41.682000+00:00,11307,1287,1.253,87,73.23
2026-06-14T13:30:41.963000+00:00,11307,1287,1.965,10,51.137
2026-06-14T13:30:42.072000+00:00,11307,1287,2.334,1,9.23
2026-06-14T13:30:42.104000+00:00,11307,1287,3.883,23,70.19200000000001
2026-06-14T13:30:42.432000+00:00,11307,1287,8.598,55,60.28
2026-06-14T13:30:42.619000+00:00,11307,1287,7.262,30,48.446
2026-06-14T13:30:42.822000+00:00,11307,1287,0.858,43,51.995
2026-06-14T13:30:43.416000+00:00,11307,1287,0.802,27,49.248
2026-06-14T13:30:43.447000+00:00,11307,1287,1.344,14,71.536
2026-06-14T13:30:43.557000+00:00,11307,1287,2.099,81,23.416
2026-06-14T13:30:44.088000+00:00,11307,1287,0.646,11,72.182
2026-06-14T13:30:44.135000+00:00,11307,1287,3.886,23,70.231
2026-06-14T13:30:44.198000+00:00,11307,1287,2.645,6,41.219
2026-06-14T13:30:44.322000+00:00,11307,1287,7.483,16,21.366
2026-06-14T13:30:44.432000+00:00,11307,1287,15.353,41,38.594
2026-06-14T13:30:44.604000+00:00,11307,1287,1.911,44,1.911
2026-06-14T13:30:44.838000+00:00,11307,1287,2.397,31,62.677
2026-06-14T13:30:44.994000+00:00,11307,1287,7.418,30,48.593
2026-06-14T13:30:45.150000+00:00,11307,1287,1.062,87,73.244
2026-06-14T13:30:45.338000+00:00,11307,1287,1.924,10,51.172
2026-06-14T13:30:45.400000+00:00,11307,1287,4.999,12,6.889
2026-06-14T13:30:45.541000+00:00,11307,1287,1.36,14,71.591
2026-06-14T13:30:45.734000+00:00,11307,1287,0.735,27,49.328
2026-06-14T13:30:46.097000+00:00,11307,1287,0.58,11,72.17099999999999
2026-06-14T13:30:46.318000+00:00,11307,1287,0.95,43,52.122
2026-06-14T13:30:46.426000+00:00,11307,1287,2.056,81,23.422
2026-06-14T13:30:46.705000+00:00,11307,1287,4.642,3,13.872
2026-06-14T13:30:46.889000+00:00,11307,1287,15.43,41,38.675
2026-06-14T13:30:47.069000+00:00,11307,1287,2.624,6,41.218
2026-06-14T13:30:47.095000+00:00,11307,1287,1.015,87,73.186
2026-06-14T13:30:47.419000+00:00,11307,1287,7.437,30,48.645
2026-06-14T13:30:47.717000+00:00,11307,1287,1.952,10,51.28
2026-06-14T13:30:47.781000+00:00,11307,1287,8.314,55,60.231
2026-06-14T13:30:47.785000+00:00,11307,1287,2.368,1,9.257
2026-06-14T13:30:48.125000+00:00,11307,1287,7.442,30,48.657
2026-06-14T13:30:48.157000+00:00,11307,1287,0.746,27,49.391
2026-06-14T13:30:48.278000+00:00,11307,1287,7.359,16,21.289
2026-06-14T13:30:48.488000+00:00,11307,1287,3.652,5,66.329
2026-06-14T13:30:48.687000+00:00,11307,1287,0.98,43,52.26
2026-06-14T13:30:48.841000+00:00,11307,1287,0.743,27,49.4
2026-06-14T13:30:49.537000+00:00,11307,1287,4.945,12,6.856
2026-06-14T13:30:49.580000+00:00,11307,1287,1.938,44,1.938
2026-06-14T13:30:49.700000+00:00,11307,1287,2.531,6,41.206
2026-06-14T13:30:50.159000+00:00,11307,1287,1.986,10,51.377
2026-06-14T13:30:50.224000+00:00,11307,1287,2.443,31,62.674
2026-06-14T13:30:50.270000+00:00,11307,1287,1.984,81,23.273
2026-06-14T13:30:50.860000+00:00,11307,1287,1.992,10,51.392
2026-06-14T13:30:51.097000+00:00,11307,1287,8.289,55,60.284
2026-06-14T13:30:51.137000+00:00,11307,1287,0.973,43,52.35
2026-06-14T13:30:51.669000+00:00,11307,1287,7.469,30,48.688
2026-06-14T13:30:51.836000+00:00,11307,1287,0.969,43,52.361
2026-06-14T13:30:51.940000+00:00,11307,1287,2.347,1,9.203
2026-06-14T13:30:52.021000+00:00,11307,1287,15.655,41,38.946
2026-06-14T13:30:52.318000+00:00,11307,1287,0.649,27,49.337
2026-06-14T13:30:52.387000+00:00,11307,1287,4.615,3,
2026-06-14T13:30:52.512000+00:00,11307,1287,4.024,23,70.353
2026-06-14T13:30:52.887000+00:00,11307,1287,1.959,44,1.959
2026-06-14T13:30:53.668000+00:00,11307,1287,2.444,31,62.728
2026-06-14T13:30:53.969000+00:00,11307,1287,3.681,5,66.355
2026-06-14T13:30:54.016000+00:00,11307,1287,7.235,16,21.107
2026-06-14T13:30:54.275000+00:00,11307,1287,1.655,14,72.008
2026-06-14T13:30:54.606000+00:00,11307,1287,2.059,10,51.396
2026-06-14T13:30:54.616000+00:00,11307,1287,2.262,6,41.208
2026-06-14T13:30:54.751000+00:00,11307,1287,4.956,12,6.894
2026-06-14T13:30:54.762000+00:00,11307,1287,8.205,55,60.327
2026-06-14T13:30:54.762000+00:00,11307,1287,7.488,30,48.706
2026-06-14T13:30:54.794000+00:00,11307,1287,0.546,11,72.554
2026-06-14T13:30:55.079000+00:00,11307,1287,0.544,27,49.25
2026-06-14T13:30:55.284000+00:00,11307,1287,0.887,43,52.283
2026-06-14T13:30:55.405000+00:00,11307,1287,0.692,87,73.246
2026-06-14T13:30:55.469000+00:00,11307,1287,15.778,41,39.172
2026-06-14T13:30:56.032000+00:00,11307,1287,2.091,81,23.198
2026-06-14T13:30:56.407000+00:00,11307,1287,2.028,44,2.028
2026-06-14T13:30:56.500000+00:00,11307,1287,4.6,3,13.803
2026-06-14T13:30:56.844000+00:00,11307,1287,8.173,55,60.433
2026-06-14T13:30:56.891000+00:00,11307,1287,2.363,1,9.257
2026-06-14T13:30:56.985000+00:00,11307,1287,7.55,30,48.756
2026-06-14T13:30:57.016000+00:00,11307,1287,2.508,31,62.835
2026-06-14T13:30:57.172000+00:00,11307,1287,3.626,5,66.354
2026-06-14T13:30:57.219000+00:00,11307,1287,2.12,10,51.37
2026-06-14T13:30:57.516000+00:00,11307,1287,2.023,6,41.195
2026-06-14T13:30:57.625000+00:00,11307,1287,0.67,27,49.426
2026-06-14T13:30:57.828000+00:00,11307,1287,4.937,12,6.896
2026-06-14T13:30:57.953000+00:00,11307,1287,4.056,23,70.411
2026-06-14T13:30:58+00:00,11307,1287,0.786,43,52.156
2026-06-14T13:30:58.438000+00:00,11307,1287,2.055,44,2.055
2026-06-14T13:30:59.313000+00:00,11307,1287,8.198,55,60.548
2026-06-14T13:30:59.391000+00:00,11307,1287,2.517,31,62.95
2026-06-14T13:30:59.520000+00:00,11307,1287,1.912,10,51.338
2026-06-14T13:30:59.547000+00:00,11307,1287,7.144,16,21.016
2026-06-14T13:30:59.563000+00:00,11307,1287,16.004,41,39.42
2026-06-14T13:30:59.804000+00:00,11307,1287,1.84,14,72.251
2026-06-14T13:31:00.047000+00:00,11307,1287,8.21,55,60.571
2026-06-14T13:31:00.240000+00:00,11307,1287,2.376,1,9.272
2026-06-14T13:31:00.240000+00:00,11307,1287,0.473,11,72.724
2026-06-14T13:31:00.450000+00:00,11307,1287,0.891,43,52.229
2026-06-14T13:31:00.591000+00:00,11307,1287,3.576,5,66.411
2026-06-14T13:31:00.825000+00:00,11307,1287,0.556,87,73.28
2026-06-14T13:31:01.263000+00:00,11307,1287,4.092,23,70.446
2026-06-14T13:31:01.294000+00:00,11307,1287,1.733,6,41.153
2026-06-14T13:31:01.310000+00:00,11307,1287,4.902,12,6.93
2026-06-14T13:31:01.450000+00:00,11307,1287,4.583,3,13.84
2026-06-14T13:31:01.717000+00:00,11307,1287,2.187,81,23.203
2026-06-14T13:31:01.810000+00:00,11307,1287,2.488,31,63.036
2026-06-14T13:31:02.028000+00:00,11307,1287,7.699,30,48.907
2026-06-14T13:31:02.497000+00:00,11307,1287,16.057,41,39.479
2026-06-14T13:31:02.513000+00:00,11307,1287,2.482,31,63.053
2026-06-14T13:31:02.671000+00:00,11307,1287,0.593,27,49.5
2026-06-14T13:31:02.919000+00:00,11307,1287,3.56,5,66.51
2026-06-14T13:31:03.360000+00:00,11307,1287,4.892,12,6.947
2026-06-14T13:31:03.360000+00:00,11307,1287,2.074,14,72.52
2026-06-14T13:31:03.591000+00:00,11307,1287,8.335,55,60.618
2026-06-14T13:31:03.669000+00:00,11307,1287,7.157,16,20.96
2026-06-14T13:31:03.669000+00:00,11307,1287,0.332,11,72.852
2026-06-14T13:31:03.700000+00:00,11307,1287,2.397,1,9.327
2026-06-14T13:31:04.138000+00:00,11307,1287,1.674,6,
2026-06-14T13:31:04.143000+00:00,11307,1287,0.448,87,73.3
2026-06-14T13:31:04.616000+00:00,11307,1287,1.961,10,51.461
2026-06-14T13:31:04.724000+00:00,11307,1287,4.133,23,70.544
2026-06-14T13:31:04.864000+00:00,11307,1287,4.661,3,13.933
2026-06-14T13:31:05.359000+00:00,11307,1287,3.54,5,66.576
2026-06-14T13:31:05.414000+00:00,11307,1287,7.912,30,49.107
2026-06-14T13:31:05.554000+00:00,11307,1287,0.976,43,52.437
2026-06-14T13:31:05.717000+00:00,11307,1287,2.391,1,9.338
2026-06-14T13:31:05.883000+00:00,11307,1287,2.234,81,23.194
2026-06-14T13:31:05.883000+00:00,11307,1287,0.484,27,49.591
2026-06-14T13:31:06.102000+00:00,11307,1287,2.466,31,63.084
2026-06-14T13:31:06.102000+00:00,11307,1287,3.536,5,66.589
2026-06-14T13:31:06.459000+00:00,11307,1287,8.483,55,60.639
2026-06-14T13:31:06.689000+00:00,11307,1287,16.412,41,39.685
2026-06-14T13:31:06.800000+00:00,11307,1287,2.095,44,2.095
2026-06-14T13:31:06.924000+00:00,11307,1287,2.19,14,72.734
2026-06-14T13:31:07.062000+00:00,11307,1287,4.136,23,70.646
2026-06-14T13:31:07.312000+00:00,11307,1287,0.384,11,73.118
2026-06-14T13:31:07.586000+00:00,11307,1287,0.296,87,73.414
2026-06-14T13:31:07.845000+00:00,11307,1287,,10,51.552
2026-06-14T13:31:08.179000+00:00,11307,1287,1.568,6,41.253
2026-06-14T13:31:08.391000+00:00,11307,1287,4.679,3,14.006
2026-06-14T13:31:08.575000+00:00,11307,1287,7.088,16,20.928
2026-06-14T13:31:08.904000+00:00,11307,1287,8.482,55,60.711
2026-06-14T13:31:08.943000+00:00,11307,1287,2.462,31,63.101
2026-06-14T13:31:08.948000+00:00,11307,1287,1.074,43,52.626
2026-06-14T13:31:09.333000+00:00,11307,1287,8.03,30,49.183
2026-06-14T13:31:09.396000+00:00,11307,1287,2.336,14,72.982
2026-06-14T13:31:09.500000+00:00,11307,1287,4.162,23,70.738
2026-06-14T13:31:09.597000+00:00,11307,1287,3.527,5,66.611
2026-06-14T13:31:09.811000+00:00,11307,1287,0.403,11,73.385
2026-06-14T13:31:09.843000+00:00,11307,1287,0.516,27,49.699
2026-06-14T13:31:10.024000+00:00,11307,1287,0.225,87,73.61
2026-06-14T13:31:10.215000+00:00,11307,1287,4.166,23,70.755
2026-06-14T13:31:10.460000+00:00,11307,1287,4.685,3,14.023
2026-06-14T13:31:10.862000+00:00,11307,1287,2.283,81,23.211
2026-06-14T13:31:11.342000+00:00,11307,1287,2.428,31,63.139
2026-06-14T13:31:11.496000+00:00,11307,1287,4.707,12,6.802
2026-06-14T13:31:11.770000+00:00,11307,1287,1.897,10,51.596
2026-06-14T13:31:11.902000+00:00,11307,1287,7.046,16,20.979
2026-06-14T13:31:11.925000+00:00,11307,1287,2.413,14,73.151
2026-06-14T13:31:12.059000+00:00,11307,1287,2.038,44,2.038
2026-06-14T13:31:12.178000+00:00,11307,1287,8.038,30,49.191
2026-06-14T13:31:12.391000+00:00,11307,1287,0.466,11,73.617
2026-06-14T13:31:12.474000+00:00,11307,1287,3.52,5,66.621
2026-06-14T13:31:12.495000+00:00,11307,1287,0.104,87,73.721
2026-06-14T13:31:12.638000+00:00,11307,1287,2.43,14,73.185
2026-06-14T13:31:12.713000+00:00,11307,1287,16.643,41,39.841
2026-06-14T13:31:12.859000+00:00,11307,1287,0.612,27,49.803
2026-06-14T13:31:12.869000+00:00,11307,1287,1.078,43,52.674
2026-06-14T13:31:13.119000+00:00,11307,1287,,11,73.651
2026-06-14T13:31:13.241000+00:00,11307,1287,0.087,87,73.738
2026-06-14T13:31:13.824000+00:00,11307,1287,4.177,23,70.788
2026-06-14T13:31:13.880000+00:00,11307,1287,2.379,1,9.181
2026-06-14T13:31:14.033000+00:00,11307,1287,1.332,6,41.173
2026-06-14T13:31:14.114000+00:00,11307,1287,8.538,55,60.975
2026-06-14T13:31:14.224000+00:00,11307,1287,2.287,81,23.266
2026-06-14T13:31:14.634000+00:00,11307,1287,1.82,10,51.623
2026-06-14T13:31:14.843000+00:00,11307,1287,3.51,5,66.649
2026-06-14T13:31:15.328000+00:00,11307,1287,2.015,44,2.015
2026-06-14T13:31:15.368000+00:00,11307,1287,6.982,16,20.988
2026-06-14T13:31:15.698000+00:00,11307,1287,1.081,43,52.704
2026-06-14T13:31:16.262000+00:00,11307,1287,2.478,14,73.266
2026-06-14T13:31:16.312000+00:00,11307,1287,8.121,30,49.374
2026-06-14T13:31:16.524000+00:00,11307,1287,2.413,31,63.388
2026-06-14T13:31:16.612000+00:00,11307,1287,4.178,23,70.799
2026-06-14T13:31:16.623000+00:00,11307,1287,0.358,11,73.624
2026-06-14T13:31:16.665000+00:00,11307,1287,4.635,12,6.673
2026-06-14T13:31:16.700000+00:00,11307,1287,0.082,87,73.706
2026-06-14T13:31:16.844000+00:00,11307,1287,0.584,27,49.958
2026-06-14T13:31:17.379000+00:00,11307,1287,6.937,16,20.96
2026-06-14T13:31:17.475000+00:00,11307,1287,8.542,55,61.168
2026-06-14T13:31:17.645000+00:00,11307,1287,2.288,81,23.276
2026-06-14T13:31:18.456000+00:00,11307,1287,16.785,41,39.988
2026-06-14T13:31:18.597000+00:00,11307,1287,4.715,3,13.896
2026-06-14T13:31:18.633000+00:00,11307,1287,1.737,10,51.695
2026-06-14T13:31:18.712000+00:00,11307,1287,2.063,44,2.063
2026-06-14T13:31:19.024000+00:00,11307,1287,4.196,23,70.845
2026-06-14T13:31:19.159000+00:00,11307,1287,2.511,14,73.31
2026-06-14T13:31:19.198000+00:00,11307,1287,2.499,1,9.172
2026-06-14T13:31:19.324000+00:00,11307,1287,0.172,11,73.482
2026-06-14T13:31:19.436000+00:00,11307,1287,0.096,87,73.578
2026-06-14T13:31:19.658000+00:00,11307,1287,2.304,81,23.264
2026-06-14T13:31:19.739000+00:00,11307,1287,1.214,6,41.202
2026-06-14T13:31:19.815000+00:00,11307,1287,2.348,31,63.516
2026-06-14T13:31:19.932000+00:00,11307,1287,1.203,43,52.898
2026-06-14T13:31:19.932000+00:00,11307,1287,3.4,5,66.788
2026-06-14T13:31:19.932000+00:00,11307,1287,4.625,12,6.64
2026-06-14T13:31:20.943000+00:00,11307,1287,2.045,44,2.045
2026-06-14T13:31:21.357000+00:00,11307,1287,8.531,55,61.205
2026-06-14T13:31:21.624000+00:00,11307,1287,2.586,14,73.431
2026-06-14T13:31:21.706000+00:00,11307,1287,0.047,11,73.478
2026-06-14T13:31:21.959000+00:00,11307,1287,0.296,87,73.774
2026-06-14T13:31:21.987000+00:00,11307,1287,0.0,63,0.0
2026-06-14T13:31:22.300000+00:00,11307,1287,8.301,30,49.474
2026-06-14T13:31:22.441000+00:00,11307,1287,2.497,1,9.137
2026-06-14T13:31:22.738000+00:00,11307,1287,16.85,41,40.044
2026-06-14T13:31:22.837000+00:00,11307,1287,0.517,27,49.991
2026-06-14T13:31:23.238000+00:00,11307,1287,3.407,5,66.923
2026-06-14T13:31:23.286000+00:00,11307,1287,4.582,12,6.645
2026-06-14T13:31:23.359000+00:00,11307,1287,2.073,44,2.073
2026-06-14T13:31:23.772000+00:00,11307,1287,2.424,31,63.629
2026-06-14T13:31:23.894000+00:00,11307,1287,1.172,6,41.216
2026-06-14T13:31:24.040000+00:00,11307,1287,4.8,3,13.972
2026-06-14T13:31:24.067000+00:00,11307,1287,2.08,44,2.08
2026-06-14T13:31:24.238000+00:00,11307,1287,8.534,55,61.238
2026-06-14T13:31:24.238000+00:00,11307,1287,4.352,23,71.14
2026-06-14T13:31:24.557000+00:00,11307,1287,1.71,10,51.701
2026-06-14T13:31:25.499000+00:00,11307,1287,6.911,16,20.807
2026-06-14T13:31:25.544000+00:00,11307,1287,4.612,12,6.657
2026-06-14T13:31:25.738000+00:00,11307,1287,2.461,1,9.106
2026-06-14T13:31:25.840000+00:00,11307,1287,1.298,43,52.999
2026-06-14T13:31:26.681000+00:00,11307,1287,2.489,31,63.727
2026-06-14T13:31:27.038000+00:00,11307,1287,2.8,11,73.94
2026-06-14T13:31:27.159000+00:00,11307,1287,3.354,5,66.983
2026-06-14T13:31:27.262000+00:00,11307,1287,0.188,14,74.128
2026-06-14T13:31:27.283000+00:00,11307,1287,4.838,3,13.975
2026-06-14T13:31:27.524000+00:00,11307,1287,0.252,87,74.38
2026-06-14T13:31:27.605000+00:00,11307,1287,2.096,44,2.096
2026-06-14T13:31:27.662000+00:00,11307,1287,4.465,23,71.388
2026-06-14T13:31:27.769000+00:00,11307,1287,2.255,81,23.062
2026-06-14T13:31:27.839000+00:00,11307,1287,17.0,41,40.211
2026-06-14T13:31:27.974000+00:00,11307,1287,4.624,12,6.697
2026-06-14T13:31:27.983000+00:00,11307,1287,2.437,1,9.094
2026-06-14T13:31:28.018000+00:00,11307,1287,8.3,30,49.502
2026-06-14T13:31:28.302000+00:00,11307,1287,8.5,55,61.398
2026-06-14T13:31:28.640000+00:00,11307,1287,0.625,27,50.127
2026-06-14T13:31:28.671000+00:00,11307,1287,4.622,12,6.702
2026-06-14T13:31:28.924000+00:00,11307,1287,1.07,6,41.281
2026-06-14T13:31:30.038000+00:00,11307,1287,3.309,5,67.036
2026-06-14T13:31:30.325000+00:00,11307,1287,1.65,10,51.777
2026-06-14T13:31:30.418000+00:00,11307,1287,2.44,1,9.137
2026-06-14T13:31:30.422000+00:00,11307,1287,2.712,11,74.1
2026-06-14T13:31:30.433000+00:00,11307,1287,2.109,44,2.109
2026-06-14T13:31:30.639000+00:00,11307,1287,6.648,16,20.62
2026-06-14T13:31:30.655000+00:00,11307,1287,4.898,3,14.004
2026-06-14T13:31:30.668000+00:00,11307,1287,0.257,14,74.357
2026-06-14T13:31:30.818000+00:00,11307,1287,2.507,31,63.905
2026-06-14T13:31:30.938000+00:00,11307,1287,0.288,87,74.645
2026-06-14T13:31:31.118000+00:00,11307,1287,2.443,1,9.145
2026-06-14T13:31:31.424000+00:00,11307,1287,17.246,41,40.512
2026-06-14T13:31:31.700000+00:00,11307,1287,1.392,43,53.169
2026-06-14T13:31:31.733000+00:00,11307,1287,4.614,23,71.597
2026-06-14T13:31:32.202000+00:00,11307,1287,4.615,12,6.711
2026-06-14T13:31:32.238000+00:00,11307,1287,8.338,30,49.554
2026-06-14T13:31:32.325000+00:00,11307,1287,0.894,6,41.406
2026-06-14T13:31:32.883000+00:00,11307,1287,2.201,44,2.201
2026-06-14T13:31:32.905000+00:00,11307,1287,0.647,27,50.201
2026-06-14T13:31:32.938000+00:00,11307,1287,4.967,3,14.061
2026-06-14T13:31:32.985000+00:00,11307,1287,2.403,81,23.023
2026-06-14T13:31:33.924000+00:00,11307,1287,6.612,16,20.587
2026-06-14T13:31:34.005000+00:00,11307,1287,3.169,5,67.074
2026-06-14T13:31:34.342000+00:00,11307,1287,8.478,55,61.477
2026-06-14T13:31:34.476000+00:00,11307,1287,2.731,11,74.328
2026-06-14T13:31:34.565000+00:00,11307,1287,1.647,10,51.848
2026-06-14T13:31:34.664000+00:00,11307,1287,4.634,23,71.67
2026-06-14T13:31:34.676000+00:00,11307,1287,2.459,1,9.17
2026-06-14T13:31:34.796000+00:00,11307,1287,0.329,87,74.657
2026-06-14T13:31:34.932000+00:00,11307,1287,0.145,14,74.80199999999999
2026-06-14T13:31:35.043000+00:00,11307,1287,4.601,12,6.71
2026-06-14T13:31:35.122000+00:00,11307,1287,17.463,41,40.739
2026-06-14T13:31:35.404000+00:00,11307,1287,4.969,3,14.106
2026-06-14T13:31:35.904000+00:00,11307,1287,0.781,6,41.52
2026-06-14T13:31:35.951000+00:00,11307,1287,1.42,43,53.268
2026-06-14T13:31:36.122000+00:00,11307,1287,4.97,3,14.115
2026-06-14T13:31:36.357000+00:00,11307,1287,2.464,81,23.051
2026-06-14T13:31:36.763000+00:00,11307,1287,2.477,31,63.954
2026-06-14T13:31:37.169000+00:00,11307,1287,17.504,41,40.768
2026-06-14T13:31:37.201000+00:00,11307,1287,8.268,30,49.549
2026-06-14T13:31:37.232000+00:00,11307,1287,6.576,16,20.58
2026-06-14T13:31:37.388000+00:00,11307,1287,4.494,12,6.695
2026-06-14T13:31:37.435000+00:00,11307,1287,2.792,11,74.462
2026-06-14T13:31:37.513000+00:00,11307,1287,2.483,1,9.193
2026-06-14T13:31:37.669000+00:00,11307,1287,0.271,87,74.733
2026-06-14T13:31:37.857000+00:00,11307,1287,2.102,44,2.102
2026-06-14T13:31:37.966000+00:00,11307,1287,0.77,27,50.319
2026-06-14T13:31:37.982000+00:00,11307,1287,0.766,6,41.534
2026-06-14T13:31:38.013000+00:00,11307,1287,0.277,14,75.01
2026-06-14T13:31:38.747000+00:00,11307,1287,4.724,23,71.798
2026-06-14T13:31:39.451000+00:00,11307,1287,6.488,16,20.549
2026-06-14T13:31:39.622000+00:00,11307,1287,4.958,3,14.128
2026-06-14T13:31:39.750000+00:00,11307,1287,1.765,10,52.084
2026-06-14T13:31:39.779000+00:00,11307,1287,2.52,81,23.1
2026-06-14T13:31:39.935000+00:00,11307,1287,2.527,1,9.222
2026-06-14T13:31:39.935000+00:00,11307,1287,3.125,5,67.079
2026-06-14T13:31:40.076000+00:00,11307,1287,8.387,55,61.556
2026-06-14T13:31:40.638000+00:00,11307,1287,8.288,30,49.694
2026-06-14T13:31:40.966000+00:00,11307,1287,2.077,44,2.077
2026-06-14T13:31:41.091000+00:00,11307,1287,1.368,43,53.452
2026-06-14T13:31:41.435000+00:00,11307,1287,0.818,27,50.512
2026-06-14T13:31:41.529000+00:00,11307,1287,2.786,11,74.584
2026-06-14T13:31:41.810000+00:00,11307,1287,6.428,16,20.534
2026-06-14T13:31:41.936000+00:00,11307,1287,0.373,87,74.957
2026-06-14T13:31:41.997000+00:00,11307,1287,2.572,81,23.121
2026-06-14T13:31:42.372000+00:00,11307,1287,4.545,12,6.647
2026-06-14T13:31:42.466000+00:00,11307,1287,4.939,3,14.132
2026-06-14T13:31:42.513000+00:00,11307,1287,6.422,16,20.537
2026-06-14T13:31:42.513000+00:00,11307,1287,0.628,14,75.58500000000001
2026-06-14T13:31:42.607000+00:00,11307,1287,2.536,31,64.092
2026-06-14T13:31:43.154000+00:00,11307,1287,1.699,10,52.211
2026-06-14T13:31:44.162000+00:00,11307,1287,8.268,30,49.788
2026-06-14T13:31:44.312000+00:00,11307,1287,8.358,55,61.626
2026-06-14T13:31:44.418000+00:00,11307,1287,2.623,81,23.157
2026-06-14T13:31:44.562000+00:00,11307,1287,1.421,43,53.632
2026-06-14T13:31:44.806000+00:00,11307,1287,4.883,23,71.962
2026-06-14T13:31:44.833000+00:00,11307,1287,2.471,1,9.118
2026-06-14T13:31:44.841000+00:00,11307,1287,2.068,44,2.068
2026-06-14T13:31:44.879000+00:00,11307,1287,4.927,3,14.149
2026-06-14T13:31:45.044000+00:00,11307,1287,0.879,27,50.667
2026-06-14T13:31:45.133000+00:00,11307,1287,2.629,81,23.166
2026-06-14T13:31:45.517000+00:00,11307,1287,4.528,12,6.605
2026-06-14T13:31:45.680000+00:00,11307,1287,3.061,5,67.153
2026-06-14T13:31:45.726000+00:00,11307,1287,17.949,41,41.011
2026-06-14T13:31:46.058000+00:00,11307,1287,6.432,16,20.56
2026-06-14T13:31:46.262000+00:00,11307,1287,8.302,30,49.836
2026-06-14T13:31:46.298000+00:00,11307,1287,0.592,6,41.603
2026-06-14T13:31:46.748000+00:00,11307,1287,1.704,10,52.371
2026-06-14T13:31:46.795000+00:00,11307,1287,2.492,31,64.118
2026-06-14T13:31:47.140000+00:00,11307,1287,,27,50.715
2026-06-14T13:31:47.699000+00:00,11307,1287,2.106,44,2.106
2026-06-14T13:31:47.699000+00:00,11307,1287,2.889,11,74.851
2026-06-14T13:31:47.968000+00:00,11307,1287,0.271,87,75.122
2026-06-14T13:31:48.017000+00:00,11307,1287,2.524,1,9.129
2026-06-14T13:31:48.143000+00:00,11307,1287,1.401,43,53.772
2026-06-14T13:31:48.700000+00:00,11307,1287,2.638,81,23.198
2026-06-14T13:31:48.763000+00:00,11307,1287,0.78,14,75.902
2026-06-14T13:31:48.825000+00:00,11307,1287,1.685,10,52.4
