date,session_key,meeting_key,position,driver_number
2026-07-25T14:10:01.442000+00:00,11338,1291,1,1
2026-07-25T14:10:01.442000+00:00,11338,1291,4,44
2026-07-25T14:10:01.442000+00:00,11338,1291,3,12
2026-07-25T14:10:01.442000+00:00,11338,1291,9,16
2026-07-25T14:10:01.442000+00:00,11338,1291,6,81
2026-07-25T14:10:01.442000+00:00,11338,1291,7,63
2026-07-25T14:10:01.442000+00:00,11338,1291,2,3
2026-07-25T14:10:01.442000+00:00,11338,1291,5,6
2026-07-25T14:10:01.442000+00:00,11338,1291,8,30
2026-07-25T14:10:01.442000+00:00,11338,1291,11,27
2026-07-25T14:10:01.442000+00:00,11338,1291,12,5
2026-07-25T14:10:01.442000+00:00,11338,1291,15,10
2026-07-25T14:10:01.442000+00:00,11338,1291,10,41
2026-07-25T14:10:01.442000+00:00,11338,1291,13,43
2026-07-25T14:10:01.442000+00:00,11338,1291,14,31
2026-07-25T14:10:01.442000+00:00,11338,1291,17,87
2026-07-25T14:10:01.442000+00:00,11338,1291,16,14
2026-07-25T14:10:01.442000+00:00,11338,1291,19,18
2026-07-25T14:10:01.442000+00:00,11338,1291,21,77
2026-07-25T14:10:01.442000+00:00,11338,1291,20,55
2026-07-25T14:10:01.442000+00:00,11338,1291,18,23
2026-07-25T14:10:01.442000+00:00,11338,1291,22,11
2026-07-25T14:10:17.645000+00:00,11338,1291,22,5
2026-07-25T14:10:17.645000+00:00,11338,1291,14,10
2026-07-25T14:10:17.645000+00:00,11338,1291,12,43
2026-07-25T14:10:17.645000+00:00,11338,1291,13,31
2026-07-25T14:10:17.645000+00:00,11338,1291,16,87
2026-07-25T14:10:17.645000+00:00,11338,1291,15,14
2026-07-25T14:10:17.645000+00:00,11338,1291,18,18
2026-07-25T14:10:17.645000+00:00,11338,1291,20,77
2026-07-25T14:10:17.645000+00:00,11338,1291,19,55
2026-07-25T14:10:17.645000+00:00,11338,1291,17,23
2026-07-25T14:10:17.645000+00:00,11338,1291,21,11
2026-07-25T14:10:35.682000+00:00,11338,1291,15,10
2026-07-25T14:10:35.682000+00:00,11338,1291,13,43
2026-07-25T14:10:35.682000+00:00,11338,1291,14,31
2026-07-25T14:10:35.682000+00:00,11338,1291,12,14
2026-07-25T14:10:42.666000+00:00,11338,1291,17,87
2026-07-25T14:10:42.666000+00:00,11338,1291,16,18
2026-07-25T14:10:42.666000+00:00,11338,1291,18,23
2026-07-25T14:16:04.581000+00:00,11338,1291,2,12
