path,size_bytes,category,recommended_action,reason,path_length
history/workbook_kpi_refresh_applier/20260814T235619Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260814T235619Z.xlsx,10336,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260814T235619Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260814T235619Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260814T235619Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260814T235619Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260814T235619Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260814T235619Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260814T235619Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T002519Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T002519Z.xlsx,10331,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T002519Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T002519Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T002519Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T002519Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T002519Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T002519Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T002519Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T010705Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T010705Z.xlsx,10336,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T010705Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T010705Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T010705Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T010705Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T010705Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T010705Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T010705Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T014639Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T014639Z.xlsx,10336,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T014639Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T014639Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T014639Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T014639Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T014639Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T014639Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T014639Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T020242Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T020242Z.xlsx,10330,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T020242Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T020242Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T020242Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T020242Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T020242Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T020242Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T020242Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T021827Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T021827Z.xlsx,10338,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T021827Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T021827Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T021827Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T021827Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T021827Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T021827Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T021827Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T030130Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T030130Z.xlsx,10335,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T030130Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T030130Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T030130Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T030130Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T030130Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T030130Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T030130Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T030929Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T030929Z.xlsx,10336,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T030929Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T030929Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T030929Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T030929Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T030929Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T030929Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T030929Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T035017Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T035017Z.xlsx,10336,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T035017Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T035017Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T035017Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T035017Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T035017Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T035017Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T035017Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T041647Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T041647Z.xlsx,10333,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T041647Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T041647Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T041647Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T041647Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T041647Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T041647Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T041647Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T042043Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T042043Z.xlsx,10335,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T042043Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T042043Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T042043Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T042043Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T042043Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T042043Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T042043Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T044311Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T044311Z.xlsx,10336,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T044311Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T044311Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T044311Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T044311Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T044311Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T044311Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T044311Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T045252Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T045252Z.xlsx,10333,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T045252Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T045252Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T045252Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T045252Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T045252Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T045252Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T045252Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T045425Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T045425Z.xlsx,10335,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T045425Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T045425Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T045425Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T045425Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T045425Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T045425Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T045425Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T051335Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T051335Z.xlsx,10339,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T051335Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T051335Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T051335Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T051335Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T051335Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T051335Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T051335Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T053639Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T053639Z.xlsx,10336,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T053639Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T053639Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T053639Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T053639Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T053639Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T053639Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T053639Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T054658Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T054658Z.xlsx,10336,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T054658Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T054658Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T054658Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T054658Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T054658Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T054658Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T054658Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T055822Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T055822Z.xlsx,10339,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T055822Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T055822Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T055822Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T055822Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T055822Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T055822Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T055822Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T061531Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T061531Z.xlsx,10339,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T061531Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T061531Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T061531Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T061531Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T061531Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T061531Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T061531Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T065453Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T065453Z.xlsx,10339,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T065453Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T065453Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T065453Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T065453Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T065453Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T065453Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T065453Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T070322Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T070322Z.xlsx,10336,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T070322Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T070322Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T070322Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T070322Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T070322Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T070322Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T070322Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T073903Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T073903Z.xlsx,10334,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T073903Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T073903Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T073903Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T073903Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T073903Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T073903Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T073903Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T075846Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T075846Z.xlsx,10335,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T075846Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T075846Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T075846Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T075846Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T075846Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T075846Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
history/workbook_kpi_refresh_applier/20260815T075846Z/workbook_kpi_refresh_report.md,1428,active_architecture,keep,Inside active architecture root.,138
history/workbook_kpi_refresh_applier/20260815T081107Z/F1_Workbook_KPI_SANDBOX_Refresh_Hungary_-_Budapest_-_Hungaroring_session_20260815T081107Z.xlsx,10333,active_architecture,keep,Inside active architecture root.,202
history/workbook_kpi_refresh_applier/20260815T081107Z/refreshed_workbook_kpi_readiness.csv,411,active_architecture,keep,Inside active architecture root.,144
history/workbook_kpi_refresh_applier/20260815T081107Z/sandbox_workbook_update_plan_applied.json,767,active_architecture,keep,Inside active architecture root.,149
history/workbook_kpi_refresh_applier/20260815T081107Z/upstream_combined_source_manifest_snapshot.json,709,active_architecture,keep,Inside active architecture root.,155
history/workbook_kpi_refresh_applier/20260815T081107Z/upstream_data_readiness_snapshot.json,1568,active_architecture,keep,Inside active architecture root.,145
history/workbook_kpi_refresh_applier/20260815T081107Z/upstream_latest_manifest_snapshot.json,571,active_architecture,keep,Inside active architecture root.,146
history/workbook_kpi_refresh_applier/20260815T081107Z/workbook_kpi_refresh_manifest.json,2521,active_architecture,keep,Inside active architecture root.,142
