date,session_key,gap_to_leader,interval,meeting_key,driver_number
2026-07-19T13:43:11.555000+00:00,11334,8.777,0.571,1290,1
2026-07-19T13:43:11.563000+00:00,11334,12.67,4.0,1290,12
2026-07-19T13:43:12.330000+00:00,11334,25.353,2.035,1290,27
2026-07-19T13:43:12.548000+00:00,11334,95.093,17.321,1290,18
2026-07-19T13:43:12.618000+00:00,11334,40.962,1.31,1290,43
2026-07-19T13:43:13.655000+00:00,11334,61.349,8.793,1290,77
2026-07-19T13:43:13.858000+00:00,11334,19.483,3.875,1290,6
2026-07-19T13:43:13.901000+00:00,11334,23.363,3.92,1290,5
2026-07-19T13:43:13.938000+00:00,11334,39.208,2.602,1290,30
2026-07-19T13:43:14.203000+00:00,11334,61.886,0.537,1290,31
2026-07-19T13:43:14.221000+00:00,11334,15.327,2.657,1290,3
2026-07-19T13:43:14.277000+00:00,11334,39.547,0.339,1290,10
2026-07-19T13:43:14.421000+00:00,11334,35.348,10.099,1290,87
2026-07-19T13:43:14.539000+00:00,11334,3.304,3.304,1290,44
2026-07-19T13:43:15.075000+00:00,11334,52.563,11.4,1290,23
2026-07-19T13:43:15.413000+00:00,11334,12.604,3.827,1290,12
2026-07-19T13:43:15.444000+00:00,11334,8.115,4.86,1290,81
2026-07-19T13:43:15.561000+00:00,11334,36.49,1.142,1290,41
2026-07-19T13:43:15.575000+00:00,11334,78.568,14.681,1290,14
2026-07-19T13:43:15.638000+00:00,11334,40.903,1.356,1290,43
2026-07-19T13:43:15.884000+00:00,11334,63.592,1.706,1290,55
2026-07-19T13:43:15.910000+00:00,11334,25.395,2.032,1290,27
2026-07-19T13:43:16.019000+00:00,11334,8.684,0.569,1290,1
2026-07-19T13:43:17.148000+00:00,11334,95.33,17.353,1290,18
2026-07-19T13:43:17.877000+00:00,11334,23.505,4.022,1290,5
2026-07-19T13:43:18.045000+00:00,11334,35.535,10.168,1290,87
2026-07-19T13:43:18.126000+00:00,11334,15.301,2.697,1290,3
2026-07-19T13:43:18.264000+00:00,11334,39.212,2.722,1290,30
2026-07-19T13:43:18.358000+00:00,11334,39.278,0.066,1290,10
2026-07-19T13:43:18.364000+00:00,11334,19.465,4.138,1290,6
2026-07-19T13:43:18.395000+00:00,11334,52.626,11.552,1290,23
2026-07-19T13:43:18.701000+00:00,11334,3.314,3.314,1290,44
2026-07-19T13:43:19.138000+00:00,11334,36.637,1.102,1290,41
2026-07-19T13:43:19.259000+00:00,11334,8.059,4.755,1290,81
2026-07-19T13:43:19.863000+00:00,11334,40.772,1.494,1290,43
2026-07-19T13:43:19.923000+00:00,11334,12.546,3.862,1290,12
2026-07-19T13:43:19.934000+00:00,11334,25.528,2.023,1290,27
2026-07-19T13:43:19.964000+00:00,11334,8.748,0.689,1290,1
2026-07-19T13:43:19.993000+00:00,11334,61.598,9.032,1290,77
2026-07-19T13:43:20.717000+00:00,11334,62.347,0.749,1290,31
2026-07-19T13:43:20.891000+00:00,11334,52.646,11.637,1290,23
2026-07-19T13:43:20.975000+00:00,11334,95.61,17.478,1290,18
2026-07-19T13:43:22.218000+00:00,11334,39.728,3.091,1290,30
2026-07-19T13:43:22.271000+00:00,11334,39.783,0.055,1290,10
2026-07-19T13:43:22.317000+00:00,11334,23.429,3.964,1290,5
2026-07-19T13:43:22.838000+00:00,11334,80.212,16.186,1290,14
2026-07-19T13:43:23.941000+00:00,11334,65.466,3.119,1290,55
2026-07-19T13:43:24.029000+00:00,11334,4.083,4.083,1290,44
2026-07-19T13:43:24.090000+00:00,11334,21.271,5.97,1290,6
2026-07-19T13:43:24.906000+00:00,11334,37.917,12.564,1290,87
2026-07-19T13:43:25.107000+00:00,11334,42.614,2.831,1290,43
2026-07-19T13:43:25.342000+00:00,11334,18.019,5.473,1290,3
2026-07-19T13:43:25.761000+00:00,11334,14.512,5.764,1290,12
2026-07-19T13:43:26.042000+00:00,11334,10.683,7.369,1290,81
2026-07-19T13:43:26.206000+00:00,11334,54.53,13.568,1290,23
2026-07-19T13:43:26.604000+00:00,11334,39.614,1.697,1290,41
2026-07-19T13:43:26.628000+00:00,11334,27.757,4.328,1290,27
2026-07-19T13:43:27.406000+00:00,11334,12.038,1.355,1290,1
2026-07-19T13:43:27.875000+00:00,11334,99.47800000000001,21.204,1290,18
2026-07-19T13:43:28.256000+00:00,11334,65.725,13.162,1290,77
2026-07-19T13:43:28.465000+00:00,11334,25.665,4.394,1290,5
2026-07-19T13:43:29.901000+00:00,11334,39.372,13.977,1290,87
2026-07-19T13:43:29.982000+00:00,11334,67.47,1.745,1290,31
2026-07-19T13:43:30.801000+00:00,11334,23.462,5.443,1290,6
2026-07-19T13:43:31.175000+00:00,11334,19.904,5.392,1290,3
2026-07-19T13:43:31.501000+00:00,11334,44.515,4.901,1290,30
2026-07-19T13:43:31.538000+00:00,11334,41.007,1.635,1290,41
2026-07-19T13:43:31.584000+00:00,11334,16.203,4.165,1290,12
2026-07-19T13:43:31.716000+00:00,11334,11.746,7.663,1290,81
2026-07-19T13:43:32.032000+00:00,11334,5.706,5.706,1290,44
2026-07-19T13:43:32.068000+00:00,11334,45.082,0.567,1290,10
2026-07-19T13:43:32.839000+00:00,11334,45.861,0.779,1290,43
2026-07-19T13:43:33.082000+00:00,11334,30.264,4.599,1290,27
2026-07-19T13:43:33.127000+00:00,11334,67.357,14.731,1290,77
2026-07-19T13:43:33.313000+00:00,11334,58.571,17.668,1290,23
2026-07-19T13:43:33.361000+00:00,11334,13.386,1.64,1290,1
2026-07-19T13:43:33.427000+00:00,11334,70.911,3.441,1290,55
2026-07-19T13:43:34.209000+00:00,11334,101.63300000000001,23.209,1290,18
2026-07-19T13:43:34.327000+00:00,11334,68.547,1.19,1290,31
2026-07-19T13:43:34.666000+00:00,11334,40.259,14.731,1290,87
2026-07-19T13:43:35.477000+00:00,11334,20.101,3.898,1290,3
2026-07-19T13:43:35.646000+00:00,11334,28.308,4.846,1290,5
2026-07-19T13:43:35.901000+00:00,11334,24.649,4.745,1290,6
2026-07-19T13:43:36.220000+00:00,11334,41.846,1.587,1290,41
2026-07-19T13:43:36.310000+00:00,11334,45.797,4.79,1290,30
2026-07-19T13:43:36.470000+00:00,11334,68.272,15.626,1290,77
2026-07-19T13:43:36.957000+00:00,11334,4.903,4.903,1290,44
2026-07-19T13:43:37.175000+00:00,11334,46.65,0.853,1290,10
2026-07-19T13:43:37.495000+00:00,11334,69.218,0.946,1290,31
2026-07-19T13:43:37.495000+00:00,11334,17.48,4.094,1290,12
2026-07-19T13:43:37.550000+00:00,11334,71.772,3.225,1290,55
2026-07-19T13:43:37.919000+00:00,11334,47.388,0.738,1290,43
2026-07-19T13:43:37.931000+00:00,11334,11.585,5.879,1290,81
2026-07-19T13:43:39.083000+00:00,11334,60.004,19.232,1290,23
2026-07-19T13:43:39.083000+00:00,11334,31.754,3.446,1290,27
2026-07-19T13:43:39.135000+00:00,11334,102.17699999999999,23.609,1290,18
2026-07-19T13:43:39.701000+00:00,11334,13.332,1.747,1290,1
2026-07-19T13:43:39.818000+00:00,11334,40.951,13.194,1290,87
2026-07-19T13:43:40.274000+00:00,11334,72.088,2.87,1290,55
2026-07-19T13:43:40.686000+00:00,11334,29.463,4.814,1290,5
2026-07-19T13:43:40.983000+00:00,11334,46.631,4.785,1290,30
2026-07-19T13:43:41.050000+00:00,11334,25.673,5.572,1290,6
2026-07-19T13:43:41.130000+00:00,11334,69.469,14.939,1290,77
2026-07-19T13:43:41.231000+00:00,11334,21.278,3.798,1290,3
2026-07-19T13:43:41.729000+00:00,11334,47.378,0.747,1290,10
2026-07-19T13:43:41.975000+00:00,11334,43.093,2.142,1290,41
2026-07-19T13:43:42.045000+00:00,11334,70.38,0.911,1290,31
2026-07-19T13:43:42.478000+00:00,11334,48.109,0.731,1290,43
2026-07-19T13:43:43.193000+00:00,11334,60.666,18.052,1290,23
2026-07-19T13:43:43.255000+00:00,11334,16.918,3.586,1290,12
2026-07-19T13:43:43.427000+00:00,11334,11.346,6.443,1290,81
2026-07-19T13:43:44.154000+00:00,11334,32.959,3.496,1290,27
2026-07-19T13:43:44.374000+00:00,11334,72.71000000000001,2.33,1290,55
2026-07-19T13:43:44.787000+00:00,11334,70.054,11.483,1290,77
2026-07-19T13:43:45.073000+00:00,11334,12.957,1.611,1290,1
2026-07-19T13:43:45.406000+00:00,11334,5.447,5.447,1290,44
2026-07-19T13:43:45.734000+00:00,11334,30.367,4.694,1290,5
2026-07-19T13:43:45.775000+00:00,11334,71.047,0.993,1290,31
2026-07-19T13:43:45.805000+00:00,11334,103.11,22.898,1290,18
2026-07-19T13:43:45.974000+00:00,11334,47.064,3.971,1290,30
2026-07-19T13:43:46.206000+00:00,11334,43.391,13.127,1290,87
2026-07-19T13:43:46.420000+00:00,11334,47.535,0.471,1290,10
2026-07-19T13:43:46.605000+00:00,11334,26.643,5.365,1290,6
2026-07-19T13:43:47.055000+00:00,11334,20.719,3.801,1290,3
2026-07-19T13:43:47.576000+00:00,11334,48.689,1.154,1290,43
2026-07-19T13:43:48.007000+00:00,11334,61.011,15.15,1290,23
2026-07-19T13:43:48.105000+00:00,11334,73.374,2.327,1290,55
2026-07-19T13:43:48.286000+00:00,11334,45.485,2.094,1290,41
2026-07-19T13:43:48.478000+00:00,11334,16.387,3.43,1290,12
2026-07-19T13:43:48.993000+00:00,11334,33.622,3.255,1290,27
2026-07-19T13:43:49.431000+00:00,11334,70.374,10.37,1290,77
2026-07-19T13:43:50.138000+00:00,11334,103.493,,1290,18
2026-07-19T13:43:50.386000+00:00,11334,71.327,0.953,1290,31
2026-07-19T13:43:50.476000+00:00,11334,5.489,5.489,1290,44
2026-07-19T13:43:51.129000+00:00,11334,11.103,5.656,1290,81
2026-07-19T13:43:51.444000+00:00,11334,103.82,18.187,1290,18
2026-07-19T13:43:51.486000+00:00,11334,31.514,4.871,1290,5
2026-07-19T13:43:51.882000+00:00,11334,61.323,13.935,1290,23
2026-07-19T13:43:52.028000+00:00,11334,19.985,3.598,1290,3
2026-07-19T13:43:52.076000+00:00,11334,49.248,3.763,1290,30
2026-07-19T13:43:52.076000+00:00,11334,44.746,12.992,1290,87
2026-07-19T13:43:52.175000+00:00,11334,49.365,0.117,1290,10
2026-07-19T13:43:53.175000+00:00,11334,74.133,2.806,1290,55
2026-07-19T13:43:53.175000+00:00,11334,13.213,2.11,1290,1
2026-07-19T13:43:53.384000+00:00,11334,27.042,6.323,1290,6
2026-07-19T13:43:53.884000+00:00,11334,46.549,1.803,1290,41
2026-07-19T13:43:54.074000+00:00,11334,51.249,1.884,1290,43
2026-07-19T13:43:54.105000+00:00,11334,5.549,5.549,1290,44
2026-07-19T13:43:54.266000+00:00,11334,71.71000000000001,11.044,1290,77
2026-07-19T13:43:54.872000+00:00,11334,34.914,3.4,1290,27
2026-07-19T13:43:55.125000+00:00,11334,72.583,0.873,1290,31
2026-07-19T13:43:55.940000+00:00,11334,16.007,2.794,1290,12
2026-07-19T13:43:56.273000+00:00,11334,11.322,5.833,1290,81
2026-07-19T13:43:56.305000+00:00,11334,61.951,13.842,1290,23
2026-07-19T13:43:57.312000+00:00,11334,74.762,2.179,1290,55
2026-07-19T13:43:57.364000+00:00,11334,105.08,,1290,18
2026-07-19T13:43:57.515000+00:00,11334,46.266,13.307,1290,87
2026-07-19T13:43:57.730000+00:00,11334,50.417,3.868,1290,30
2026-07-19T13:43:57.831000+00:00,11334,31.515,4.473,1290,5
2026-07-19T13:43:57.918000+00:00,11334,99.52199999999999,34.056,1290,14
2026-07-19T13:43:57.983000+00:00,11334,50.674,0.257,1290,10
2026-07-19T13:43:58.417000+00:00,11334,26.284,6.299,1290,6
2026-07-19T13:43:58.529000+00:00,11334,13.569,2.247,1290,1
2026-07-19T13:43:58.782000+00:00,11334,5.415,5.415,1290,44
2026-07-19T13:43:59.379000+00:00,11334,48.118,1.852,1290,41
2026-07-19T13:43:59.566000+00:00,11334,52.236,1.562,1290,43
2026-07-19T13:43:59.765000+00:00,11334,19.787,3.78,1290,3
2026-07-19T13:43:59.915000+00:00,11334,11.391,5.842,1290,81
2026-07-19T13:44:00.344000+00:00,11334,73.353,12.342,1290,77
2026-07-19T13:44:00.759000+00:00,11334,34.392,2.877,1290,27
2026-07-19T13:44:00.859000+00:00,11334,73.877,0.524,1290,31
2026-07-19T13:44:01.406000+00:00,11334,16.429,2.86,1290,12
2026-07-19T13:44:02.108000+00:00,11334,13.555,2.164,1290,1
2026-07-19T13:44:02.436000+00:00,11334,47.063,13.441,1290,87
2026-07-19T13:44:02.499000+00:00,11334,75.511,1.634,1290,55
2026-07-19T13:44:03.124000+00:00,11334,31.071,4.787,1290,5
2026-07-19T13:44:03.218000+00:00,11334,64.3,15.611,1290,23
2026-07-19T13:44:03.405000+00:00,11334,5.135,5.135,1290,44
2026-07-19T13:44:03.424000+00:00,11334,52.164,4.046,1290,30
2026-07-19T13:44:03.655000+00:00,11334,52.458,0.294,1290,10
2026-07-19T13:44:04.389000+00:00,11334,101.845,30.934,1290,14
2026-07-19T13:44:04.514000+00:00,11334,11.133,5.718,1290,81
2026-07-19T13:44:04.514000+00:00,11334,49.147,2.084,1290,41
2026-07-19T13:44:04.812000+00:00,11334,53.561,1.103,1290,43
2026-07-19T13:44:04.843000+00:00,11334,74.331,13.008,1290,77
2026-07-19T13:44:04.968000+00:00,11334,19.996,3.567,1290,3
2026-07-19T13:44:05.123000+00:00,11334,106.75,7.228,1290,18
2026-07-19T13:44:05.144000+00:00,11334,16.594,3.039,1290,12
2026-07-19T13:44:05.469000+00:00,11334,74.931,0.6,1290,31
2026-07-19T13:44:05.474000+00:00,11334,25.525,5.738,1290,6
2026-07-19T13:44:05.976000+00:00,11334,33.896,2.825,1290,27
2026-07-19T13:44:06.655000+00:00,11334,13.291,2.158,1290,1
2026-07-19T13:44:07.678000+00:00,11334,77.174,2.243,1290,55
2026-07-19T13:44:08.046000+00:00,11334,48.087,13.173,1290,87
2026-07-19T13:44:08.120000+00:00,11334,52.719,3.572,1290,30
2026-07-19T13:44:08.254000+00:00,11334,65.457,14.208,1290,23
2026-07-19T13:44:08.350000+00:00,11334,52.961,0.242,1290,10
2026-07-19T13:44:08.518000+00:00,11334,19.949,3.355,1290,3
2026-07-19T13:44:08.729000+00:00,11334,102.965,31.193,1290,14
2026-07-19T13:44:08.964000+00:00,11334,10.696,5.561,1290,81
2026-07-19T13:44:09.394000+00:00,11334,54.018,1.057,1290,43
2026-07-19T13:44:09.807000+00:00,11334,16.436,3.145,1290,12
2026-07-19T13:44:09.833000+00:00,11334,29.892,4.367,1290,5
2026-07-19T13:44:09.981000+00:00,11334,75.614,13.663,1290,77
2026-07-19T13:44:10.055000+00:00,11334,50.077,1.99,1290,41
2026-07-19T13:44:10.738000+00:00,11334,76.332,0.718,1290,31
2026-07-19T13:44:10.818000+00:00,11334,25.817,5.821,1290,6
2026-07-19T13:44:10.968000+00:00,11334,4.374,4.374,1290,44
2026-07-19T13:44:11.172000+00:00,11334,12.867,2.171,1290,1
2026-07-19T13:44:12.270000+00:00,11334,104.048,31.96,1290,14
2026-07-19T13:44:12.582000+00:00,11334,78.235,1.903,1290,55
2026-07-19T13:44:13.035000+00:00,11334,33.127,3.235,1290,27
2026-07-19T13:44:13.082000+00:00,11334,110.541,8.696,1290,18
2026-07-19T13:44:13.301000+00:00,11334,19.942,3.506,1290,3
2026-07-19T13:44:13.520000+00:00,11334,53.556,3.479,1290,30
2026-07-19T13:44:14.004000+00:00,11334,54.045,0.489,1290,10
2026-07-19T13:44:14.207000+00:00,11334,47.88,13.488,1290,87
2026-07-19T13:44:14.348000+00:00,11334,67.024,14.788,1290,23
2026-07-19T13:44:14.366000+00:00,11334,25.799,5.85,1290,6
2026-07-19T13:44:14.442000+00:00,11334,16.183,3.316,1290,12
2026-07-19T13:44:15.229000+00:00,11334,55.262,1.217,1290,43
2026-07-19T13:44:15.386000+00:00,11334,30.416,4.599,1290,5
2026-07-19T13:44:16.056000+00:00,11334,77.185,12.885,1290,77
2026-07-19T13:44:16.112000+00:00,11334,49.764,1.884,1290,41
2026-07-19T13:44:16.485000+00:00,11334,9.82,5.446,1290,81
2026-07-19T13:44:16.583000+00:00,11334,0.0,0.0,1290,16
2026-07-19T13:44:16.717000+00:00,11334,77.831,0.646,1290,31
2026-07-19T13:44:17.010000+00:00,11334,111.229,8.264,1290,18
2026-07-19T13:44:17.130000+00:00,11334,105.473,32.763,1290,14
2026-07-19T13:44:17.605000+00:00,11334,10.998,1.178,1290,1
2026-07-19T13:44:17.964000+00:00,11334,19.706,3.523,1290,3
2026-07-19T13:44:18.671000+00:00,11334,33.698,3.282,1290,27
2026-07-19T13:44:19.077000+00:00,11334,25.714,5.772,1290,6
2026-07-19T13:44:19.082000+00:00,11334,30.532,4.733,1290,5
2026-07-19T13:44:19.430000+00:00,11334,53.095,3.331,1290,30
2026-07-19T13:44:19.558000+00:00,11334,80.687,2.856,1290,55
2026-07-19T13:44:19.764000+00:00,11334,68.543,14.982,1290,23
2026-07-19T13:44:19.878000+00:00,11334,53.544,0.449,1290,10
2026-07-19T13:44:20.141000+00:00,11334,48.059,14.163,1290,87
2026-07-19T13:44:20.274000+00:00,11334,112.045,7.997,1290,18
2026-07-19T13:44:21.178000+00:00,11334,54.842,1.298,1290,43
2026-07-19T13:44:21.476000+00:00,11334,106.757,33.383,1290,14
2026-07-19T13:44:21.580000+00:00,11334,49.5,1.441,1290,41
2026-07-19T13:44:21.920000+00:00,11334,79.118,13.661,1290,77
2026-07-19T13:44:22.181000+00:00,11334,15.586,4.588,1290,12
2026-07-19T13:44:22.466000+00:00,11334,33.888,3.356,1290,27
2026-07-19T13:44:22.529000+00:00,11334,79.737,0.619,1290,31
2026-07-19T13:44:24.345000+00:00,11334,26.079,6.373,1290,6
2026-07-19T13:44:24.456000+00:00,11334,31.093,5.379,1290,5
2026-07-19T13:44:24.617000+00:00,11334,52.505,3.005,1290,30
2026-07-19T13:44:24.886000+00:00,11334,69.515,15.497,1290,23
2026-07-19T13:44:24.975000+00:00,11334,82.17699999999999,2.44,1290,55
2026-07-19T13:44:25.212000+00:00,11334,113.557,8.084,1290,18
2026-07-19T13:44:25.266000+00:00,11334,53.183,0.678,1290,10
2026-07-19T13:44:25.293000+00:00,11334,8.652,3.242,1290,1
2026-07-19T13:44:25.522000+00:00,11334,18.913,3.327,1290,3
2026-07-19T13:44:26.622000+00:00,11334,107.564,33.431,1290,14
2026-07-19T13:44:26.719000+00:00,11334,54.572,1.389,1290,43
2026-07-19T13:44:27.294000+00:00,11334,33.932,2.839,1290,27
2026-07-19T13:44:27.420000+00:00,11334,80.083,13.059,1290,77
2026-07-19T13:44:28.136000+00:00,11334,80.81,0.727,1290,31
2026-07-19T13:44:28.145000+00:00,11334,48.247,15.12,1290,87
2026-07-19T13:44:29.029000+00:00,11334,114.303,7.546,1290,18
2026-07-19T13:44:29.509000+00:00,11334,31.237,5.158,1290,5
2026-07-19T13:44:29.932000+00:00,11334,13.329,3.592,1290,12
2026-07-19T13:44:30.229000+00:00,11334,50.289,2.042,1290,41
2026-07-19T13:44:30.681000+00:00,11334,70.666,15.404,1290,23
2026-07-19T13:44:30.971000+00:00,11334,108.437,33.675,1290,14
2026-07-19T13:44:31.017000+00:00,11334,83.701,2.891,1290,55
2026-07-19T13:44:31.567000+00:00,11334,25.041,6.128,1290,6
2026-07-19T13:44:31.939000+00:00,11334,,3.61,1290,3
2026-07-19T13:44:32.136000+00:00,11334,0.0,0.0,1290,1
2026-07-19T13:44:32.325000+00:00,11334,21.203,2.833,1290,27
2026-07-19T13:44:32.905000+00:00,11334,72.951,13.156,1290,77
2026-07-19T13:44:33.160000+00:00,11334,16.541,3.212,1290,3
2026-07-19T13:44:33.538000+00:00,11334,73.559,0.608,1290,31
2026-07-19T13:44:33.744000+00:00,11334,106.804,7.107,1290,18
2026-07-19T13:44:34.105000+00:00,11334,40.967,3.891,1290,30
2026-07-19T13:44:34.610000+00:00,11334,41.458,0.491,1290,10
2026-07-19T13:44:34.794000+00:00,11334,36.201,16.072,1290,87
2026-07-19T13:44:35.518000+00:00,11334,42.386,0.928,1290,43
2026-07-19T13:44:35.729000+00:00,11334,3.53,3.53,1290,12
2026-07-19T13:44:36.020000+00:00,11334,76.029,2.47,1290,55
2026-07-19T13:44:36.177000+00:00,11334,37.632,1.431,1290,41
2026-07-19T13:44:36.880000+00:00,11334,19.251,5.208,1290,5
2026-07-19T13:44:37.176000+00:00,11334,57.517,16.007,1290,23
2026-07-19T13:44:37.279000+00:00,11334,101.953,34.806,1290,14
2026-07-19T13:44:37.975000+00:00,11334,70.564,13.087,1290,77
2026-07-19T13:44:38.628000+00:00,11334,36.52,16.187,1290,87
2026-07-19T13:44:38.696000+00:00,11334,108.065,7.754,1290,18
2026-07-19T13:44:38.726000+00:00,11334,71.312,0.748,1290,31
2026-07-19T13:44:39.310000+00:00,11334,7.118,,1290,3
2026-07-19T13:44:39.739000+00:00,11334,37.608,1.088,1290,41
2026-07-19T13:44:40.268000+00:00,11334,22.673,3.422,1290,27
2026-07-19T13:44:40.694000+00:00,11334,42.124,4.492,1290,30
2026-07-19T13:44:40.956000+00:00,11334,73.559,2.247,1290,55
2026-07-19T13:44:41.476000+00:00,11334,42.921,0.797,1290,10
2026-07-19T13:44:41.567000+00:00,11334,2.441,2.441,1290,16
2026-07-19T13:44:41.945000+00:00,11334,43.392,0.471,1290,43
2026-07-19T13:44:41.964000+00:00,11334,103.038,34.277,1290,14
2026-07-19T13:44:42.976000+00:00,11334,57.95,16.335,1290,23
2026-07-19T13:44:43.264000+00:00,11334,36.61,15.969,1290,87
2026-07-19T13:44:43.967000+00:00,11334,70.599,13.319,1290,77
2026-07-19T13:44:44.001000+00:00,11334,37.333,0.723,1290,41
2026-07-19T13:44:44.032000+00:00,11334,4.904,2.463,1290,12
2026-07-19T13:44:44.561000+00:00,11334,42.434,4.826,1290,30
2026-07-19T13:44:44.802000+00:00,11334,71.468,0.869,1290,31
2026-07-19T13:44:44.943000+00:00,11334,109.59700000000001,7.644,1290,18
2026-07-19T13:44:45.337000+00:00,11334,43.217,0.783,1290,10
2026-07-19T13:44:45.763000+00:00,11334,43.634,0.417,1290,43
2026-07-19T13:44:46.441000+00:00,11334,73.107,1.639,1290,55
2026-07-19T13:44:46.679000+00:00,11334,103.682,34.078,1290,14
2026-07-19T13:44:47.956000+00:00,11334,36.812,15.609,1290,87
2026-07-19T13:44:48.177000+00:00,11334,9.061,4.157,1290,3
2026-07-19T13:44:48.490000+00:00,11334,37.346,0.534,1290,41
2026-07-19T13:44:48.615000+00:00,11334,1.645,1.645,1290,16
2026-07-19T13:44:49.302000+00:00,11334,42.663,5.33,1290,30
2026-07-19T13:44:49.474000+00:00,11334,110.569,7.531,1290,18
2026-07-19T13:44:50.053000+00:00,11334,43.394,0.731,1290,10
2026-07-19T13:44:50.349000+00:00,11334,70.572,13.055,1290,77
2026-07-19T13:44:50.537000+00:00,11334,43.73,0.336,1290,43
2026-07-19T13:44:50.845000+00:00,11334,57.655,15.269,1290,23
2026-07-19T13:44:51.263000+00:00,11334,12.115,3.054,1290,81
2026-07-19T13:44:51.278000+00:00,11334,4.357,2.712,1290,12
2026-07-19T13:44:51.278000+00:00,11334,71.611,1.039,1290,31
2026-07-19T13:44:52.629000+00:00,11334,105.098,33.081,1290,14
2026-07-19T13:44:52.722000+00:00,11334,73.07,1.459,1290,55
2026-07-19T13:44:53.903000+00:00,11334,1.189,1.189,1290,16
2026-07-19T13:44:53.918000+00:00,11334,6.971,2.614,1290,3
2026-07-19T13:44:54.028000+00:00,11334,36.5,13.827,1290,87
2026-07-19T13:44:54.075000+00:00,11334,42.931,5.585,1290,30
2026-07-19T13:44:54.575000+00:00,11334,111.569,7.887,1290,18
2026-07-19T13:44:54.684000+00:00,11334,43.547,0.616,1290,10
2026-07-19T13:44:54.997000+00:00,11334,43.884,0.337,1290,43
2026-07-19T13:44:55.184000+00:00,11334,37.556,1.056,1290,41
2026-07-19T13:44:55.684000+00:00,11334,2.953,1.764,1290,12
2026-07-19T13:44:55.806000+00:00,11334,57.257,13.865,1290,23
2026-07-19T13:44:55.905000+00:00,11334,16.785,4.67,1290,44
2026-07-19T13:44:56.475000+00:00,11334,71.479,13.529,1290,77
2026-07-19T13:44:57.175000+00:00,11334,1.407,1.407,1290,16
2026-07-19T13:44:57.306000+00:00,11334,72.216,0.737,1290,31
2026-07-19T13:44:58.066000+00:00,11334,73.012,0.796,1290,55
2026-07-19T13:44:58.322000+00:00,11334,11.409,4.438,1290,81
2026-07-19T13:44:58.496000+00:00,11334,5.782,2.829,1290,3
2026-07-19T13:44:58.577000+00:00,11334,2.799,1.392,1290,12
2026-07-19T13:44:58.929000+00:00,11334,107.337,33.937,1290,14
2026-07-19T13:44:59.218000+00:00,11334,57.105,13.471,1290,23
2026-07-19T13:44:59.841000+00:00,11334,112.307,7.209,1290,18
2026-07-19T13:45:00.260000+00:00,11334,42.736,5.18,1290,30
2026-07-19T13:45:00.805000+00:00,11334,37.564,,1290,41
2026-07-19T13:45:01.006000+00:00,11334,43.388,0.652,1290,10
2026-07-19T13:45:01.467000+00:00,11334,2.057,2.057,1290,16
2026-07-19T13:45:01.516000+00:00,11334,5.75,2.951,1290,3
