date,session_key,meeting_key,driver_number,gap_to_leader,interval
2026-06-28T13:38:08.850000+00:00,11315,1288,14,+1 LAP,17.722
2026-06-28T13:38:09.433000+00:00,11315,1288,31,60.854,2.692
2026-06-28T13:38:09.554000+00:00,11315,1288,6,17.103,1.038
2026-06-28T13:38:09.564000+00:00,11315,1288,3,4.79,4.79
2026-06-28T13:38:09.573000+00:00,11315,1288,43,65.239,1.851
2026-06-28T13:38:09.752000+00:00,11315,1288,87,58.197,1.393
2026-06-28T13:38:09.792000+00:00,11315,1288,10,45.667,6.699
2026-06-28T13:38:09.825000+00:00,11315,1288,16,12.11,7.295
2026-06-28T13:38:09.934000+00:00,11315,1288,5,39.074,2.647
2026-06-28T13:38:10.271000+00:00,11315,1288,44,17.79,0.687
2026-06-28T13:38:10.498000+00:00,11315,1288,12,12.782,0.672
2026-06-28T13:38:10.552000+00:00,11315,1288,63,0.0,0.0
2026-06-28T13:38:10.686000+00:00,11315,1288,27,56.834,11.311
2026-06-28T13:38:11.479000+00:00,11315,1288,14,+1 LAP,17.902
2026-06-28T13:38:11.963000+00:00,11315,1288,1,23.854,6.07
2026-06-28T13:38:12.044000+00:00,11315,1288,87,58.206,1.372
2026-06-28T13:38:12.094000+00:00,11315,1288,23,63.513,2.659
2026-06-28T13:38:12.220000+00:00,11315,1288,18,+1 LAP,8.859
2026-06-28T13:38:12.311000+00:00,11315,1288,16,12.155,7.339
2026-06-28T13:38:12.439000+00:00,11315,1288,31,60.889,
2026-06-28T13:38:12.554000+00:00,11315,1288,3,4.785,4.785
2026-06-28T13:38:12.880000+00:00,11315,1288,12,12.758,0.603
2026-06-28T13:38:13.209000+00:00,11315,1288,27,56.874,11.332
2026-06-28T13:38:13.676000+00:00,11315,1288,81,15.976,3.194
2026-06-28T13:38:13.812000+00:00,11315,1288,41,35.356,11.531
2026-06-28T13:38:13.982000+00:00,11315,1288,43,65.385,1.872
2026-06-28T13:38:14.493000+00:00,11315,1288,10,45.762,6.711
2026-06-28T13:38:14.535000+00:00,11315,1288,87,58.185,1.311
2026-06-28T13:38:14.637000+00:00,11315,1288,3,4.795,4.795
2026-06-28T13:38:14.743000+00:00,11315,1288,31,60.906,2.7
2026-06-28T13:38:14.789000+00:00,11315,1288,6,17.061,1.085
2026-06-28T13:38:14.867000+00:00,11315,1288,14,+1 LAP,17.954
2026-06-28T13:38:15.001000+00:00,11315,1288,30,36.58,1.224
2026-06-28T13:38:15.141000+00:00,11315,1288,23,63.577,2.688
2026-06-28T13:38:15.355000+00:00,11315,1288,3,4.799,4.799
2026-06-28T13:38:15.492000+00:00,11315,1288,44,17.774,0.713
2026-06-28T13:38:15.503000+00:00,11315,1288,16,12.229,7.396
2026-06-28T13:38:15.607000+00:00,11315,1288,27,56.909,11.376
2026-06-28T13:38:16.095000+00:00,11315,1288,81,15.985,3.227
2026-06-28T13:38:16.109000+00:00,11315,1288,12,12.832,
2026-06-28T13:38:16.337000+00:00,11315,1288,1,23.878,6.088
2026-06-28T13:38:16.436000+00:00,11315,1288,14,+1 LAP,17.963
2026-06-28T13:38:16.607000+00:00,11315,1288,10,45.77,6.696
2026-06-28T13:38:16.980000+00:00,11315,1288,43,65.409,1.832
2026-06-28T13:38:17.007000+00:00,11315,1288,87,58.297,1.388
2026-06-28T13:38:17.028000+00:00,11315,1288,16,12.251,7.461
2026-06-28T13:38:17.192000+00:00,11315,1288,6,17.058,1.073
2026-06-28T13:38:17.244000+00:00,11315,1288,31,60.904,2.719
2026-06-28T13:38:17.453000+00:00,11315,1288,23,63.611,2.705
2026-06-28T13:38:17.530000+00:00,11315,1288,5,39.087,2.507
2026-06-28T13:38:17.613000+00:00,11315,1288,12,12.829,0.578
2026-06-28T13:38:17.689000+00:00,11315,1288,18,+1 LAP,8.808
2026-06-28T13:38:17.910000+00:00,11315,1288,44,17.777,0.719
2026-06-28T13:38:18.112000+00:00,11315,1288,41,35.366,11.551
2026-06-28T13:38:18.778000+00:00,11315,1288,3,4.857,4.857
2026-06-28T13:38:19.253000+00:00,11315,1288,30,36.554,1.188
2026-06-28T13:38:19.277000+00:00,11315,1288,43,65.421,1.81
2026-06-28T13:38:19.307000+00:00,11315,1288,81,16.03,3.198
2026-06-28T13:38:19.637000+00:00,11315,1288,14,+1 LAP,18.006
2026-06-28T13:38:19.673000+00:00,11315,1288,31,60.955,2.658
2026-06-28T13:38:19.938000+00:00,11315,1288,23,63.632,2.728
2026-06-28T13:38:20.087000+00:00,11315,1288,16,12.315,7.53
2026-06-28T13:38:20.206000+00:00,11315,1288,18,+1 LAP,8.732
2026-06-28T13:38:20.374000+00:00,11315,1288,3,4.847,4.847
2026-06-28T13:38:20.395000+00:00,11315,1288,6,17.103,
2026-06-28T13:38:20.611000+00:00,11315,1288,12,12.851,0.536
2026-06-28T13:38:20.810000+00:00,11315,1288,81,,3.201
2026-06-28T13:38:21.069000+00:00,11315,1288,44,17.791,0.688
2026-06-28T13:38:21.202000+00:00,11315,1288,27,57.05,11.383
2026-06-28T13:38:21.525000+00:00,11315,1288,1,23.819,6.045
2026-06-28T13:38:21.784000+00:00,11315,1288,43,65.426,1.794
2026-06-28T13:38:21.796000+00:00,11315,1288,14,+1 LAP,18.059
2026-06-28T13:38:21.889000+00:00,11315,1288,5,39.17,2.616
2026-06-28T13:38:21.912000+00:00,11315,1288,6,17.123,1.093
2026-06-28T13:38:22.148000+00:00,11315,1288,16,12.317,7.522
2026-06-28T13:38:22.386000+00:00,11315,1288,23,63.679,2.724
2026-06-28T13:38:22.516000+00:00,11315,1288,44,17.755,0.632
2026-06-28T13:38:22.551000+00:00,11315,1288,14,+1 LAP,18.083
2026-06-28T13:38:22.558000+00:00,11315,1288,87,58.409,1.359
2026-06-28T13:38:22.669000+00:00,11315,1288,12,12.842,0.525
2026-06-28T13:38:22.860000+00:00,11315,1288,16,12.32,7.521
2026-06-28T13:38:23.356000+00:00,11315,1288,12,12.829,0.509
2026-06-28T13:38:23.605000+00:00,11315,1288,18,+1 LAP,8.717
2026-06-28T13:38:23.663000+00:00,11315,1288,41,35.544,11.69
2026-06-28T13:38:23.809000+00:00,11315,1288,81,16.008,3.157
2026-06-28T13:38:23.981000+00:00,11315,1288,1,23.84,6.063
2026-06-28T13:38:24.159000+00:00,11315,1288,43,65.455,1.776
2026-06-28T13:38:24.285000+00:00,11315,1288,10,45.846,6.759
2026-06-28T13:38:24.550000+00:00,11315,1288,3,4.718,4.718
2026-06-28T13:38:24.918000+00:00,11315,1288,6,17.154,1.146
2026-06-28T13:38:24.983000+00:00,11315,1288,30,36.836,1.292
2026-06-28T13:38:25.157000+00:00,11315,1288,18,+1 LAP,8.722
2026-06-28T13:38:25.240000+00:00,11315,1288,31,61.084,2.675
2026-06-28T13:38:25.530000+00:00,11315,1288,44,17.773,0.619
2026-06-28T13:38:25.825000+00:00,11315,1288,81,15.992,3.15
2026-06-28T13:38:25.839000+00:00,11315,1288,27,57.095,11.333
2026-06-28T13:38:26.326000+00:00,11315,1288,16,12.401,7.544
2026-06-28T13:38:26.539000+00:00,11315,1288,81,15.995,3.166
2026-06-28T13:38:26.642000+00:00,11315,1288,14,+1 LAP,18.719
2026-06-28T13:38:26.671000+00:00,11315,1288,12,12.734,0.333
2026-06-28T13:38:26.979000+00:00,11315,1288,6,17.135,1.143
2026-06-28T13:38:27.230000+00:00,11315,1288,1,23.952,6.161
2026-06-28T13:38:27.267000+00:00,11315,1288,87,58.536,1.441
2026-06-28T13:38:27.476000+00:00,11315,1288,5,39.331,2.495
2026-06-28T13:38:27.691000+00:00,11315,1288,6,17.131,1.136
2026-06-28T13:38:27.727000+00:00,11315,1288,44,17.768,0.633
2026-06-28T13:38:27.924000+00:00,11315,1288,3,4.686,4.686
2026-06-28T13:38:28.005000+00:00,11315,1288,27,57.127,11.357
2026-06-28T13:38:28.024000+00:00,11315,1288,16,12.424,7.577
2026-06-28T13:38:28.044000+00:00,11315,1288,23,63.862,2.778
2026-06-28T13:38:28.163000+00:00,11315,1288,41,35.652,11.774
2026-06-28T13:38:28.361000+00:00,11315,1288,44,17.767,0.636
2026-06-28T13:38:28.366000+00:00,11315,1288,12,12.776,0.352
2026-06-28T13:38:28.371000+00:00,11315,1288,18,+1 LAP,8.686
2026-06-28T13:38:28.574000+00:00,11315,1288,10,45.872,6.702
2026-06-28T13:38:28.688000+00:00,11315,1288,14,+1 LAP,19.1
2026-06-28T13:38:28.717000+00:00,11315,1288,1,23.96,6.205
2026-06-28T13:38:29.423000+00:00,11315,1288,87,58.586,1.459
2026-06-28T13:38:29.476000+00:00,11315,1288,30,37.022,1.37
2026-06-28T13:38:29.643000+00:00,11315,1288,43,65.522,1.66
2026-06-28T13:38:29.794000+00:00,11315,1288,3,4.674,4.674
2026-06-28T13:38:29.858000+00:00,11315,1288,31,61.111,2.575
2026-06-28T13:38:29.985000+00:00,11315,1288,81,16.057,3.323
2026-06-28T13:38:30.450000+00:00,11315,1288,18,+1 LAP,8.668
2026-06-28T13:38:31.071000+00:00,11315,1288,6,17.144,1.087
2026-06-28T13:38:31.171000+00:00,11315,1288,18,+1 LAP,8.657
2026-06-28T13:38:31.667000+00:00,11315,1288,81,16.142,3.366
2026-06-28T13:38:31.717000+00:00,11315,1288,44,17.776,0.632
2026-06-28T13:38:31.770000+00:00,11315,1288,1,24.006,6.233
2026-06-28T13:38:31.896000+00:00,11315,1288,5,39.422,2.4
2026-06-28T13:38:32.007000+00:00,11315,1288,31,61.167,2.581
2026-06-28T13:38:32.238000+00:00,11315,1288,16,12.407,7.689
2026-06-28T13:38:32.278000+00:00,11315,1288,3,4.654,4.654
2026-06-28T13:38:32.662000+00:00,11315,1288,12,12.846,0.439
2026-06-28T13:38:32.695000+00:00,11315,1288,23,63.949,2.838
2026-06-28T13:38:32.737000+00:00,11315,1288,6,17.201,1.059
2026-06-28T13:38:33.188000+00:00,11315,1288,14,+1 LAP,19.219
2026-06-28T13:38:33.346000+00:00,11315,1288,41,35.634,11.815
2026-06-28T13:38:33.368000+00:00,11315,1288,44,17.826,0.625
2026-06-28T13:38:33.842000+00:00,11315,1288,1,24.015,6.247
2026-06-28T13:38:34.259000+00:00,11315,1288,10,46.132,6.801
2026-06-28T13:38:34.342000+00:00,11315,1288,43,65.566,1.617
2026-06-28T13:38:34.569000+00:00,11315,1288,1,,6.248
2026-06-28T13:38:34.601000+00:00,11315,1288,3,4.61,4.61
2026-06-28T13:38:34.709000+00:00,11315,1288,30,36.993,1.359
2026-06-28T13:38:34.730000+00:00,11315,1288,18,+1 LAP,8.09
2026-06-28T13:38:34.792000+00:00,11315,1288,23,63.966,2.799
2026-06-28T13:38:35.251000+00:00,11315,1288,16,12.422,7.736
2026-06-28T13:38:35.558000+00:00,11315,1288,27,57.134,11.288
2026-06-28T13:38:35.683000+00:00,11315,1288,12,12.845,0.423
2026-06-28T13:38:35.794000+00:00,11315,1288,41,35.655,
2026-06-28T13:38:35.909000+00:00,11315,1288,81,16.074,3.228
2026-06-28T13:38:36.181000+00:00,11315,1288,14,+1 LAP,19.263
2026-06-28T13:38:36.399000+00:00,11315,1288,18,+1 LAP,7.724
2026-06-28T13:38:36.410000+00:00,11315,1288,43,65.556,1.59
2026-06-28T13:38:37.004000+00:00,11315,1288,6,17.187,1.113
2026-06-28T13:38:37.139000+00:00,11315,1288,30,36.991,1.336
2026-06-28T13:38:37.243000+00:00,11315,1288,5,39.523,2.53
2026-06-28T13:38:37.266000+00:00,11315,1288,87,58.828,1.694
2026-06-28T13:38:37.555000+00:00,11315,1288,16,12.426,7.752
2026-06-28T13:38:37.568000+00:00,11315,1288,44,17.743,0.556
2026-06-28T13:38:37.913000+00:00,11315,1288,12,12.787,0.361
2026-06-28T13:38:37.965000+00:00,11315,1288,1,24.049,6.273
2026-06-28T13:38:38.592000+00:00,11315,1288,14,+1 LAP,19.314
2026-06-28T13:38:38.700000+00:00,11315,1288,10,46.244,6.822
2026-06-28T13:38:38.875000+00:00,11315,1288,81,16.045,3.2
2026-06-28T13:38:39.060000+00:00,11315,1288,41,35.782,11.83
2026-06-28T13:38:39.598000+00:00,11315,1288,1,24.08,6.254
2026-06-28T13:38:39.697000+00:00,11315,1288,31,61.251,2.423
2026-06-28T13:38:39.767000+00:00,11315,1288,5,39.611,2.62
2026-06-28T13:38:39.908000+00:00,11315,1288,27,57.197,11.325
2026-06-28T13:38:39.987000+00:00,11315,1288,6,17.161,1.116
2026-06-28T13:38:40.067000+00:00,11315,1288,16,12.419,7.765
2026-06-28T13:38:40.156000+00:00,11315,1288,3,4.823,4.823
2026-06-28T13:38:40.294000+00:00,11315,1288,12,12.665,0.246
2026-06-28T13:38:40.485000+00:00,11315,1288,30,37.198,1.416
2026-06-28T13:38:40.547000+00:00,11315,1288,44,17.708,0.547
2026-06-28T13:38:40.560000+00:00,11315,1288,41,35.798,11.838
2026-06-28T13:38:40.741000+00:00,11315,1288,18,+1 LAP,7.575
2026-06-28T13:38:41.166000+00:00,11315,1288,14,+1 LAP,19.383
2026-06-28T13:38:41.167000+00:00,11315,1288,81,16.026,3.239
2026-06-28T13:38:41.639000+00:00,11315,1288,87,58.926,1.729
2026-06-28T13:38:42.003000+00:00,11315,1288,30,37.227,1.429
2026-06-28T13:38:42.248000+00:00,11315,1288,6,17.133,1.107
2026-06-28T13:38:42.505000+00:00,11315,1288,16,12.465,7.855
2026-06-28T13:38:42.633000+00:00,11315,1288,23,64.195,2.944
2026-06-28T13:38:42.787000+00:00,11315,1288,44,17.658,0.525
2026-06-28T13:38:42.813000+00:00,11315,1288,12,12.824,0.359
2026-06-28T13:38:42.992000+00:00,11315,1288,5,39.713,2.515
2026-06-28T13:38:43.602000+00:00,11315,1288,41,35.823,11.817
2026-06-28T13:38:43.653000+00:00,11315,1288,81,16.019,3.354
2026-06-28T13:38:43.717000+00:00,11315,1288,14,+1 LAP,19.563
2026-06-28T13:38:43.802000+00:00,11315,1288,18,+1 LAP,7.576
2026-06-28T13:38:43.876000+00:00,11315,1288,1,24.045,6.302
2026-06-28T13:38:44.056000+00:00,11315,1288,43,65.609,1.414
2026-06-28T13:38:44.057000+00:00,11315,1288,31,61.327,2.401
2026-06-28T13:38:44.066000+00:00,11315,1288,10,46.325,6.802
2026-06-28T13:38:44.461000+00:00,11315,1288,5,39.7,2.473
2026-06-28T13:38:44.728000+00:00,11315,1288,6,17.094,1.075
2026-06-28T13:38:44.765000+00:00,11315,1288,3,4.842,4.842
2026-06-28T13:38:45.065000+00:00,11315,1288,30,37.287,1.464
2026-06-28T13:38:45.197000+00:00,11315,1288,44,17.558,0.464
2026-06-28T13:38:45.515000+00:00,11315,1288,27,57.374,11.242
2026-06-28T13:38:45.659000+00:00,11315,1288,41,35.818,11.803
2026-06-28T13:38:46.132000+00:00,11315,1288,81,16.102,3.278
2026-06-28T13:38:46.166000+00:00,11315,1288,18,+1 LAP,7.567
2026-06-28T13:38:46.357000+00:00,11315,1288,41,35.827,11.812
2026-06-28T13:38:46.489000+00:00,11315,1288,10,46.33,6.719
2026-06-28T13:38:46.823000+00:00,11315,1288,3,4.871,4.871
2026-06-28T13:38:46.893000+00:00,11315,1288,1,24.04,6.332
2026-06-28T13:38:47.021000+00:00,11315,1288,23,64.297,2.97
2026-06-28T13:38:47.077000+00:00,11315,1288,6,17.093,0.991
2026-06-28T13:38:47.115000+00:00,11315,1288,30,,1.469
2026-06-28T13:38:47.322000+00:00,11315,1288,87,59.183,1.809
2026-06-28T13:38:47.522000+00:00,11315,1288,5,39.747,2.46
2026-06-28T13:38:47.718000+00:00,11315,1288,44,17.593,0.5
2026-06-28T13:38:47.897000+00:00,11315,1288,30,37.291,1.464
2026-06-28T13:38:47.964000+00:00,11315,1288,16,12.573,7.75
2026-06-28T13:38:48.333000+00:00,11315,1288,43,65.608,1.311
2026-06-28T13:38:48.351000+00:00,11315,1288,12,13.015,0.442
2026-06-28T13:38:48.721000+00:00,11315,1288,18,+1 LAP,7.568
2026-06-28T13:38:49.160000+00:00,11315,1288,1,24.023,6.365
2026-06-28T13:38:49.323000+00:00,11315,1288,14,+1 LAP,19.651
2026-06-28T13:38:49.606000+00:00,11315,1288,5,39.769,2.482
2026-06-28T13:38:49.807000+00:00,11315,1288,31,61.674,2.491
2026-06-28T13:38:49.807000+00:00,11315,1288,10,46.526,6.813
2026-06-28T13:38:49.885000+00:00,11315,1288,41,35.936,11.887
2026-06-28T13:38:50.079000+00:00,11315,1288,27,57.622,11.378
2026-06-28T13:38:50.327000+00:00,11315,1288,5,39.787,2.496
2026-06-28T13:38:51.275000+00:00,11315,1288,30,37.351,1.415
2026-06-28T13:38:51.290000+00:00,11315,1288,18,+1 LAP,7.551
2026-06-28T13:38:51.369000+00:00,11315,1288,10,46.583,6.883
2026-06-28T13:38:51.578000+00:00,11315,1288,41,36.049,11.969
2026-06-28T13:38:51.594000+00:00,11315,1288,81,16.251,3.236
2026-06-28T13:38:51.604000+00:00,11315,1288,1,24.007,6.449
2026-06-28T13:38:51.847000+00:00,11315,1288,87,59.376,1.754
2026-06-28T13:38:52.578000+00:00,11315,1288,16,12.653,7.811
2026-06-28T13:38:52.639000+00:00,11315,1288,6,17.289,1.038
2026-06-28T13:38:52.843000+00:00,11315,1288,23,64.724,3.05
2026-06-28T13:38:52.879000+00:00,11315,1288,12,12.967,0.314
2026-06-28T13:38:52.932000+00:00,11315,1288,30,37.415,1.366
2026-06-28T13:38:53.138000+00:00,11315,1288,44,17.813,0.524
2026-06-28T13:38:53.863000+00:00,11315,1288,5,39.918,2.567
2026-06-28T13:38:53.951000+00:00,11315,1288,1,23.997,6.404
2026-06-28T13:38:54.058000+00:00,11315,1288,14,+1 LAP,19.755
2026-06-28T13:38:54.108000+00:00,11315,1288,43,65.961,1.237
2026-06-28T13:38:54.326000+00:00,11315,1288,3,4.759,4.759
2026-06-28T13:38:54.358000+00:00,11315,1288,31,61.89,2.514
2026-06-28T13:38:54.596000+00:00,11315,1288,10,46.82,7.073
2026-06-28T13:38:54.681000+00:00,11315,1288,16,12.701,7.83
2026-06-28T13:38:54.881000+00:00,11315,1288,12,12.836,0.135
2026-06-28T13:38:55.506000+00:00,11315,1288,5,39.976,2.561
2026-06-28T13:38:55.526000+00:00,11315,1288,27,57.786,11.461
2026-06-28T13:38:55.845000+00:00,11315,1288,41,36.023,11.978
2026-06-28T13:38:56.194000+00:00,11315,1288,81,16.272,3.305
2026-06-28T13:38:56.315000+00:00,11315,1288,14,+1 LAP,19.885
2026-06-28T13:38:56.694000+00:00,11315,1288,10,46.868,7.099
2026-06-28T13:38:56.838000+00:00,11315,1288,18,+1 LAP,7.524
2026-06-28T13:38:57.112000+00:00,11315,1288,87,59.387,1.601
2026-06-28T13:38:57.238000+00:00,11315,1288,6,17.307,1.035
2026-06-28T13:38:57.257000+00:00,11315,1288,30,,1.392
2026-06-28T13:38:57.429000+00:00,11315,1288,10,46.883,7.096
2026-06-28T13:38:57.495000+00:00,11315,1288,23,65.01,3.12
2026-06-28T13:38:57.698000+00:00,11315,1288,44,17.789,0.482
2026-06-28T13:38:58.064000+00:00,11315,1288,27,57.906,11.576
2026-06-28T13:38:58.249000+00:00,11315,1288,81,16.27,3.434
2026-06-28T13:38:58.632000+00:00,11315,1288,3,4.766,4.766
2026-06-28T13:38:58.639000+00:00,11315,1288,43,66.158,1.148
2026-06-28T13:38:58.824000+00:00,11315,1288,41,35.982,11.942
2026-06-28T13:38:59.307000+00:00,11315,1288,6,17.303,1.033
2026-06-28T13:38:59.570000+00:00,11315,1288,1,24.227,6.414
2026-06-28T13:38:59.580000+00:00,11315,1288,87,59.41,1.504
2026-06-28T13:38:59.698000+00:00,11315,1288,31,61.975,2.588
2026-06-28T13:38:59.800000+00:00,11315,1288,5,39.947,2.532
2026-06-28T13:38:59.821000+00:00,11315,1288,44,17.775,0.472
2026-06-28T13:39:00.181000+00:00,11315,1288,30,37.364,1.382
2026-06-28T13:39:00.909000+00:00,11315,1288,10,46.973,7.055
2026-06-28T13:39:01.098000+00:00,11315,1288,41,35.97,11.947
2026-06-28T13:39:01.347000+00:00,11315,1288,27,58.075,11.549
2026-06-28T13:39:01.563000+00:00,11315,1288,18,+1 LAP,7.495
2026-06-28T13:39:02.203000+00:00,11315,1288,31,62.058,2.648
2026-06-28T13:39:02.318000+00:00,11315,1288,16,12.73,7.971
2026-06-28T13:39:02.477000+00:00,11315,1288,30,37.342,1.372
2026-06-28T13:39:02.579000+00:00,11315,1288,10,47.04,7.064
2026-06-28T13:39:02.688000+00:00,11315,1288,12,13.128,0.398
2026-06-28T13:39:02.779000+00:00,11315,1288,5,39.943,2.579
2026-06-28T13:39:02.815000+00:00,11315,1288,23,65.071,3.096
2026-06-28T13:39:02.866000+00:00,11315,1288,87,59.571,1.496
2026-06-28T13:39:02.876000+00:00,11315,1288,27,58.112,11.529
2026-06-28T13:39:03.610000+00:00,11315,1288,41,35.965,11.958
2026-06-28T13:39:03.783000+00:00,11315,1288,18,+1 LAP,7.496
2026-06-28T13:39:03.876000+00:00,11315,1288,43,66.151,1.08
2026-06-28T13:39:03.998000+00:00,11315,1288,14,+1 LAP,19.945
2026-06-28T13:39:04.134000+00:00,11315,1288,3,4.78,4.78
2026-06-28T13:39:04.178000+00:00,11315,1288,1,24.257,6.468
2026-06-28T13:39:04.383000+00:00,11315,1288,87,59.614,1.502
2026-06-28T13:39:04.987000+00:00,11315,1288,30,37.318,1.353
2026-06-28T13:39:05.095000+00:00,11315,1288,5,39.954,2.612
2026-06-28T13:39:05.278000+00:00,11315,1288,23,65.129,3.071
2026-06-28T13:39:05.499000+00:00,11315,1288,31,62.227,2.656
2026-06-28T13:39:05.902000+00:00,11315,1288,81,16.333,3.205
2026-06-28T13:39:05.943000+00:00,11315,1288,27,58.175,11.355
2026-06-28T13:39:06.077000+00:00,11315,1288,41,36.076,12.079
2026-06-28T13:39:06.262000+00:00,11315,1288,1,24.253,6.478
2026-06-28T13:39:06.329000+00:00,11315,1288,43,66.165,1.036
2026-06-28T13:39:06.697000+00:00,11315,1288,16,12.813,8.047
2026-06-28T13:39:06.950000+00:00,11315,1288,6,17.389,1.056
2026-06-28T13:39:07.013000+00:00,11315,1288,10,47.172,7.225
2026-06-28T13:39:07.050000+00:00,11315,1288,12,13.173,0.36
2026-06-28T13:39:07.060000+00:00,11315,1288,31,62.278,2.664
2026-06-28T13:39:07.369000+00:00,11315,1288,44,17.808,0.419
2026-06-28T13:39:07.414000+00:00,11315,1288,30,37.424,1.348
2026-06-28T13:39:07.512000+00:00,11315,1288,87,59.749,1.574
2026-06-28T13:39:07.708000+00:00,11315,1288,5,39.996,2.678
2026-06-28T13:39:08.065000+00:00,11315,1288,27,58.202,11.334
2026-06-28T13:39:08.519000+00:00,11315,1288,3,4.772,4.772
2026-06-28T13:39:08.522000+00:00,11315,1288,14,+1 LAP,20.19
2026-06-28T13:39:08.671000+00:00,11315,1288,23,65.383,3.156
2026-06-28T13:39:08.768000+00:00,11315,1288,27,58.222,11.339
2026-06-28T13:39:09.631000+00:00,11315,1288,87,59.795,1.593
2026-06-28T13:39:09.675000+00:00,11315,1288,43,66.395,1.012
2026-06-28T13:39:10.004000+00:00,11315,1288,5,40.023,2.599
2026-06-28T13:39:10.041000+00:00,11315,1288,10,47.19,7.247
2026-06-28T13:39:10.191000+00:00,11315,1288,81,16.329,3.156
2026-06-28T13:39:10.260000+00:00,11315,1288,23,65.483,3.205
2026-06-28T13:39:10.305000+00:00,11315,1288,31,62.509,2.76
2026-06-28T13:39:10.365000+00:00,11315,1288,87,59.806,1.584
2026-06-28T13:39:11.251000+00:00,11315,1288,43,66.454,0.971
2026-06-28T13:39:11.296000+00:00,11315,1288,6,17.394,1.065
2026-06-28T13:39:11.544000+00:00,11315,1288,41,36.211,11.984
2026-06-28T13:39:11.554000+00:00,11315,1288,18,+1 LAP,7.567
2026-06-28T13:39:11.697000+00:00,11315,1288,44,17.839,0.445
2026-06-28T13:39:12.221000+00:00,11315,1288,16,12.895,8.115
2026-06-28T13:39:12.320000+00:00,11315,1288,27,58.384,11.411
2026-06-28T13:39:12.320000+00:00,11315,1288,10,47.192,7.238
2026-06-28T13:39:12.399000+00:00,11315,1288,31,62.555,
2026-06-28T13:39:12.747000+00:00,11315,1288,12,13.346,0.451
2026-06-28T13:39:12.841000+00:00,11315,1288,30,37.489,1.278
2026-06-28T13:39:13.090000+00:00,11315,1288,31,62.57,2.764
2026-06-28T13:39:13.380000+00:00,11315,1288,23,65.611,3.102
2026-06-28T13:39:13.713000+00:00,11315,1288,3,4.783,4.783
2026-06-28T13:39:13.789000+00:00,11315,1288,87,59.846,1.462
2026-06-28T13:39:13.865000+00:00,11315,1288,1,24.303,6.495
2026-06-28T13:39:13.982000+00:00,11315,1288,27,58.461,11.421
2026-06-28T13:39:14.280000+00:00,11315,1288,14,+1 LAP,20.165
2026-06-28T13:39:14.310000+00:00,11315,1288,43,66.556,0.945
2026-06-28T13:39:14.846000+00:00,11315,1288,10,47.202,7.206
2026-06-28T13:39:15.461000+00:00,11315,1288,87,59.939,1.478
2026-06-28T13:39:15.474000+00:00,11315,1288,23,65.639,3.084
2026-06-28T13:39:15.546000+00:00,11315,1288,5,40.214,2.725
2026-06-28T13:39:15.699000+00:00,11315,1288,81,16.402,3.056
2026-06-28T13:39:16.077000+00:00,11315,1288,18,+1 LAP,7.545
2026-06-28T13:39:16.146000+00:00,11315,1288,3,4.749,4.749
2026-06-28T13:39:16.182000+00:00,11315,1288,23,65.647,3.077
2026-06-28T13:39:16.213000+00:00,11315,1288,41,36.276,12.019
2026-06-28T13:39:16.399000+00:00,11315,1288,43,66.563,0.924
2026-06-28T13:39:16.592000+00:00,11315,1288,31,62.656,2.81
2026-06-28T13:39:16.657000+00:00,11315,1288,16,12.929,8.157
