date,session_key,driver_number,gap_to_leader,meeting_key,interval
2026-07-26T13:36:06.823000+00:00,11342,44,6.003,1291,1.523
2026-07-26T13:36:06.925000+00:00,11342,5,34.539,1291,7.294
2026-07-26T13:36:07.214000+00:00,11342,23,58.045,1291,9.893
2026-07-26T13:36:07.290000+00:00,11342,12,13.689,1291,6.355
2026-07-26T13:36:07.469000+00:00,11342,55,65.264,1291,3.879
2026-07-26T13:36:07.536000+00:00,11342,3,4.472,1291,3.651
2026-07-26T13:36:07.545000+00:00,11342,6,27.318,1291,8.521
2026-07-26T13:36:07.799000+00:00,11342,31,61.394,1291,1.799
2026-07-26T13:36:07.883000+00:00,11342,27,45.936,1291,2.044
2026-07-26T13:36:08.169000+00:00,11342,18,58.976,1291,0.931
2026-07-26T13:36:08.179000+00:00,11342,16,7.408,1291,
2026-07-26T13:36:08.243000+00:00,11342,55,71.371,1291,3.882
2026-07-26T13:36:08.270000+00:00,11342,63,19.021,1291,5.457
2026-07-26T13:36:08.341000+00:00,11342,44,6.017,1291,1.537
2026-07-26T13:36:08.535000+00:00,11342,14,41.535,1291,7.089
2026-07-26T13:36:08.802000+00:00,11342,43,59.627,1291,0.651
2026-07-26T13:36:09.099000+00:00,11342,44,6.02,1291,1.548
2026-07-26T13:36:09.710000+00:00,11342,16,7.39,1291,1.373
2026-07-26T13:36:09.833000+00:00,11342,30,42.844,1291,1.309
2026-07-26T13:36:10.224000+00:00,11342,3,4.419,1291,3.617
2026-07-26T13:36:10.240000+00:00,11342,10,48.258,1291,2.322
2026-07-26T13:36:10.427000+00:00,11342,16,7.379,1291,1.359
2026-07-26T13:36:10.427000+00:00,11342,14,41.584,1291,7.075
2026-07-26T13:36:10.583000+00:00,11342,31,61.403,1291,1.776
2026-07-26T13:36:10.631000+00:00,11342,11,+1 LAP,1291,33.472
2026-07-26T13:36:10.710000+00:00,11342,5,34.681,1291,7.358
2026-07-26T13:36:10.974000+00:00,11342,41,43.986,1291,1.142
2026-07-26T13:36:11.411000+00:00,11342,6,27.371,1291,8.452
2026-07-26T13:36:11.474000+00:00,11342,12,13.78,1291,6.391
2026-07-26T13:36:11.693000+00:00,11342,55,65.288,1291,3.894
2026-07-26T13:36:11.724000+00:00,11342,30,42.882,1291,1.298
2026-07-26T13:36:11.818000+00:00,11342,44,5.999,1291,1.58
2026-07-26T13:36:12.146000+00:00,11342,1,0.881,1291,0.881
2026-07-26T13:36:12.709000+00:00,11342,63,19.109,1291,5.42
2026-07-26T13:36:12.849000+00:00,11342,27,45.864,1291,1.878
2026-07-26T13:36:12.880000+00:00,11342,41,44.045,1291,1.163
2026-07-26T13:36:13.161000+00:00,11342,16,7.362,1291,1.363
2026-07-26T13:36:13.843000+00:00,11342,11,+1 LAP,1291,48.343
2026-07-26T13:36:14.126000+00:00,11342,14,41.723,1291,7.184
2026-07-26T13:36:14.441000+00:00,11342,55,65.259,1291,3.856
2026-07-26T13:36:14.527000+00:00,11342,23,58.453,1291,10.193
2026-07-26T13:36:14.556000+00:00,11342,12,13.808,1291,6.4
2026-07-26T13:36:14.798000+00:00,11342,27,45.965,1291,1.92
2026-07-26T13:36:15.040000+00:00,11342,5,34.828,1291,7.51
2026-07-26T13:36:15.226000+00:00,11342,18,59.171,1291,0.718
2026-07-26T13:36:15.242000+00:00,11342,30,42.829,1291,1.106
2026-07-26T13:36:15.257000+00:00,11342,10,48.265,1291,2.401
2026-07-26T13:36:15.569000+00:00,11342,11,+1 LAP,1291,48.406
2026-07-26T13:36:15.679000+00:00,11342,3,4.398,1291,3.517
2026-07-26T13:36:16.038000+00:00,11342,43,59.962,1291,0.791
2026-07-26T13:36:16.257000+00:00,11342,12,13.894,1291,6.504
2026-07-26T13:36:16.413000+00:00,11342,11,+1 LAP,1291,48.486
2026-07-26T13:36:16.413000+00:00,11342,41,43.993,1291,1.164
2026-07-26T13:36:16.741000+00:00,11342,6,27.48,1291,8.459
2026-07-26T13:36:16.944000+00:00,11342,12,13.916,1291,6.537
2026-07-26T13:36:17.007000+00:00,11342,63,19.302,1291,5.522
2026-07-26T13:36:17.147000+00:00,11342,10,48.335,1291,2.37
2026-07-26T13:36:17.319000+00:00,11342,44,6.07,1291,1.672
2026-07-26T13:36:17.632000+00:00,11342,31,61.58,1291,1.618
2026-07-26T13:36:17.882000+00:00,11342,14,41.84,1291,7.159
2026-07-26T13:36:18.382000+00:00,11342,27,45.98,1291,1.987
2026-07-26T13:36:18.616000+00:00,11342,16,7.354,1291,1.284
2026-07-26T13:36:18.976000+00:00,11342,5,34.936,1291,7.565
2026-07-26T13:36:19.007000+00:00,11342,30,43.004,1291,1.164
2026-07-26T13:36:19.702000+00:00,11342,11,+1 LAP,1291,49.091
2026-07-26T13:36:19.801000+00:00,11342,12,13.973,1291,6.611
2026-07-26T13:36:20.100000+00:00,11342,63,19.328,1291,5.52
2026-07-26T13:36:20.163000+00:00,11342,41,44.144,1291,1.14
2026-07-26T13:36:20.538000+00:00,11342,23,58.552,1291,10.294
2026-07-26T13:36:20.678000+00:00,11342,10,48.282,1291,2.302
2026-07-26T13:36:20.788000+00:00,11342,87,71.62,1291,6.361
2026-07-26T13:36:20.975000+00:00,11342,1,0.968,1291,0.968
2026-07-26T13:36:21.132000+00:00,11342,6,27.531,1291,8.422
2026-07-26T13:36:21.241000+00:00,11342,18,59.274,1291,0.722
2026-07-26T13:36:21.475000+00:00,11342,55,65.435,1291,3.855
2026-07-26T13:36:21.694000+00:00,11342,63,19.394,1291,5.5
2026-07-26T13:36:22.038000+00:00,11342,43,60.094,1291,0.82
2026-07-26T13:36:22.070000+00:00,11342,27,46.052,1291,1.908
2026-07-26T13:36:22.225000+00:00,11342,14,42.016,1291,7.188
2026-07-26T13:36:22.460000+00:00,11342,63,19.415,1291,5.499
2026-07-26T13:36:23.444000+00:00,11342,30,43.249,1291,1.233
2026-07-26T13:36:23.632000+00:00,11342,31,61.681,1291,1.587
2026-07-26T13:36:24.428000+00:00,11342,5,35.162,1291,7.682
2026-07-26T13:36:24.491000+00:00,11342,10,48.438,1291,2.386
2026-07-26T13:36:24.553000+00:00,11342,3,4.542,1291,3.574
2026-07-26T13:36:24.585000+00:00,11342,41,44.374,1291,1.125
2026-07-26T13:36:24.866000+00:00,11342,1,0.992,1291,0.992
2026-07-26T13:36:25.225000+00:00,11342,63,19.435,1291,5.462
2026-07-26T13:36:25.272000+00:00,11342,6,27.58,1291,8.278
2026-07-26T13:36:25.350000+00:00,11342,12,14.084,1291,6.73
2026-07-26T13:36:25.600000+00:00,11342,23,58.676,1291,10.411
2026-07-26T13:36:25.632000+00:00,11342,11,+1 LAP,1291,49.272
2026-07-26T13:36:26.225000+00:00,11342,44,6.23,1291,1.688
2026-07-26T13:36:26.257000+00:00,11342,14,42.223,1291,7.287
2026-07-26T13:36:26.382000+00:00,11342,18,59.375,1291,0.699
2026-07-26T13:36:26.522000+00:00,11342,27,46.324,1291,1.95
2026-07-26T13:36:27.288000+00:00,11342,43,60.284,1291,0.909
2026-07-26T13:36:27.382000+00:00,11342,30,43.334,1291,1.111
2026-07-26T13:36:27.475000+00:00,11342,81,0.0,1291,0.0
2026-07-26T13:36:27.569000+00:00,11342,16,7.554,1291,1.324
2026-07-26T13:36:27.585000+00:00,11342,55,65.627,1291,3.946
2026-07-26T13:36:27.647000+00:00,11342,23,58.786,1291,10.451
2026-07-26T13:36:27.663000+00:00,11342,1,0.967,1291,0.967
2026-07-26T13:36:28.241000+00:00,11342,87,72.219,1291,6.784
2026-07-26T13:36:28.257000+00:00,11342,18,59.436,1291,0.65
2026-07-26T13:36:28.335000+00:00,11342,6,27.521,1291,8.193
2026-07-26T13:36:28.444000+00:00,11342,1,0.962,1291,0.962
2026-07-26T13:36:28.444000+00:00,11342,3,4.584,1291,3.592
2026-07-26T13:36:28.460000+00:00,11342,41,44.397,1291,1.063
2026-07-26T13:36:28.757000+00:00,11342,10,48.57,1291,2.246
2026-07-26T13:36:28.772000+00:00,11342,31,61.786,1291,1.502
2026-07-26T13:36:28.928000+00:00,11342,5,35.315,1291,7.784
2026-07-26T13:36:29.210000+00:00,11342,43,60.392,1291,0.956
2026-07-26T13:36:29.851000+00:00,11342,6,27.529,1291,8.135
2026-07-26T13:36:30.194000+00:00,11342,44,6.34,1291,1.756
2026-07-26T13:36:30.413000+00:00,11342,27,46.376,1291,1.979
2026-07-26T13:36:30.600000+00:00,11342,6,27.536,1291,8.121
2026-07-26T13:36:30.663000+00:00,11342,31,61.82,1291,1.428
2026-07-26T13:36:30.803000+00:00,11342,63,19.557,1291,5.473
2026-07-26T13:36:31.194000+00:00,11342,23,58.805,1291,10.523
2026-07-26T13:36:31.335000+00:00,11342,3,4.652,1291,3.685
2026-07-26T13:36:31.397000+00:00,11342,16,7.548,1291,1.208
2026-07-26T13:36:31.835000+00:00,11342,14,42.539,1291,7.377
2026-07-26T13:36:31.835000+00:00,11342,1,0.925,1291,0.925
2026-07-26T13:36:31.975000+00:00,11342,18,59.579,1291,0.774
2026-07-26T13:36:32.147000+00:00,11342,3,4.656,1291,3.694
2026-07-26T13:36:32.679000+00:00,11342,55,65.711,1291,3.925
2026-07-26T13:36:32.710000+00:00,11342,10,48.677,1291,2.301
2026-07-26T13:36:32.757000+00:00,11342,43,60.365,1291,0.786
2026-07-26T13:36:32.788000+00:00,11342,30,43.521,1291,0.982
2026-07-26T13:36:33.178000+00:00,11342,44,6.502,1291,1.85
2026-07-26T13:36:33.241000+00:00,11342,5,35.551,1291,7.971
2026-07-26T13:36:33.288000+00:00,11342,6,27.49,1291,8.055
2026-07-26T13:36:33.741000+00:00,11342,41,44.474,1291,0.953
2026-07-26T13:36:33.944000+00:00,11342,12,13.959,1291,6.405
2026-07-26T13:36:34.007000+00:00,11342,44,6.521,1291,1.865
2026-07-26T13:36:34.225000+00:00,11342,31,61.813,1291,1.448
2026-07-26T13:36:34.303000+00:00,11342,87,72.346,1291,6.719
2026-07-26T13:36:34.366000+00:00,11342,16,7.696,1291,1.194
2026-07-26T13:36:34.569000+00:00,11342,11,+1 LAP,1291,48.915
2026-07-26T13:36:34.569000+00:00,11342,1,0.908,1291,0.908
2026-07-26T13:36:34.663000+00:00,11342,55,65.812,1291,3.992
2026-07-26T13:36:35.069000+00:00,11342,23,59.066,1291,10.628
2026-07-26T13:36:35.132000+00:00,11342,16,7.713,1291,1.192
2026-07-26T13:36:35.553000+00:00,11342,3,,1291,3.731
2026-07-26T13:36:35.772000+00:00,11342,18,59.726,1291,0.66
2026-07-26T13:36:35.944000+00:00,11342,27,46.659,1291,2.185
2026-07-26T13:36:36.413000+00:00,11342,14,42.755,1291,7.44
2026-07-26T13:36:36.475000+00:00,11342,5,35.656,1291,8.135
2026-07-26T13:36:36.663000+00:00,11342,43,60.623,1291,0.897
2026-07-26T13:36:37.319000+00:00,11342,30,43.728,1291,0.973
2026-07-26T13:36:37.413000+00:00,11342,44,6.541,1291,1.885
2026-07-26T13:36:37.835000+00:00,11342,12,13.952,1291,6.404
2026-07-26T13:36:38.053000+00:00,11342,31,61.993,1291,1.37
2026-07-26T13:36:38.085000+00:00,11342,5,35.754,1291,8.225
2026-07-26T13:36:38.185000+00:00,11342,10,48.921,1291,2.262
2026-07-26T13:36:38.216000+00:00,11342,55,65.843,1291,4.03
2026-07-26T13:36:38.295000+00:00,11342,41,44.686,1291,0.958
2026-07-26T13:36:38.357000+00:00,11342,3,4.675,1291,3.767
2026-07-26T13:36:38.701000+00:00,11342,16,7.725,1291,1.184
2026-07-26T13:36:38.732000+00:00,11342,6,27.471,1291,7.914
2026-07-26T13:36:38.841000+00:00,11342,5,35.789,1291,8.253
2026-07-26T13:36:39.326000+00:00,11342,87,72.378,1291,6.667
2026-07-26T13:36:39.607000+00:00,11342,23,59.392,1291,10.822
2026-07-26T13:36:39.763000+00:00,11342,63,19.759,1291,5.8
2026-07-26T13:36:40.138000+00:00,11342,18,59.931,1291,0.539
2026-07-26T13:36:40.201000+00:00,11342,44,6.531,1291,1.856
2026-07-26T13:36:40.545000+00:00,11342,27,46.923,1291,2.237
2026-07-26T13:36:40.638000+00:00,11342,12,13.965,1291,6.269
2026-07-26T13:36:40.685000+00:00,11342,14,43.002,1291,7.451
2026-07-26T13:36:41.013000+00:00,11342,43,60.81,1291,0.879
2026-07-26T13:36:41.279000+00:00,11342,87,72.471,1291,6.659
2026-07-26T13:36:41.373000+00:00,11342,16,7.711,1291,1.18
2026-07-26T13:36:41.404000+00:00,11342,12,13.964,1291,6.251
2026-07-26T13:36:41.498000+00:00,11342,1,1.018,1291,1.018
2026-07-26T13:36:41.576000+00:00,11342,30,43.887,1291,0.885
2026-07-26T13:36:41.654000+00:00,11342,5,35.842,1291,8.352
2026-07-26T13:36:42.076000+00:00,11342,55,66.053,1291,4.06
2026-07-26T13:36:42.326000+00:00,11342,11,+1 LAP,1291,34.057
2026-07-26T13:36:42.451000+00:00,11342,31,62.255,1291,1.445
2026-07-26T13:36:42.560000+00:00,11342,41,44.879,1291,0.992
2026-07-26T13:36:42.701000+00:00,11342,10,49.109,1291,2.186
2026-07-26T13:36:43.576000+00:00,11342,23,59.552,1291,10.875
2026-07-26T13:36:43.638000+00:00,11342,63,19.787,1291,5.835
2026-07-26T13:36:43.904000+00:00,11342,14,43.111,1291,7.455
2026-07-26T13:36:44.154000+00:00,11342,18,60.128,1291,0.576
2026-07-26T13:36:44.779000+00:00,11342,30,43.97,1291,0.859
2026-07-26T13:36:44.810000+00:00,11342,27,47.13,1291,2.251
2026-07-26T13:36:44.841000+00:00,11342,12,13.949,1291,6.224
2026-07-26T13:36:44.873000+00:00,11342,87,72.49,1291,6.647
2026-07-26T13:36:45.013000+00:00,11342,43,60.962,1291,0.834
2026-07-26T13:36:45.279000+00:00,11342,3,4.763,1291,3.745
2026-07-26T13:36:45.513000+00:00,11342,14,43.193,1291,7.439
2026-07-26T13:36:45.701000+00:00,11342,41,44.904,1291,0.934
2026-07-26T13:36:46.310000+00:00,11342,14,43.22,1291,7.431
2026-07-26T13:36:46.373000+00:00,11342,30,44.052,1291,
2026-07-26T13:36:46.451000+00:00,11342,31,62.374,1291,1.412
2026-07-26T13:36:46.482000+00:00,11342,55,66.264,1291,4.009
2026-07-26T13:36:46.513000+00:00,11342,63,19.856,1291,5.891
2026-07-26T13:36:46.982000+00:00,11342,10,49.285,1291,2.155
2026-07-26T13:36:47.138000+00:00,11342,30,44.066,1291,0.846
2026-07-26T13:36:47.185000+00:00,11342,44,6.659,1291,1.896
2026-07-26T13:36:47.248000+00:00,11342,1,0.844,1291,0.844
2026-07-26T13:36:47.310000+00:00,11342,41,44.991,1291,0.939
2026-07-26T13:36:47.310000+00:00,11342,63,19.861,1291,5.897
2026-07-26T13:36:47.326000+00:00,11342,5,36.063,1291,8.592
2026-07-26T13:36:47.545000+00:00,11342,12,13.902,1291,6.191
2026-07-26T13:36:47.591000+00:00,11342,6,27.602,1291,7.843
2026-07-26T13:36:48.013000+00:00,11342,27,47.204,1291,2.3
2026-07-26T13:36:48.060000+00:00,11342,41,45.004,1291,0.938
2026-07-26T13:36:48.201000+00:00,11342,16,7.738,1291,1.079
2026-07-26T13:36:48.451000+00:00,11342,11,+1 LAP,1291,27.66
2026-07-26T13:36:48.685000+00:00,11342,87,72.69200000000001,1291,6.639
2026-07-26T13:36:49.091000+00:00,11342,23,59.858,1291,10.937
2026-07-26T13:36:49.123000+00:00,11342,14,43.313,1291,7.471
2026-07-26T13:36:49.623000+00:00,11342,27,47.31,1291,2.319
2026-07-26T13:36:49.763000+00:00,11342,18,60.488,1291,0.63
2026-07-26T13:36:49.873000+00:00,11342,30,44.08,1291,0.767
2026-07-26T13:36:50.201000+00:00,11342,10,49.39,1291,2.186
2026-07-26T13:36:50.420000+00:00,11342,27,47.346,1291,2.342
2026-07-26T13:36:50.420000+00:00,11342,55,66.358,1291,3.984
2026-07-26T13:36:50.482000+00:00,11342,43,61.204,1291,0.716
2026-07-26T13:36:50.732000+00:00,11342,63,19.857,1291,5.908
2026-07-26T13:36:50.826000+00:00,11342,41,45.009,1291,0.929
2026-07-26T13:36:51.060000+00:00,11342,3,4.653,1291,3.809
2026-07-26T13:36:51.545000+00:00,11342,6,27.708,1291,7.921
2026-07-26T13:36:51.779000+00:00,11342,10,49.468,1291,2.158
2026-07-26T13:36:51.920000+00:00,11342,31,62.642,1291,1.438
2026-07-26T13:36:52.357000+00:00,11342,1,0.954,1291,0.954
2026-07-26T13:36:52.545000+00:00,11342,10,49.496,1291,2.15
2026-07-26T13:36:53.045000+00:00,11342,87,72.831,1291,6.567
2026-07-26T13:36:53.045000+00:00,11342,44,6.624,1291,1.971
2026-07-26T13:36:53.216000+00:00,11342,27,47.417,1291,2.408
2026-07-26T13:36:53.498000+00:00,11342,63,19.831,1291,5.929
2026-07-26T13:36:53.779000+00:00,11342,23,60.174,1291,11.065
2026-07-26T13:36:54.123000+00:00,11342,16,7.716,1291,1.092
2026-07-26T13:36:54.138000+00:00,11342,1,0.921,1291,0.921
2026-07-26T13:36:54.263000+00:00,11342,12,13.81,1291,6.072
2026-07-26T13:36:54.404000+00:00,11342,18,60.796,1291,0.622
2026-07-26T13:36:54.498000+00:00,11342,6,27.82,1291,7.964
2026-07-26T13:36:54.795000+00:00,11342,14,43.53,1291,7.467
2026-07-26T13:36:55.123000+00:00,11342,43,61.525,1291,0.729
2026-07-26T13:36:55.295000+00:00,11342,6,27.833,1291,7.972
2026-07-26T13:36:55.341000+00:00,11342,11,+1 LAP,1291,27.06
2026-07-26T13:36:55.389000+00:00,11342,10,49.584,1291,2.167
2026-07-26T13:36:55.498000+00:00,11342,30,44.23,1291,0.7
2026-07-26T13:36:55.779000+00:00,11342,55,66.504,1291,3.862
2026-07-26T13:36:56.216000+00:00,11342,3,4.725,1291,3.771
2026-07-26T13:36:56.373000+00:00,11342,5,36.35,1291,8.748
2026-07-26T13:36:56.466000+00:00,11342,41,45.216,1291,0.986
2026-07-26T13:36:56.560000+00:00,11342,31,62.95,1291,1.425
2026-07-26T13:36:56.873000+00:00,11342,87,72.818,1291,6.46
2026-07-26T13:36:57.701000+00:00,11342,1,0.866,1291,0.866
2026-07-26T13:36:58.013000+00:00,11342,3,4.76,1291,3.839
2026-07-26T13:36:58.031000+00:00,11342,44,6.597,1291,1.872
2026-07-26T13:36:58.216000+00:00,11342,23,60.534,1291,11.249
2026-07-26T13:36:58.716000+00:00,11342,6,27.856,1291,7.999
2026-07-26T13:36:58.779000+00:00,11342,18,61.087,1291,0.553
2026-07-26T13:36:58.841000+00:00,11342,27,47.57,1291,2.354
2026-07-26T13:36:59.123000+00:00,11342,16,7.72,1291,1.123
2026-07-26T13:36:59.420000+00:00,11342,43,61.733,1291,0.646
2026-07-26T13:36:59.873000+00:00,11342,44,6.618,1291,1.858
2026-07-26T13:37:00.091000+00:00,11342,12,13.667,1291,5.951
2026-07-26T13:37:00.404000+00:00,11342,55,66.748,1291,3.798
2026-07-26T13:37:00.451000+00:00,11342,5,36.587,1291,8.879
2026-07-26T13:37:00.530000+00:00,11342,63,20.026,1291,6.216
2026-07-26T13:37:00.763000+00:00,11342,31,63.096000000000004,1291,1.363
2026-07-26T13:37:00.935000+00:00,11342,16,7.723,1291,1.105
2026-07-26T13:37:01.030000+00:00,11342,10,49.767,1291,2.197
2026-07-26T13:37:01.237000+00:00,11342,11,+1 LAP,1291,26.908
2026-07-26T13:37:01.291000+00:00,11342,1,0.94,1291,0.94
2026-07-26T13:37:01.460000+00:00,11342,23,60.696,1291,11.306
2026-07-26T13:37:01.560000+00:00,11342,3,4.759,1291,3.893
2026-07-26T13:37:01.560000+00:00,11342,6,27.9,1291,8.069
2026-07-26T13:37:02.113000+00:00,11342,18,61.296,1291,0.6
2026-07-26T13:37:02.304000+00:00,11342,87,73.05,1291,6.546
2026-07-26T13:37:02.614000+00:00,11342,43,61.86,1291,0.564
2026-07-26T13:37:03.102000+00:00,11342,23,60.804,1291,11.336
2026-07-26T13:37:03.337000+00:00,11342,5,36.666,1291,8.846
2026-07-26T13:37:03.477000+00:00,11342,44,6.642,1291,1.883
2026-07-26T13:37:03.680000+00:00,11342,18,61.38,1291,0.576
2026-07-26T13:37:03.852000+00:00,11342,14,43.866,1291,7.516
2026-07-26T13:37:03.899000+00:00,11342,23,60.857,1291,11.361
2026-07-26T13:37:03.977000+00:00,11342,31,63.222,1291,1.362
2026-07-26T13:37:04.149000+00:00,11342,5,36.681,1291,8.848
2026-07-26T13:37:04.352000+00:00,11342,43,61.99,1291,0.61
2026-07-26T13:37:04.461000+00:00,11342,30,44.431,1291,0.565
2026-07-26T13:37:04.508000+00:00,11342,18,61.419,1291,0.562
2026-07-26T13:37:04.587000+00:00,11342,16,7.698,1291,1.056
2026-07-26T13:37:04.649000+00:00,11342,55,66.96,1291,3.864
2026-07-26T13:37:04.946000+00:00,11342,12,13.518,1291,5.798
2026-07-26T13:37:05.102000+00:00,11342,43,62.025999999999996,1291,0.607
2026-07-26T13:37:05.211000+00:00,11342,3,4.849,1291,3.909
2026-07-26T13:37:05.430000+00:00,11342,41,45.419,1291,0.988
2026-07-26T13:37:05.571000+00:00,11342,1,1.063,1291,1.063
2026-07-26T13:37:05.618000+00:00,11342,31,63.297,1291,1.307
2026-07-26T13:37:06.243000+00:00,11342,11,+1 LAP,1291,26.878
2026-07-26T13:37:06.368000+00:00,11342,31,63.307,1291,1.281
2026-07-26T13:37:06.477000+00:00,11342,63,20.065,1291,6.398
2026-07-26T13:37:06.774000+00:00,11342,12,13.546,1291,5.823
2026-07-26T13:37:06.805000+00:00,11342,23,60.987,1291,11.403
2026-07-26T13:37:06.868000+00:00,11342,87,73.221,1291,6.473
2026-07-26T13:37:07.118000+00:00,11342,44,6.724,1291,1.875
2026-07-26T13:37:07.337000+00:00,11342,18,61.538,1291,0.551
2026-07-26T13:37:07.586000+00:00,11342,5,36.714,1291,8.858
2026-07-26T13:37:07.930000+00:00,11342,43,62.113,1291,0.575
2026-07-26T13:37:07.930000+00:00,11342,14,44.059,1291,7.472
2026-07-26T13:37:07.946000+00:00,11342,55,67.17699999999999,1291,3.955
2026-07-26T13:37:07.993000+00:00,11342,27,47.985,1291,2.566
2026-07-26T13:37:08.102000+00:00,11342,16,7.702,1291,0.978
2026-07-26T13:37:08.165000+00:00,11342,11,+1 LAP,1291,26.874
2026-07-26T13:37:08.399000+00:00,11342,30,44.543,1291,0.484
2026-07-26T13:37:08.446000+00:00,11342,6,27.924,1291,7.898
2026-07-26T13:37:09.086000+00:00,11342,31,63.304,1291,1.191
2026-07-26T13:37:09.305000+00:00,11342,1,0.997,1291,0.997
2026-07-26T13:37:09.430000+00:00,11342,3,4.936,1291,3.873
2026-07-26T13:37:09.477000+00:00,11342,41,45.622,1291,1.079
2026-07-26T13:37:09.649000+00:00,11342,55,67.334,1291,4.037
2026-07-26T13:37:10.008000+00:00,11342,10,50.022,1291,2.037
2026-07-26T13:37:10.399000+00:00,11342,12,13.55,1291,5.852
2026-07-26T13:37:10.415000+00:00,11342,5,36.748,1291,8.848
2026-07-26T13:37:10.477000+00:00,11342,55,67.383,1291,4.076
2026-07-26T13:37:10.836000+00:00,11342,14,44.164,1291,7.498
2026-07-26T13:37:11.008000+00:00,11342,87,73.324,1291,6.364
2026-07-26T13:37:11.321000+00:00,11342,44,6.818,1291,1.882
2026-07-26T13:37:11.352000+00:00,11342,30,44.666,1291,0.502
2026-07-26T13:37:11.524000+00:00,11342,63,20.111,1291,6.593
2026-07-26T13:37:11.649000+00:00,11342,14,44.188,1291,7.507
2026-07-26T13:37:11.805000+00:00,11342,11,+1 LAP,1291,26.906
2026-07-26T13:37:12.040000+00:00,11342,27,48.178,1291,2.556
2026-07-26T13:37:12.196000+00:00,11342,30,44.673,1291,0.485
2026-07-26T13:37:12.352000+00:00,11342,16,7.826,1291,1.008
2026-07-26T13:37:12.368000+00:00,11342,41,45.679,1291,1.013
2026-07-26T13:37:12.493000+00:00,11342,23,61.239,1291,11.472
2026-07-26T13:37:13.118000+00:00,11342,41,45.681,1291,1.008
2026-07-26T13:37:13.133000+00:00,11342,18,61.864,1291,0.625
2026-07-26T13:37:13.258000+00:00,11342,55,67.444,1291,4.14
2026-07-26T13:37:13.321000+00:00,11342,3,4.994,1291,3.997
2026-07-26T13:37:13.430000+00:00,11342,63,20.179,1291,6.633
2026-07-26T13:37:13.743000+00:00,11342,43,62.472,1291,0.608
2026-07-26T13:37:14.024000+00:00,11342,12,13.658,1291,5.956
2026-07-26T13:37:14.040000+00:00,11342,10,50.178,1291,2.0
2026-07-26T13:37:14.118000+00:00,11342,87,73.349,1291,6.172
2026-07-26T13:37:14.336000+00:00,11342,6,27.934,1291,7.869
2026-07-26T13:37:14.462000+00:00,11342,1,0.851,1291,0.851
2026-07-26T13:37:14.769000+00:00,11342,31,63.511,1291,1.039
2026-07-26T13:37:14.866000+00:00,11342,27,48.183,1291,2.504
2026-07-26T13:37:15.178000+00:00,11342,14,44.269,1291,7.555
2026-07-26T13:37:15.212000+00:00,11342,44,6.867,1291,1.873
2026-07-26T13:37:15.614000+00:00,11342,30,44.623,1291,0.354
2026-07-26T13:37:15.813000+00:00,11342,27,48.189,1291,2.508
2026-07-26T13:37:15.855000+00:00,11342,11,+1 LAP,1291,26.902
2026-07-26T13:37:15.909000+00:00,11342,87,73.401,1291,6.067
2026-07-26T13:37:16.251000+00:00,11342,16,7.883,1291,1.016
2026-07-26T13:37:16.488000+00:00,11342,87,73.41499999999999,1291,6.032
2026-07-26T13:37:16.518000+00:00,11342,41,45.63,1291,1.007
2026-07-26T13:37:17.003000+00:00,11342,63,20.19,1291,6.64
2026-07-26T13:37:17.026000+00:00,11342,10,50.346,1291,2.163
