date,session_key,gap_to_leader,meeting_key,interval,driver_number
2026-09-13T13:19:37.995000+00:00,11369,28.28,1294,1.045,41
2026-09-13T13:19:38.151000+00:00,11369,41.554,1294,7.442,23
2026-09-13T13:19:38.261000+00:00,11369,47.486,1294,2.873,55
2026-09-13T13:19:38.589000+00:00,11369,32.202,1294,1.401,27
2026-09-13T13:19:38.720000+00:00,11369,44.187,1294,2.674,11
2026-09-13T13:19:38.738000+00:00,11369,29.044,1294,0.764,81
2026-09-13T13:19:38.841000+00:00,11369,14.622,1294,1.957,63
2026-09-13T13:19:38.858000+00:00,11369,48.085,1294,0.599,14
2026-09-13T13:19:39.342000+00:00,11369,44.812,1294,0.625,22
2026-09-13T13:19:39.954000+00:00,11369,33.57,1294,1.368,10
2026-09-13T13:19:39.985000+00:00,11369,49.173,1294,1.088,87
2026-09-13T13:19:40.048000+00:00,11369,10.679,1294,5.916,3
2026-09-13T13:19:40.548000+00:00,11369,30.895,1294,1.851,31
2026-09-13T13:19:40.641000+00:00,11369,41.682,1294,7.465,23
2026-09-13T13:19:40.766000+00:00,11369,34.369,1294,0.799,5
2026-09-13T13:19:40.829000+00:00,11369,44.243,1294,2.689,11
2026-09-13T13:19:41.454000+00:00,11369,44.865,1294,0.622,22
2026-09-13T13:19:41.860000+00:00,11369,51.093,1294,1.92,18
2026-09-13T13:19:41.938000+00:00,11369,32.256,1294,1.361,27
2026-09-13T13:19:42.157000+00:00,11369,12.783,1294,2.104,16
2026-09-13T13:19:42.235000+00:00,11369,47.698,1294,2.886,55
2026-09-13T13:19:42.751000+00:00,11369,41.794,1294,7.504,23
2026-09-13T13:19:42.876000+00:00,11369,48.353,1294,0.655,14
2026-09-13T13:19:43.282000+00:00,11369,26.864,1294,12.014,43
2026-09-13T13:19:43.344000+00:00,11369,44.413,1294,2.731,11
2026-09-13T13:19:43.438000+00:00,11369,33.716,1294,1.46,10
2026-09-13T13:19:43.485000+00:00,11369,10.662,1294,5.754,3
2026-09-13T13:19:43.626000+00:00,11369,27.225,1294,0.361,30
2026-09-13T13:19:43.844000+00:00,11369,41.85,1294,7.484,23
2026-09-13T13:19:43.938000+00:00,11369,49.435,1294,1.082,87
2026-09-13T13:19:43.954000+00:00,11369,53.2,1294,2.107,77
2026-09-13T13:19:43.969000+00:00,11369,45.032,1294,0.619,22
2026-09-13T13:19:44.094000+00:00,11369,14.67,1294,1.887,63
2026-09-13T13:19:44.141000+00:00,11369,34.497,1294,0.781,5
2026-09-13T13:19:44.188000+00:00,11369,26.868,1294,12.023,43
2026-09-13T13:19:44.360000+00:00,11369,47.752,1294,2.887,55
2026-09-13T13:19:44.376000+00:00,11369,4.921,1294,4.921,12
2026-09-13T13:19:44.844000+00:00,11369,27.216,1294,0.348,30
2026-09-13T13:19:44.844000+00:00,11369,41.886,1294,7.478,23
2026-09-13T13:19:44.844000+00:00,11369,28.412,1294,1.187,41
2026-09-13T13:19:45.063000+00:00,11369,48.489,1294,0.737,14
2026-09-13T13:19:45.485000+00:00,11369,44.497,1294,2.703,11
2026-09-13T13:19:45.673000+00:00,11369,29.26,1294,0.848,81
2026-09-13T13:19:45.735000+00:00,11369,12.898,1294,2.236,16
2026-09-13T13:19:45.735000+00:00,11369,28.421,1294,1.205,41
2026-09-13T13:19:45.813000+00:00,11369,51.29,1294,1.855,18
2026-09-13T13:19:46.048000+00:00,11369,49.462,1294,0.973,87
2026-09-13T13:19:46.126000+00:00,11369,45.118,1294,0.621,22
2026-09-13T13:19:46.563000+00:00,11369,29.265,1294,0.844,81
2026-09-13T13:19:46.579000+00:00,11369,44.546,1294,2.696,11
2026-09-13T13:19:46.907000+00:00,11369,47.952,1294,2.92,55
2026-09-13T13:19:47.173000+00:00,11369,45.156,1294,0.61,22
2026-09-13T13:19:47.516000+00:00,11369,31.121,1294,1.861,31
2026-09-13T13:19:47.548000+00:00,11369,44.576,1294,2.69,11
2026-09-13T13:19:47.673000+00:00,11369,48.739,1294,0.787,14
2026-09-13T13:19:47.766000+00:00,11369,4.918,1294,4.918,12
2026-09-13T13:19:47.766000+00:00,11369,14.89,1294,1.992,63
2026-09-13T13:19:47.876000+00:00,11369,26.854,1294,12.066,43
2026-09-13T13:19:47.954000+00:00,11369,53.435,1294,2.145,77
2026-09-13T13:19:47.969000+00:00,11369,51.377,1294,1.915,18
2026-09-13T13:19:48.110000+00:00,11369,27.097,1294,0.243,30
2026-09-13T13:19:48.157000+00:00,11369,45.173,1294,0.597,22
2026-09-13T13:19:48.344000+00:00,11369,41.946,1294,7.577,23
2026-09-13T13:19:48.438000+00:00,11369,31.129,1294,1.864,31
2026-09-13T13:19:48.532000+00:00,11369,49.587,1294,0.848,87
2026-09-13T13:19:48.766000+00:00,11369,32.367,1294,1.246,27
2026-09-13T13:19:49.001000+00:00,11369,48.023,1294,2.905,55
2026-09-13T13:19:49.376000+00:00,11369,28.381,1294,1.284,41
2026-09-13T13:19:49.673000+00:00,11369,32.372,1294,1.243,27
2026-09-13T13:19:49.813000+00:00,11369,48.804,1294,0.781,14
2026-09-13T13:19:50.063000+00:00,11369,48.045,1294,2.889,55
2026-09-13T13:19:50.079000+00:00,11369,53.501,1294,2.124,77
2026-09-13T13:19:50.204000+00:00,11369,33.803,1294,1.436,10
2026-09-13T13:19:50.204000+00:00,11369,29.195,1294,0.814,81
2026-09-13T13:19:50.267000+00:00,11369,10.793,1294,5.872,3
2026-09-13T13:19:50.409000+00:00,11369,51.522,1294,1.935,18
2026-09-13T13:19:50.657000+00:00,11369,49.693,1294,0.889,87
2026-09-13T13:19:50.844000+00:00,11369,48.823,1294,0.778,14
2026-09-13T13:19:50.938000+00:00,11369,26.735,1294,12.113,43
2026-09-13T13:19:50.954000+00:00,11369,44.548,1294,2.602,11
2026-09-13T13:19:51.032000+00:00,11369,26.778,1294,0.043,30
2026-09-13T13:19:51.048000+00:00,11369,48.07,1294,2.897,55
2026-09-13T13:19:51.048000+00:00,11369,34.644,1294,0.841,5
2026-09-13T13:19:51.126000+00:00,11369,,1294,1.431,10
2026-09-13T13:19:51.485000+00:00,11369,45.085,1294,0.537,22
2026-09-13T13:19:51.766000+00:00,11369,42.066,1294,7.569,23
2026-09-13T13:19:51.766000+00:00,11369,49.735,1294,0.912,87
2026-09-13T13:19:51.834000+00:00,11369,48.846,1294,0.776,14
2026-09-13T13:19:51.991000+00:00,11369,34.654,1294,0.851,5
2026-09-13T13:19:52.128000+00:00,11369,31.115,1294,1.92,31
2026-09-13T13:19:52.359000+00:00,11369,12.919,1294,2.126,16
2026-09-13T13:19:52.483000+00:00,11369,28.245,1294,1.467,41
2026-09-13T13:19:52.612000+00:00,11369,51.605,1294,1.912,18
2026-09-13T13:19:52.624000+00:00,11369,4.973,1294,4.973,12
2026-09-13T13:19:52.716000+00:00,11369,53.802,1294,2.28,77
2026-09-13T13:19:52.801000+00:00,11369,49.755,1294,0.909,87
2026-09-13T13:19:53.216000+00:00,11369,29.007,1294,0.762,81
2026-09-13T13:19:53.341000+00:00,11369,32.335,1294,1.22,27
2026-09-13T13:19:53.607000+00:00,11369,10.778,1294,5.86,3
2026-09-13T13:19:53.732000+00:00,11369,51.689,1294,1.954,18
2026-09-13T13:19:54.310000+00:00,11369,44.664,1294,2.598,11
2026-09-13T13:19:54.404000+00:00,11369,14.988,1294,2.069,63
2026-09-13T13:19:54.544000+00:00,11369,48.154,1294,3.069,55
2026-09-13T13:19:54.763000+00:00,11369,51.78,1294,2.025,18
2026-09-13T13:19:54.763000+00:00,11369,33.767,1294,1.432,10
2026-09-13T13:19:55.060000+00:00,11369,45.259,1294,0.595,22
2026-09-13T13:19:55.060000+00:00,11369,53.927,1294,2.322,77
2026-09-13T13:19:55.216000+00:00,11369,30.999,1294,1.992,31
2026-09-13T13:19:55.294000+00:00,11369,48.878,1294,0.724,14
2026-09-13T13:19:55.607000+00:00,11369,34.599,1294,0.832,5
2026-09-13T13:19:55.749000+00:00,11369,12.905,1294,2.127,16
2026-09-13T13:19:56.013000+00:00,11369,53.985,1294,2.296,77
2026-09-13T13:19:56.060000+00:00,11369,49.671,1294,0.793,87
2026-09-13T13:19:56.435000+00:00,11369,32.219,1294,,27
2026-09-13T13:19:56.810000+00:00,11369,27.439,1294,12.769,30
2026-09-13T13:19:56.982000+00:00,11369,54.015,1294,2.235,77
2026-09-13T13:19:57.091000+00:00,11369,27.697,1294,0.258,43
2026-09-13T13:19:57.825000+00:00,11369,14.993,1294,2.088,63
2026-09-13T13:19:57.904000+00:00,11369,33.687,1294,1.468,10
2026-09-13T13:19:58.029000+00:00,11369,48.37,1294,3.111,55
2026-09-13T13:19:58.138000+00:00,11369,28.763,1294,1.066,41
2026-09-13T13:19:58.435000+00:00,11369,52.027,1294,2.356,18
2026-09-13T13:19:58.575000+00:00,11369,10.887,1294,5.914,3
2026-09-13T13:19:58.654000+00:00,11369,34.421,1294,0.734,5
2026-09-13T13:19:58.836000+00:00,11369,49.176,1294,0.806,14
2026-09-13T13:19:58.843000+00:00,11369,29.466,1294,0.703,81
2026-09-13T13:19:58.970000+00:00,11369,42.29,1294,7.646,23
2026-09-13T13:19:59.486000+00:00,11369,49.833,1294,0.657,87
2026-09-13T13:19:59.607000+00:00,11369,42.306,1294,7.652,23
2026-09-13T13:20:00.356000+00:00,11369,53.963,1294,1.936,77
2026-09-13T13:20:00.684000+00:00,11369,31.269,1294,1.803,31
2026-09-13T13:20:00.699000+00:00,11369,13.017,1294,2.13,16
2026-09-13T13:20:00.887000+00:00,11369,28.044,1294,13.154,30
2026-09-13T13:20:01.012000+00:00,11369,5.293,1294,5.293,12
2026-09-13T13:20:01.168000+00:00,11369,28.304,1294,0.26,43
2026-09-13T13:20:01.402000+00:00,11369,45.008,1294,2.718,11
2026-09-13T13:20:01.793000+00:00,11369,32.425,1294,1.156,27
2026-09-13T13:20:01.918000+00:00,11369,52.231,1294,2.398,18
2026-09-13T13:20:01.981000+00:00,11369,29.081,1294,0.777,41
2026-09-13T13:20:02.106000+00:00,11369,45.695,1294,0.687,22
2026-09-13T13:20:02.324000+00:00,11369,45.022,1294,2.716,11
2026-09-13T13:20:02.590000+00:00,11369,29.741,1294,0.66,81
2026-09-13T13:20:02.746000+00:00,11369,15.085,1294,2.068,63
2026-09-13T13:20:03.060000+00:00,11369,45.7,1294,0.678,22
2026-09-13T13:20:03.418000+00:00,11369,34.055,1294,1.63,10
2026-09-13T13:20:03.465000+00:00,11369,42.464,1294,7.865,23
2026-09-13T13:20:03.824000+00:00,11369,54.183,1294,1.952,77
2026-09-13T13:20:03.903000+00:00,11369,5.311,1294,5.311,12
2026-09-13T13:20:04.074000+00:00,11369,34.692,1294,0.637,5
2026-09-13T13:20:04.293000+00:00,11369,31.422,1294,1.681,31
2026-09-13T13:20:05.028000+00:00,11369,48.618,1294,2.923,55
2026-09-13T13:20:05.449000+00:00,11369,32.592,1294,1.17,27
2026-09-13T13:20:05.715000+00:00,11369,49.318,1294,0.7,14
2026-09-13T13:20:05.950000+00:00,11369,48.626,1294,2.926,55
2026-09-13T13:20:06.043000+00:00,11369,45.04,1294,2.576,11
2026-09-13T13:20:06.481000+00:00,11369,50.086,1294,0.768,87
2026-09-13T13:20:06.668000+00:00,11369,45.646,1294,0.606,22
2026-09-13T13:20:06.668000+00:00,11369,49.33,1294,0.704,14
2026-09-13T13:20:06.793000+00:00,11369,11.03,1294,5.737,3
2026-09-13T13:20:06.842000+00:00,11369,42.619,1294,8.198,23
2026-09-13T13:20:07.008000+00:00,11369,5.35,1294,5.35,12
2026-09-13T13:20:07.296000+00:00,11369,34.429,1294,1.837,10
2026-09-13T13:20:07.403000+00:00,11369,50.091,1294,0.761,87
2026-09-13T13:20:07.741000+00:00,11369,34.891,1294,0.462,5
2026-09-13T13:20:07.856000+00:00,11369,28.428,1294,13.44,30
2026-09-13T13:20:08.537000+00:00,11369,29.112,1294,0.684,43
2026-09-13T13:20:08.824000+00:00,11369,52.441,1294,2.355,18
2026-09-13T13:20:08.843000+00:00,11369,13.122,1294,2.092,16
2026-09-13T13:20:09.001000+00:00,11369,29.56,1294,0.448,41
2026-09-13T13:20:09.176000+00:00,11369,44.975,1294,2.356,11
2026-09-13T13:20:09.463000+00:00,11369,30.023,1294,0.463,81
2026-09-13T13:20:09.557000+00:00,11369,10.953,1294,5.642,3
2026-09-13T13:20:09.641000+00:00,11369,48.612,1294,2.966,55
2026-09-13T13:20:09.808000+00:00,11369,52.46,1294,2.369,18
2026-09-13T13:20:09.808000+00:00,11369,45.605,1294,0.63,22
2026-09-13T13:20:10.282000+00:00,11369,5.36,1294,5.36,12
2026-09-13T13:20:10.320000+00:00,11369,49.294,1294,0.682,14
2026-09-13T13:20:10.864000+00:00,11369,54.466,1294,2.025,77
2026-09-13T13:20:11.034000+00:00,11369,50.016,1294,0.722,87
2026-09-13T13:20:11.057000+00:00,11369,15.334,1294,2.212,63
2026-09-13T13:20:11.066000+00:00,11369,31.632,1294,1.609,31
2026-09-13T13:20:11.241000+00:00,11369,28.375,1294,13.382,30
2026-09-13T13:20:11.716000+00:00,11369,13.146,1294,2.193,16
2026-09-13T13:20:11.828000+00:00,11369,54.476,1294,2.016,77
2026-09-13T13:20:12.141000+00:00,11369,29.322,1294,0.947,43
2026-09-13T13:20:12.185000+00:00,11369,32.75,1294,1.118,27
2026-09-13T13:20:12.363000+00:00,11369,42.985,1294,8.293,23
2026-09-13T13:20:12.535000+00:00,11369,29.72,1294,0.398,41
2026-09-13T13:20:12.613000+00:00,11369,10.967,1294,5.617,3
2026-09-13T13:20:12.785000+00:00,11369,48.543,1294,2.938,55
2026-09-13T13:20:12.942000+00:00,11369,30.118,1294,0.398,81
2026-09-13T13:20:13.332000+00:00,11369,49.131,1294,0.588,14
2026-09-13T13:20:13.520000+00:00,11369,52.514,1294,2.498,18
2026-09-13T13:20:13.879000+00:00,11369,15.29,1294,2.144,63
2026-09-13T13:20:13.958000+00:00,11369,49.769,1294,0.638,87
2026-09-13T13:20:14.067000+00:00,11369,34.648,1294,1.898,10
2026-09-13T13:20:14.160000+00:00,11369,5.502,1294,5.502,12
2026-09-13T13:20:14.473000+00:00,11369,31.659,1294,1.541,31
2026-09-13T13:20:14.723000+00:00,11369,35.277,1294,0.629,5
2026-09-13T13:20:14.754000+00:00,11369,45.394,1294,2.409,11
2026-09-13T13:20:14.801000+00:00,11369,13.157,1294,2.19,16
2026-09-13T13:20:15.516000+00:00,11369,54.469,1294,1.955,77
2026-09-13T13:20:15.611000+00:00,11369,46.174,1294,0.78,22
2026-09-13T13:20:15.611000+00:00,11369,32.758,1294,1.099,27
2026-09-13T13:20:15.876000+00:00,11369,10.973,1294,5.613,3
2026-09-13T13:20:16.113000+00:00,11369,43.263,1294,8.372,23
2026-09-13T13:20:16.242000+00:00,11369,28.586,1294,13.501,30
2026-09-13T13:20:16.777000+00:00,11369,52.558,1294,2.789,18
2026-09-13T13:20:16.967000+00:00,11369,15.341,1294,2.184,63
2026-09-13T13:20:17.366000+00:00,11369,29.697,1294,1.111,43
2026-09-13T13:20:17.533000+00:00,11369,34.698,1294,1.94,10
2026-09-13T13:20:17.881000+00:00,11369,30.205,1294,0.508,41
2026-09-13T13:20:18.020000+00:00,11369,13.082,1294,2.109,16
2026-09-13T13:20:18.165000+00:00,11369,35.342,1294,0.644,5
2026-09-13T13:20:18.213000+00:00,11369,30.562,1294,0.357,81
2026-09-13T13:20:18.257000+00:00,11369,48.896,1294,2.722,55
2026-09-13T13:20:18.630000+00:00,11369,45.744,1294,2.481,11
2026-09-13T13:20:18.630000+00:00,11369,54.418,1294,1.86,77
2026-09-13T13:20:19.008000+00:00,11369,49.64,1294,0.744,14
2026-09-13T13:20:19.278000+00:00,11369,46.399,1294,0.655,22
2026-09-13T13:20:19.294000+00:00,11369,5.555,1294,5.555,12
2026-09-13T13:20:19.677000+00:00,11369,32.001,1294,1.439,31
2026-09-13T13:20:19.717000+00:00,11369,50.335,1294,0.695,87
2026-09-13T13:20:19.762000+00:00,11369,11.116,1294,5.614,3
2026-09-13T13:20:20.182000+00:00,11369,15.272,1294,2.19,63
2026-09-13T13:20:20.679000+00:00,11369,33.02,1294,1.019,27
2026-09-13T13:20:21.773000+00:00,11369,13.134,1294,2.018,16
2026-09-13T13:20:22.117000+00:00,11369,49.265,1294,2.866,55
2026-09-13T13:20:22.429000+00:00,11369,53.064,1294,2.729,18
2026-09-13T13:20:22.585000+00:00,11369,34.913,1294,1.893,10
2026-09-13T13:20:22.773000+00:00,11369,49.912,1294,0.647,14
2026-09-13T13:20:22.976000+00:00,11369,43.523,1294,8.246,23
2026-09-13T13:20:23.336000+00:00,11369,35.697,1294,0.784,5
2026-09-13T13:20:23.382000+00:00,11369,50.518,1294,0.606,87
2026-09-13T13:20:23.945000+00:00,11369,15.318,1294,2.184,63
2026-09-13T13:20:24.257000+00:00,11369,54.886,1294,1.822,77
2026-09-13T13:20:24.601000+00:00,11369,28.895,1294,13.561,30
2026-09-13T13:20:24.929000+00:00,11369,11.159,1294,5.604,3
2026-09-13T13:20:25.101000+00:00,11369,5.59,1294,5.59,12
2026-09-13T13:20:25.414000+00:00,11369,45.985,1294,2.462,11
2026-09-13T13:20:25.742000+00:00,11369,30.022,1294,1.127,43
2026-09-13T13:20:26.164000+00:00,11369,53.292,1294,2.774,18
2026-09-13T13:20:26.164000+00:00,11369,46.729,1294,0.744,22
2026-09-13T13:20:26.179000+00:00,11369,30.462,1294,0.44,41
2026-09-13T13:20:26.429000+00:00,11369,43.595,1294,8.253,23
2026-09-13T13:20:26.617000+00:00,11369,30.886,1294,0.424,81
2026-09-13T13:20:26.867000+00:00,11369,13.117,1294,1.958,16
2026-09-13T13:20:27.539000+00:00,11369,28.94,1294,13.65,30
2026-09-13T13:20:27.992000+00:00,11369,55.133,1294,1.841,77
2026-09-13T13:20:28.523000+00:00,11369,32.556,1294,1.67,31
2026-09-13T13:20:28.742000+00:00,11369,30.185,1294,1.245,43
2026-09-13T13:20:28.914000+00:00,11369,33.199,1294,0.643,27
2026-09-13T13:20:28.976000+00:00,11369,46.105,1294,2.51,11
2026-09-13T13:20:29.117000+00:00,11369,15.369,1294,2.252,63
2026-09-13T13:20:29.132000+00:00,11369,5.55,1294,5.55,12
2026-09-13T13:20:29.179000+00:00,11369,49.744,1294,3.015,55
2026-09-13T13:20:29.195000+00:00,11369,30.607,1294,0.422,41
2026-09-13T13:20:29.554000+00:00,11369,30.939,1294,0.332,81
2026-09-13T13:20:29.632000+00:00,11369,46.801,1294,0.696,22
2026-09-13T13:20:29.648000+00:00,11369,50.208,1294,0.464,14
2026-09-13T13:20:30.304000+00:00,11369,50.859,1294,0.651,87
2026-09-13T13:20:30.695000+00:00,11369,34.992,1294,1.793,10
2026-09-13T13:20:30.726000+00:00,11369,29.081,1294,13.74,30
2026-09-13T13:20:30.882000+00:00,11369,11.383,1294,5.793,3
2026-09-13T13:20:31.195000+00:00,11369,32.642,1294,1.703,31
2026-09-13T13:20:31.632000+00:00,11369,43.973,1294,8.276,23
2026-09-13T13:20:31.890000+00:00,11369,33.306,1294,0.664,27
2026-09-13T13:20:31.914000+00:00,11369,36.197,1294,1.205,5
2026-09-13T13:20:32.070000+00:00,11369,30.418,1294,1.337,43
2026-09-13T13:20:32.577000+00:00,11369,30.944,1294,0.526,41
2026-09-13T13:20:32.641000+00:00,11369,49.816,1294,,55
2026-09-13T13:20:32.743000+00:00,11369,13.23,1294,1.847,16
2026-09-13T13:20:32.959000+00:00,11369,31.278,1294,0.334,81
2026-09-13T13:20:33.014000+00:00,11369,53.579,1294,2.72,18
2026-09-13T13:20:33.083000+00:00,11369,50.264,1294,0.448,14
2026-09-13T13:20:33.564000+00:00,11369,34.975,1294,1.669,10
2026-09-13T13:20:33.720000+00:00,11369,50.912,1294,0.648,87
2026-09-13T13:20:33.923000+00:00,11369,29.012,1294,,30
2026-09-13T13:20:34.267000+00:00,11369,46.601,1294,2.628,11
2026-09-13T13:20:34.473000+00:00,11369,32.816,1294,1.538,31
2026-09-13T13:20:34.861000+00:00,11369,47.185,1294,0.584,22
2026-09-13T13:20:34.876000+00:00,11369,36.324,1294,1.349,5
2026-09-13T13:20:34.923000+00:00,11369,55.465,1294,1.886,77
2026-09-13T13:20:34.939000+00:00,11369,11.348,1294,5.798,3
2026-09-13T13:20:34.986000+00:00,11369,15.452,1294,2.222,63
2026-09-13T13:20:35.220000+00:00,11369,33.537,1294,0.721,27
2026-09-13T13:20:35.407000+00:00,11369,30.466,1294,1.454,43
2026-09-13T13:20:35.454000+00:00,11369,5.561,1294,5.561,12
2026-09-13T13:20:35.880000+00:00,11369,30.959,1294,0.493,41
2026-09-13T13:20:36.399000+00:00,11369,31.485,1294,0.526,81
2026-09-13T13:20:36.447000+00:00,11369,53.616,1294,2.704,18
2026-09-13T13:20:36.765000+00:00,11369,35.119,1294,1.582,10
2026-09-13T13:20:36.860000+00:00,11369,13.265,1294,1.917,16
2026-09-13T13:20:37.836000+00:00,11369,29.173,1294,13.855,30
2026-09-13T13:20:37.836000+00:00,11369,50.181,1294,2.996,55
2026-09-13T13:20:37.841000+00:00,11369,32.931,1294,1.446,31
2026-09-13T13:20:38.200000+00:00,11369,36.539,1294,1.42,5
2026-09-13T13:20:38.406000+00:00,11369,55.576,1294,1.96,77
2026-09-13T13:20:38.428000+00:00,11369,50.768,1294,0.587,14
2026-09-13T13:20:38.541000+00:00,11369,33.626,1294,0.695,27
2026-09-13T13:20:39.029000+00:00,11369,51.358,1294,0.59,87
2026-09-13T13:20:39.041000+00:00,11369,15.441,1294,2.176,63
2026-09-13T13:20:39.180000+00:00,11369,5.538,1294,5.538,12
2026-09-13T13:20:39.341000+00:00,11369,30.691,1294,1.518,43
2026-09-13T13:20:39.916000+00:00,11369,31.247,1294,0.556,41
2026-09-13T13:20:39.979000+00:00,11369,44.247,1294,8.05,23
2026-09-13T13:20:40.102000+00:00,11369,35.19,1294,1.564,10
2026-09-13T13:20:40.381000+00:00,11369,31.733,1294,0.486,81
2026-09-13T13:20:41.183000+00:00,11369,11.291,1294,5.73,3
2026-09-13T13:20:41.241000+00:00,11369,5.561,1294,5.561,12
2026-09-13T13:20:41.502000+00:00,11369,36.586,1294,1.396,5
2026-09-13T13:20:41.746000+00:00,11369,54.082,1294,2.724,18
2026-09-13T13:20:41.900000+00:00,11369,33.26,1294,1.527,31
2026-09-13T13:20:42.284000+00:00,11369,0.0,1294,0.0,1
2026-09-13T13:20:42.534000+00:00,11369,33.888,1294,0.628,27
2026-09-13T13:20:42.634000+00:00,11369,46.914,1294,2.667,11
2026-09-13T13:20:42.870000+00:00,11369,44.299,1294,7.975,23
2026-09-13T13:20:43.141000+00:00,11369,29.385,1294,14.016,30
2026-09-13T13:20:43.183000+00:00,11369,13.284,1294,1.993,16
2026-09-13T13:20:43.207000+00:00,11369,47.471,1294,0.557,22
2026-09-13T13:20:43.661000+00:00,11369,5.621,1294,5.621,12
2026-09-13T13:20:43.721000+00:00,11369,56.048,1294,1.966,77
2026-09-13T13:20:44.077000+00:00,11369,35.408,1294,1.52,10
2026-09-13T13:20:44.834000+00:00,11369,31.09,1294,1.705,43
2026-09-13T13:20:44.957000+00:00,11369,11.32,1294,5.782,3
2026-09-13T13:20:45.257000+00:00,11369,15.406,1294,2.122,63
2026-09-13T13:20:45.341000+00:00,11369,31.629,1294,0.539,41
2026-09-13T13:20:45.459000+00:00,11369,36.804,1294,,5
2026-09-13T13:20:45.619000+00:00,11369,47.03,1294,2.731,11
2026-09-13T13:20:45.754000+00:00,11369,5.634,1294,5.634,12
2026-09-13T13:20:45.865000+00:00,11369,32.077,1294,0.448,81
2026-09-13T13:20:46.102000+00:00,11369,44.463,1294,7.924,23
2026-09-13T13:20:46.251000+00:00,11369,47.627,1294,0.597,22
2026-09-13T13:20:46.277000+00:00,11369,50.547,1294,3.076,55
2026-09-13T13:20:46.701000+00:00,11369,50.974,1294,0.427,14
2026-09-13T13:20:46.828000+00:00,11369,5.657,1294,5.657,12
2026-09-13T13:20:46.921000+00:00,11369,13.285,1294,1.965,16
2026-09-13T13:20:46.992000+00:00,11369,11.34,1294,5.779,3
2026-09-13T13:20:47.245000+00:00,11369,33.457,1294,1.38,31
2026-09-13T13:20:47.381000+00:00,11369,51.641,1294,0.667,87
2026-09-13T13:20:47.781000+00:00,11369,5.669,1294,5.669,12
2026-09-13T13:20:47.921000+00:00,11369,34.175,1294,0.718,27
2026-09-13T13:20:48.929000+00:00,11369,47.281,1294,2.818,11
2026-09-13T13:20:48.990000+00:00,11369,13.308,1294,1.968,16
2026-09-13T13:20:49.028000+00:00,11369,29.515,1294,14.063,30
2026-09-13T13:20:49.046000+00:00,11369,15.408,1294,2.123,63
2026-09-13T13:20:49.194000+00:00,11369,50.644,1294,3.017,55
2026-09-13T13:20:49.425000+00:00,11369,35.685,1294,1.51,10
2026-09-13T13:20:49.484000+00:00,11369,11.4,1294,,3
2026-09-13T13:20:49.484000+00:00,11369,44.558,1294,7.972,23
2026-09-13T13:20:49.608000+00:00,11369,47.955,1294,0.674,22
2026-09-13T13:20:49.712000+00:00,11369,51.102,1294,0.458,14
2026-09-13T13:20:50.257000+00:00,11369,54.547,1294,2.906,18
2026-09-13T13:20:50.301000+00:00,11369,51.741,1294,0.639,87
2026-09-13T13:20:50.608000+00:00,11369,36.885,1294,1.2,5
